I
1050 Generated by WorldEditor 2.0.0r4

1   1427 1 0 KDLH Duluth Intl
111  46.83922686 -092.19078845
111  46.83921762 -092.19046010
111  46.83924979 -092.19045588
111  46.83925016 -092.19046169
111  46.83925580 -092.19047113
111  46.83925724 -092.19053534
111  46.83925415 -092.19054619
111  46.83925925 -092.19068313
111  46.83926330 -092.19069493
111  46.83926580 -092.19080288
113  46.83927398 -092.19115444
130 Airport Boundary 29
111  46.83966674 -092.22861695
111  46.83952426 -092.22841313
111  46.83957482 -092.22639287
111  46.83969279 -092.22625400
111  46.84047416 -092.22617784
111  46.84060133 -092.22596954
111  46.84038786 -092.21802538
111  46.83930631 -092.21102350
111  46.83925557 -092.20886853
111  46.83884962 -092.20887175
111  46.83882976 -092.20809126
111  46.83902391 -092.20807513
111  46.83896719 -092.20576139
111  46.83871695 -092.20577259
111  46.83869412 -092.20457455
111  46.83786010 -092.20461567
111  46.83782810 -092.20308948
111  46.83826368 -092.20306806
111  46.83825311 -092.20247748
111  46.83884286 -092.20244436
111  46.83884470 -092.20249296
111  46.83886933 -092.20249116
111  46.83885948 -092.20207172
111  46.83887918 -092.20206812
111  46.83887241 -092.20182869
111  46.83881207 -092.20173778
111  46.83857502 -092.20175128
111  46.83857029 -092.20190217
111  46.83784892 -092.20195195
111  46.83784573 -092.20183685
111  46.83755453 -092.20185840
111  46.83754855 -092.20125415
111  46.83769205 -092.20124391
111  46.83768566 -092.20098266
111  46.83749172 -092.20099652
111  46.83744738 -092.19948871
111  46.83747251 -092.19948655
111  46.83746840 -092.19920482
111  46.83791288 -092.19918338
111  46.83791288 -092.19933632
111  46.83814429 -092.19932077
111  46.83814301 -092.19928951
111  46.83796519 -092.19929614
111  46.83794834 -092.19866234
111  46.83804410 -092.19865845
111  46.83802104 -092.19824369
111  46.83760876 -092.19827610
111  46.83758034 -092.19733981
111  46.83799085 -092.19730482
111  46.83798736 -092.19705078
111  46.83793943 -092.19704819
111  46.83793322 -092.19691987
111  46.83798159 -092.19691592
111  46.83795804 -092.19641568
111  46.83795893 -092.19612794
111  46.83820453 -092.19612016
111  46.83818680 -092.19568855
111  46.83842707 -092.19557190
111  46.83851113 -092.19556412
111  46.83851219 -092.19550191
111  46.83904736 -092.19547546
111  46.83904417 -092.19529815
111  46.83922560 -092.19528526
111  46.83921070 -092.19505040
111  46.83863023 -092.19507783
111  46.83859933 -092.19428939
111  46.83893982 -092.19426778
111  46.83893613 -092.19416877
111  46.83887702 -092.19417237
111  46.83886963 -092.19390594
111  46.83884562 -092.19390144
111  46.83883252 -092.19364880
111  46.83886946 -092.19362612
111  46.83886872 -092.19356995
111  46.83890049 -092.19356347
111  46.83890271 -092.19350839
111  46.83894482 -092.19348138
111  46.83893522 -092.19328048
111  46.83905713 -092.19326644
111  46.83905447 -092.19269333
111  46.83903585 -092.19256501
111  46.83900482 -092.19255983
111  46.83895251 -092.19255205
111  46.83893478 -092.19259871
111  46.83893655 -092.19271925
111  46.83885852 -092.19272314
111  46.83886118 -092.19298496
111  46.83869095 -092.19300570
111  46.83870159 -092.19324937
111  46.83843856 -092.19326431
111  46.83843549 -092.19367865
111  46.83748502 -092.19373955
111  46.83746226 -092.19371744
111  46.83747375 -092.19303434
111  46.83744694 -092.19278238
111  46.83732920 -092.19200993
111  46.83672022 -092.19163176
111  46.83622075 -092.19146003
111  46.83553419 -092.19148873
111  46.83487660 -092.19179114
111  46.83469189 -092.19189159
111  46.83441112 -092.19213568
111  46.83425883 -092.19229261
111  46.83319272 -092.19356971
111  46.83155501 -092.18965118
111  46.83644841 -092.18526369
111  46.83648298 -092.18289892
111  46.83661243 -092.18290281
111  46.83660977 -092.18247510
111  46.83793732 -092.18240083
111  46.83812440 -092.18226733
111  46.83836515 -092.18205119
111  46.83848949 -092.18190107
111  46.83855686 -092.18175023
111  46.83849163 -092.17936758
111  46.83846799 -092.17844084
111  46.83862463 -092.17820862
111  46.83858426 -092.17695070
111  46.83877258 -092.17644676
111  46.83873641 -092.17560998
111  46.83912156 -092.17559286
111  46.83910560 -092.17503604
111  46.84304301 -092.17504233
111  46.84302812 -092.17434547
111  46.84318776 -092.17420153
111  46.84324489 -092.16933565
111  46.85086381 -092.16931539
111  46.85086627 -092.16930279
111  46.85124248 -092.16929018
111  46.85124063 -092.16976825
111  46.85115012 -092.16977365
111  46.85108435 -092.16985830
111  46.85107883 -092.17047391
111  46.85105677 -092.17086640
111  46.85100830 -092.17121991
111  46.85084644 -092.17208516
111  46.85095653 -092.17210569
111  46.85230270 -092.17530341
111  46.85205950 -092.17679711
111  46.84829799 -092.18017576
111  46.84824799 -092.18045577
111  46.84843944 -092.18090052
111  46.84839437 -092.18117383
111  46.84701438 -092.18241013
111  46.84658387 -092.18413832
111  46.84667007 -092.18439578
111  46.84749863 -092.18482927
111  46.84768256 -092.18481363
111  46.84776384 -092.18465518
111  46.84771458 -092.18434190
111  46.84770596 -092.18419786
111  46.84772320 -092.18408172
111  46.84776630 -092.18396559
111  46.84784142 -092.18385756
111  46.84792700 -092.18381255
111  46.84800390 -092.18380857
111  46.84811080 -092.18383358
111  46.84819426 -092.18392389
111  46.84835628 -092.18414857
111  46.84888649 -092.18434951
111  46.84898527 -092.18441076
111  46.84904684 -092.18450078
111  46.84910298 -092.18463251
111  46.84912638 -092.18477719
111  46.84909766 -092.18496853
111  46.84902531 -092.18514121
111  46.84855610 -092.18529055
111  46.84834608 -092.18543359
111  46.84816609 -092.18575898
111  46.84807403 -092.18620904
111  46.84811171 -092.18639377
111  46.84856520 -092.18663343
111  46.84849604 -092.18689478
111  46.84845348 -092.18686367
111  46.84826704 -092.18764757
111  46.84839080 -092.18771149
111  46.84808412 -092.18895271
111  46.84777621 -092.18879932
111  46.84770940 -092.18906761
111  46.84714974 -092.18874429
111  46.84696517 -092.18886621
111  46.84673480 -092.18981094
111  46.84656014 -092.18992631
111  46.84635385 -092.18982261
111  46.84617800 -092.18994035
111  46.84576385 -092.19157290
111  46.84572198 -092.19160081
111  46.84497085 -092.19122658
111  46.84488875 -092.19128060
111  46.84486156 -092.19137062
111  46.84520000 -092.19229798
111  46.84574178 -092.19257081
111  46.84577725 -092.19267559
111  46.84539408 -092.19423158
111  46.84532070 -092.19428184
111  46.84427845 -092.19374276
111  46.84422025 -092.19378479
111  46.84412833 -092.19436807
111  46.84407133 -092.19488415
111  46.84403737 -092.19562325
111  46.84410377 -092.19861818
111  46.84426603 -092.20455289
111  46.84449155 -092.20616585
111  46.84447992 -092.21671746
111  46.84468124 -092.21695608
111  46.84469306 -092.21722722
111  46.84488890 -092.21821671
111  46.84493039 -092.21879381
111  46.84494210 -092.21909559
111  46.84513118 -092.22613616
111  46.84507625 -092.22812676
111  46.84515109 -092.23098517
111  46.84502253 -092.23119776
111  46.84291136 -092.23132571
111  46.84280319 -092.23149552
111  46.84089626 -092.23160251
111  46.84074376 -092.23140808
111  46.84068457 -092.22876310
113  46.84053803 -092.22856687
120 Linear Feature 55
111  46.84003537 -092.17903154 56
115  46.83971742 -092.17847332
120 Linear Feature 22
111  46.84141797 -092.21209050 54
111  46.84141251 -092.21188962 54
111  46.84140482 -092.21160648 54
111  46.84139919 -092.21139932 54
115  46.84139452 -092.21122728
120 Linear Feature 25
111  46.84044665 -092.21167425 52
115  46.84043769 -092.21126002
120 Linear Feature 24
111  46.84164493 -092.22045985 54
111  46.84162703 -092.21985368 54
115  46.84162231 -092.21969393
120 Linear Feature 26
111  46.84110511 -092.21943081 56
111  46.84122136 -092.21939247 56
115  46.84133424 -092.21935524
120 Linear Feature 6
111  46.83948136 -092.20066148 55
111  46.83953280 -092.20058056 55
115  46.83972348 -092.20028060
120 Linear Feature 1
111  46.83925493 -092.20357064 55
115  46.83921175 -092.20197076
120 Linear Feature 9
111  46.84098310 -092.19840052 54
111  46.84105199 -092.19829612 54
115  46.84112119 -092.19819125
120 Linear Feature 14
111  46.84268804 -092.19813109 54
111  46.84269385 -092.19838703 54
115  46.84269968 -092.19864366
120 Linear Feature 17
111  46.84420526 -092.19267504 5
115  46.84414828 -092.19291246
120 Linear Feature 19
111  46.84562320 -092.18694274 55
115  46.84555498 -092.18722155
120 Linear Feature 22
111  46.83988800 -092.19387292 55
115  46.83987948 -092.19349043
120 Linear Feature 34
111  46.83981316 -092.19104851 55
111  46.83980413 -092.19073147 55
111  46.83978378 -092.19001676 55
111  46.83977147 -092.18958458 55
111  46.83975911 -092.18915079 55
111  46.83973421 -092.18827639 55
115  46.83959745 -092.18804561
120 Linear Feature 2
111  46.84082472 -092.19107005 54
111  46.84085150 -092.19092654 54
115  46.84087691 -092.19079038
120 Linear Feature 5
111  46.83628446 -092.18896263 54
111  46.83626492 -092.18904957 54
111  46.83625910 -092.18907547 54
115  46.83623586 -092.18917889
120 Linear Feature 8
111  46.83657368 -092.18935276 55
111  46.83650686 -092.18939454 55
115  46.83643961 -092.18943658
120 Linear Feature 9
111  46.83947284 -092.18754092 2
115  46.83950664 -092.18735773
120 Linear Feature 22
111  46.83836675 -092.18827278 55
115  46.83817938 -092.18836789
120 Linear Feature 25
111  46.83815143 -092.18739225 54
111  46.83805829 -092.18744206 54
115  46.83796333 -092.18749285
120 Linear Feature 28
111  46.84579211 -092.18069912 52
111  46.84575230 -092.18062309 52
115  46.84571275 -092.18054754
120 Linear Feature 27
111  46.84934851 -092.17744525 54
111  46.84929099 -092.17739584 54
115  46.84923429 -092.17734713
120 Linear Feature 29
111  46.84308013 -092.18372801 56
115  46.84300085 -092.18357783
120 Linear Feature 30
111  46.84226541 -092.18439961 54
111  46.84230644 -092.18447416 54
115  46.84234665 -092.18454721
120 Linear Feature 33
111  46.84168486 -092.18438262 54
111  46.84150021 -092.18439362 54
111  46.84147477 -092.18439514 54
115  46.84129111 -092.18440608
120 Linear Feature 37
111  46.84596136 -092.18015984 54
111  46.84588502 -092.18023562 54
115  46.84582072 -092.18029944
120 Linear Feature 45
111  46.84085554 -092.18662560 4
111  46.84072928 -092.18645623 4
115  46.84065316 -092.18635412
120 Linear Feature 43
111  46.83994270 -092.18312716 54
111  46.84008933 -092.18311926 54
115  46.84023393 -092.18311147
120 Linear Feature 47
111  46.83760052 -092.18533424 54
111  46.83769941 -092.18531323 54
115  46.83779815 -092.18529225
120 Linear Feature 50
111  46.83993996 -092.18303871 9
115  46.83980924 -092.17814198
120 Linear Feature 51
111  46.83930727 -092.18224122 55
111  46.83961816 -092.18195805 55
111  46.83958897 -092.18088547 55
111  46.83950817 -092.17947595 55
115  46.83948543 -092.17863237
120 Linear Feature 53
111  46.84056019 -092.18032277 54
111  46.84055425 -092.18012579 54
115  46.84054827 -092.17992786
120 Linear Feature 58
111  46.84044837 -092.17643607 54
111  46.84037189 -092.17634368 54
111  46.84029445 -092.17625012 54
111  46.84024350 -092.17618860 54
115  46.84023323 -092.17586549
120 Linear Feature 67
111  46.84205520 -092.17571763 54
111  46.84206095 -092.17586231 54
115  46.84206682 -092.17601007
120 Linear Feature 68
111  46.84633698 -092.17586513 55
111  46.84633801 -092.17571463 55
115  46.84633937 -092.17551533
120 Linear Feature 73
111  46.83931438 -092.18286403 52
115  46.83921143 -092.18261588
120 Linear Feature 70
111  46.84204356 -092.17746516 54
111  46.84211765 -092.17756427 54
115  46.84219185 -092.17766353
120 Linear Feature 78
111  46.84294846 -092.17562543 56
111  46.84292547 -092.17593312 6
115  46.84281694 -092.17735681
120 Linear Feature 77
111  46.84298895 -092.17561151 55
111  46.84296524 -092.17592968 5
111  46.84293978 -092.17627168 5
115  46.84285478 -092.17741310
120 Linear Feature 17
111  46.84021658 -092.18561772 54
111  46.84011485 -092.18562338 54
115  46.84001326 -092.18562904
120 Linear Feature 8
111  46.83812526 -092.18864908 52
111  46.83822941 -092.18907796 52
111  46.83824207 -092.18913012 52
111  46.83825435 -092.18918068 52
115  46.83828499 -092.18930685
120 Linear Feature 9
111  46.84844233 -092.17584581 54
111  46.84844200 -092.17570004 54
115  46.84844167 -092.17555497
120 Linear Feature 38
111  46.83998872 -092.19759278 55
115  46.83997827 -092.19729993
120 Linear Feature 1
111  46.83923997 -092.20450827 22
111  46.83923030 -092.20406265 22
112  46.83918364 -092.20386175  46.83914062 -092.20376024
111  46.83918364 -092.20386175 22
111  46.83910061 -092.20368393 22
112  46.83907169 -092.20356572  46.83906679 -092.20350217
111  46.83907169 -092.20356572 22
111  46.83904124 -092.20236550
112  46.83904124 -092.20236550  46.83905627 -092.20210194 22
112  46.83917024 -092.20188305  46.83917275 -092.20166612
111  46.83917024 -092.20188305 22
111  46.83913606 -092.20064881 20
111  46.83913514 -092.20059098
112  46.83913514 -092.20059098  46.83913949 -092.20054815 22
111  46.83914719 -092.20052620 22
111  46.83924729 -092.20021012 22
112  46.83927457 -092.20000072  46.83927256 -092.19989912
111  46.83927457 -092.20000072 22
111  46.83921289 -092.19773634 22
112  46.83922459 -092.19758178  46.83923470 -092.19752744
111  46.83922459 -092.19758178 22
112  46.83928211 -092.19733335  46.83930860 -092.19724233
111  46.83928211 -092.19733335 22
111  46.83962327 -092.19622710 22
116  46.83964067 -092.19612443  46.83964066 -092.19608500
120 Linear Feature 3
111  46.83926289 -092.20413472 20
111  46.83926095 -092.20406740 20
112  46.83920200 -092.20381865  46.83914689 -092.20369406
111  46.83920200 -092.20381865 20
111  46.83912553 -092.20365652 20
112  46.83910147 -092.20354834  46.83910049 -092.20349036
111  46.83910147 -092.20354834 20
111  46.83907191 -092.20238836
112  46.83907191 -092.20238836  46.83907561 -092.20212460 20
112  46.83919905 -092.20185935  46.83919468 -092.20159222
111  46.83919905 -092.20185935 20
111  46.83916543 -092.20060550 20
112  46.83916700 -092.20058606  46.83916864 -092.20057370
111  46.83916700 -092.20058606
112  46.83916700 -092.20058606  46.83916842 -092.20057541 20
112  46.83917617 -092.20054353  46.83918125 -092.20052620
111  46.83917617 -092.20054353 20
111  46.83928698 -092.20018114 20
112  46.83930760 -092.19999116  46.83930676 -092.19987542
111  46.83930760 -092.19999116 20
111  46.83924046 -092.19774370 20
112  46.83925860 -092.19755807  46.83927868 -092.19746153
111  46.83925860 -092.19755807 20
111  46.83930245 -092.19736330 20
111  46.83965079 -092.19625454 20
116  46.83967219 -092.19612267  46.83967250 -092.19608598
120 Linear Feature 2
111  46.83920836 -092.20450976 20
111  46.83919875 -092.20406284
112  46.83919875 -092.20406284  46.83919641 -092.20397535 20
111  46.83916036 -092.20388862 20
111  46.83907243 -092.20370620 20
112  46.83904092 -092.20356894  46.83903754 -092.20349275
111  46.83904092 -092.20356894 20
111  46.83901133 -092.20240827
112  46.83901133 -092.20240827  46.83900671 -092.20209788 20
112  46.83913812 -092.20187542  46.83913875 -092.20166400
111  46.83913812 -092.20187542 20
111  46.83910312 -092.20059213 20
111  46.83910301 -092.20058824 20
112  46.83911870 -092.20050643  46.83913337 -092.20045784
111  46.83911870 -092.20050643 20
111  46.83922630 -092.20015510 20
112  46.83924406 -092.20001355  46.83924273 -092.19994172
111  46.83924406 -092.20001355 20
111  46.83917994 -092.19768878 20
112  46.83919646 -092.19756283  46.83921000 -092.19749633
111  46.83919646 -092.19756283 20
111  46.83924493 -092.19733902 20
111  46.83927733 -092.19722884 20
111  46.83960082 -092.19618948 20
116  46.83961080 -092.19612610  46.83961071 -092.19609910
120 Linear Feature 2
111  46.83913514 -092.20059098 24
115  46.83910312 -092.20059213
120 Linear Feature 14
111  46.84389927 -092.17521317 20
115  46.84613919 -092.17522047
120 Linear Feature 14
111  46.84389679 -092.17553545 20
115  46.84613672 -092.17554275
120 Linear Feature 14
111  46.84389911 -092.17525657 20
115  46.84613904 -092.17526387
120 Linear Feature 14
111  46.84389663 -092.17557884 20
115  46.84613656 -092.17558614
120 Linear Feature 15
111  46.84601253 -092.17455724 20
111  46.84601763 -092.17457135 20
111  46.84630727 -092.17457126 20
111  46.84630719 -092.17445777 20
115  46.84631118 -092.17439679
120 Linear Feature 14
111  46.84445037 -092.17492452 20
111  46.84561382 -092.17492810 20
115  46.84600786 -092.17456140
120 Linear Feature 16
111  46.84527769 -092.17624404 20
111  46.84527805 -092.17588787 20
115  46.84567489 -092.17588724
120 Linear Feature 27
111  46.83822941 -092.18907796 21
111  46.83877610 -092.18893731 21
111  46.83896827 -092.18884636 21
112  46.83904486 -092.18883974  46.83907745 -092.18884385
