I
1000 Generated by WorldEditor

1     30 1 0 KSRQ Sarasota Bradenton Intl
1300  27.39268202 -082.55753185 126.81 misc jets|turboprops W Hangar
1300  27.39026337 -082.55429248 151.06 misc jets|turboprops Gate B12
1300  27.38991998 -082.55441275 110.01 misc jets|turboprops Gate B10
1300  27.38955355 -082.55436323  98.54 misc jets|props Gate B8
1300  27.38913294 -082.55424690  98.54 misc jets|turboprops Gate B6
1300  27.38868486 -082.55417380  98.54 misc jets|turboprops Gate B4
1300  27.39038960 -082.55343935 213.68 misc jets|turboprops Gate B11
1300  27.39009551 -082.55327699 -113.95 misc jets|turboprops Gate B9
1300  27.38972733 -082.55319770 -98.59 misc jets|turboprops Gate B7
1300  27.38931683 -082.55316901 -98.59 misc jets|turboprops Gate B5
1300  27.38877770 -082.55306586 271.75 misc jets|turboprops Gate B3
1300  27.38843602 -082.55314452 296.40 misc jets|turboprops Gate B1
1300  27.38835613 -082.55402523  73.18 misc jets|turboprops Gate B2
18  27.39308000 -082.55683900 1 BCN
19  27.38730000 -082.54484600 1 WS
19  27.39091100 -082.55751800 1 WS
19  27.39818000 -082.55921900 1 WS
19  27.40066700 -082.54914100 1 WS
50 12475 ATIS
51 12295 UNICOM
51 12010 CTAF
52 11825 CLNC DEL
53 12190 GND
54 12010 TWR
55 11965 TAMPA APP/DEP
55 12495 TAMPA APP/DEP
99
