I
1050 Generated by WorldEditor 2.2.0r2

1     20 1 0 KNTU Oceana Naval Air Station
120 Linear Feature 1
112  36.81595443 -076.02311644  36.81586805 -076.02298976 51
115  36.81593738 -076.02289894
120 Linear Feature 1
112  36.81606921 -076.02299137  36.81600612 -076.02289447 51
115  36.81604838 -076.02277567
120 Linear Feature 1
112  36.81628517 -076.02272926  36.81621824 -076.02263332 51
115  36.81627198 -076.02252733
120 Linear Feature 1
112  36.81651502 -076.02249111  36.81645178 -076.02239379 51
115  36.81650108 -076.02227288
120 Linear Feature 1
112  36.81661941 -076.02235610  36.81655469 -076.02225740 51
115  36.81661089 -076.02214862
120 Linear Feature 1
112  36.81673843 -076.02223458  36.81665578 -076.02210659 51
115  36.81672261 -076.02202220
120 Linear Feature 1
112  36.81685046 -076.02210639  36.81676441 -076.02197395 51
115  36.81683339 -076.02189683
120 Linear Feature 1
112  36.81626961 -076.02354292  36.81620931 -076.02344330 51
115  36.81625130 -076.02334382
120 Linear Feature 1
112  36.81637328 -076.02343267  36.81630636 -076.02333672 51
115  36.81635792 -076.02322316
120 Linear Feature 1
112  36.81647447 -076.02332105  36.81640994 -076.02321905 51
115  36.81647544 -076.02309018
120 Linear Feature 1
112  36.81657303 -076.02320778  36.81650797 -076.02310428 51
115  36.81655228 -076.02300322
120 Linear Feature 1
112  36.81668946 -076.02310081  36.81662320 -076.02300321 51
115  36.81665891 -076.02288256
120 Linear Feature 1
112  36.81678066 -076.02296812  36.81672089 -076.02286421 51
115  36.81679076 -076.02273336
120 Linear Feature 1
112  36.81688157 -076.02285280  36.81682005 -076.02275010 51
115  36.81687849 -076.02263407
120 Linear Feature 1
112  36.81697723 -076.02273138  36.81691428 -076.02263047 51
115  36.81696191 -076.02253967
120 Linear Feature 1
111  36.81658006 -076.02378809 51
115  36.81647610 -076.02390182
120 Linear Feature 1
112  36.81647917 -076.02408508  36.81641225 -076.02398914 51
115  36.81647610 -076.02390182
120 Linear Feature 1
112  36.81659228 -076.02400119  36.81652536 -076.02390524 51
115  36.81658006 -076.02378809
120 Linear Feature 1
112  36.81668887 -076.02386790  36.81662999 -076.02377112 51
115  36.81668807 -076.02366368
120 Linear Feature 1
112  36.81679387 -076.02374485  36.81673566 -076.02364974 51
115  36.81678168 -076.02355585
120 Linear Feature 1
112  36.81690393 -076.02364075  36.81683540 -076.02352444 51
115  36.81688521 -076.02343661
120 Linear Feature 1
112  36.81699418 -076.02351859  36.81692927 -076.02341345 51
115  36.81698339 -076.02332352
120 Linear Feature 1
112  36.81709531 -076.02340230  36.81703434 -076.02329709 51
115  36.81708547 -076.02320595
120 Linear Feature 1
112  36.81720251 -076.02329286  36.81714322 -076.02319186 51
115  36.81718586 -076.02309058
120 Linear Feature 1
112  36.81730412 -076.02318500  36.81723627 -076.02308383 51
115  36.81727917 -076.02298314
120 Linear Feature 1
112  36.81740285 -076.02306683  36.81733983 -076.02296531 51
115  36.81738146 -076.02286537
120 Linear Feature 1
112  36.81750180 -076.02295080  36.81743823 -076.02285346 51
115  36.81748592 -076.02274509
120 Linear Feature 1
112  36.81708685 -076.02262833  36.81702179 -076.02253006 51
115  36.81706357 -076.02242464
120 Linear Feature 1
112  36.81717894 -076.02251461  36.81711459 -076.02241729 51
115  36.81716245 -076.02231273
120 Linear Feature 1
112  36.81680767 -076.02451499  36.81674177 -076.02441650 51
115  36.81678737 -076.02430773
120 Linear Feature 1
112  36.81690356 -076.02441095  36.81683664 -076.02431501 51
115  36.81689915 -076.02419033
120 Linear Feature 1
112  36.81700204 -076.02430242  36.81694094 -076.02420306 51
115  36.81699075 -076.02408629
120 Linear Feature 1
112  36.81710243 -076.02418557  36.81703838 -076.02408770 51
115  36.81709002 -076.02397353
120 Linear Feature 1
112  36.81720586 -076.02406588  36.81714630 -076.02396157 51
115  36.81719022 -076.02385971
120 Linear Feature 1
112  36.81741423 -076.02383219  36.81734798 -076.02373039 51
115  36.81739850 -076.02362315
120 Linear Feature 1
112  36.81750838 -076.02372026  36.81744615 -076.02361930 51
115  36.81749559 -076.02351286
120 Linear Feature 1
112  36.81761028 -076.02360912  36.81754671 -076.02350564 51
115  36.81759296 -076.02340227
120 Linear Feature 1
112  36.81771790 -076.02350018  36.81765098 -076.02340423 51
115  36.81769746 -076.02328357
120 Linear Feature 1
112  36.81781992 -076.02338413  36.81774024 -076.02325767 51
115  36.81779712 -076.02317038
120 Linear Feature 1
112  36.81802879 -076.02392486  36.81796187 -076.02382892 51
115  36.81800768 -076.02372866
120 Linear Feature 1
112  36.81792885 -076.02403524  36.81786193 -076.02393930 51
115  36.81790991 -076.02383863
120 Linear Feature 1
112  36.81781309 -076.02416165  36.81774884 -076.02406069 51
115  36.81780758 -076.02395374
120 Linear Feature 1
112  36.81771500 -076.02427670  36.81765410 -076.02417322 51
115  36.81771239 -076.02406081
120 Linear Feature 1
112  36.81761979 -076.02440063  36.81755890 -076.02429883 51
115  36.81760118 -076.02418589
120 Linear Feature 1
112  36.81751512 -076.02450600  36.81745489 -076.02439584 51
115  36.81749911 -076.02430070
120 Linear Feature 1
112  36.81742592 -076.02462345  36.81736168 -076.02452164 51
115  36.81739540 -076.02441736
120 Linear Feature 1
112  36.81732553 -076.02473399  36.81726054 -076.02463203 51
115  36.81729352 -076.02453195
120 Linear Feature 1
112  36.81721296 -076.02484790  36.81714604 -076.02475196 51
115  36.81719167 -076.02464651
120 Linear Feature 1
112  36.81711772 -076.02495932  36.81705080 -076.02486338 51
115  36.81710626 -076.02474233
120 Linear Feature 1
112  36.81741192 -076.02538646  36.81734499 -076.02529052 51
115  36.81740613 -076.02516958
120 Linear Feature 1
112  36.81751611 -076.02527342  36.81744918 -076.02517748 51
115  36.81749986 -076.02506548
120 Linear Feature 1
112  36.81761876 -076.02515930  36.81755184 -076.02506336 51
115  36.81760667 -076.02494685
120 Linear Feature 1
112  36.81771990 -076.02504246  36.81765298 -076.02494651 51
115  36.81770659 -076.02483587
120 Linear Feature 1
112  36.81782181 -076.02493321  36.81775489 -076.02483727 51
115  36.81781006 -076.02472096
120 Linear Feature 1
112  36.81802638 -076.02470522  36.81795946 -076.02460928 51
115  36.81801234 -076.02449629
120 Linear Feature 1
112  36.81812905 -076.02459787  36.81806436 -076.02449914 51
115  36.81811148 -076.02438618
120 Linear Feature 1
112  36.81823365 -076.02448421  36.81816673 -076.02438827 51
115  36.81821993 -076.02426573
120 Linear Feature 1
112  36.81834046 -076.02436608  36.81827354 -076.02427014 51
115  36.81832395 -076.02415021
120 Linear Feature 1
112  36.81844450 -076.02424844  36.81837757 -076.02415249 51
115  36.81842845 -076.02403414
120 Linear Feature 1
112  36.81853977 -076.02413079  36.81847285 -076.02403485 51
115  36.81852609 -076.02392570
120 Linear Feature 1
112  36.81885720 -076.02457045  36.81879027 -076.02447451 51
115  36.81884138 -076.02435492
120 Linear Feature 1
112  36.81875772 -076.02468103  36.81869080 -076.02458509 51
115  36.81874025 -076.02446859
120 Linear Feature 1
112  36.81864730 -076.02479275  36.81858038 -076.02469680 51
115  36.81863116 -076.02459120
120 Linear Feature 1
112  36.81824159 -076.02525399  36.81817466 -076.02515805 51
115  36.81822525 -076.02504745
120 Linear Feature 1
112  36.81834615 -076.02514043  36.81827923 -076.02504449 51
115  36.81833194 -076.02492753
120 Linear Feature 1
112  36.81814438 -076.02538078  36.81807746 -076.02528483 51
115  36.81812074 -076.02516492
120 Linear Feature 1
112  36.81793409 -076.02560862  36.81786717 -076.02551268 51
115  36.81791291 -076.02539853
120 Linear Feature 1
112  36.81784706 -076.02573749  36.81778013 -076.02564154 51
115  36.81782398 -076.02549849
120 Linear Feature 1
112  36.81773063 -076.02582874  36.81766371 -076.02573279 51
115  36.81770933 -076.02562735
120 Linear Feature 1
112  36.81806953 -076.02626174  36.81800890 -076.02615861 51
115  36.81804745 -076.02606672
120 Linear Feature 1
112  36.81816442 -076.02615958  36.81810198 -076.02605366 51
115  36.81814313 -076.02595819
120 Linear Feature 1
112  36.81836488 -076.02592589  36.81830959 -076.02581564 51
115  36.81834817 -076.02572456
120 Linear Feature 1
112  36.81846772 -076.02581464  36.81840590 -076.02570114 51
115  36.81844945 -076.02560916
120 Linear Feature 1
112  36.81857150 -076.02570005  36.81850641 -076.02560238 51
115  36.81855002 -076.02549457
120 Linear Feature 1
112  36.81839189 -076.02671872  36.81831004 -076.02657784 51
115  36.81836560 -076.02648244
120 Linear Feature 1
112  36.81848153 -076.02660158  36.81840844 -076.02648232 51
115  36.81845817 -076.02637686
120 Linear Feature 1
112  36.81868999 -076.02636585  36.81862789 -076.02626388 51
115  36.81866095 -076.02614660
120 Linear Feature 1
112  36.81890076 -076.02614662  36.81882945 -076.02603273 51
115  36.81886679 -076.02591286
120 Linear Feature 1
112  36.81887049 -076.02535176  36.81880413 -076.02525372 51
115  36.81885349 -076.02514879
120 Linear Feature 1
112  36.81573337 -076.02252873  36.81566645 -076.02243279 51
115  36.81572196 -076.02234278
120 Linear Feature 1
112  36.81719167 -076.02464651  36.81710551 -076.02471754 51
115  36.81703588 -076.02461503
120 Linear Feature 1
112  36.81749911 -076.02430070  36.81741612 -076.02437091 51
115  36.81734670 -076.02427316
120 Linear Feature 1
112  36.81760118 -076.02418589  36.81751573 -076.02425694 51
115  36.81745068 -076.02416254
120 Linear Feature 1
112  36.81771239 -076.02406081  36.81762762 -076.02413242 51
115  36.81755614 -076.02403671
120 Linear Feature 1
112  36.81780758 -076.02395374  36.81772364 -076.02402731 51
115  36.81765334 -076.02392948
120 Linear Feature 1
112  36.81800768 -076.02372866  36.81792181 -076.02379901 51
115  36.81785532 -076.02370084
120 Linear Feature 1
112  36.81689915 -076.02419033  36.81680158 -076.02427476 51
115  36.81672506 -076.02417578
120 Linear Feature 1
112  36.81699075 -076.02408629  36.81690523 -076.02415952 51
115  36.81682939 -076.02405813
120 Linear Feature 1
112  36.81709002 -076.02397353  36.81700064 -076.02405034 51
115  36.81693129 -076.02394551
120 Linear Feature 1
112  36.81719022 -076.02385971  36.81710463 -076.02392984 51
115  36.81703228 -076.02383382
120 Linear Feature 1
112  36.81729659 -076.02373891  36.81721177 -076.02381566 51
115  36.81713418 -076.02371816
120 Linear Feature 1
112  36.81739850 -076.02362315  36.81730567 -076.02370348 51
115  36.81723622 -076.02360252
120 Linear Feature 1
112  36.81749559 -076.02351286  36.81740478 -076.02359144 51
115  36.81733993 -076.02349352
120 Linear Feature 1
112  36.81759296 -076.02340227  36.81751034 -076.02347062 51
115  36.81744513 -076.02337394
120 Linear Feature 1
112  36.81769746 -076.02328357  36.81760665 -076.02336215 51
115  36.81754107 -076.02326514
120 Linear Feature 1
112  36.81708547 -076.02320595  36.81700162 -076.02327708 51
115  36.81692698 -076.02318092
120 Linear Feature 1
112  36.81509480 -076.02149033  36.81501392 -076.02155637 51
115  36.81493511 -076.02146456
120 Linear Feature 1
112  36.81395835 -076.02040774  36.81384754 -076.02050363 51
115  36.81376741 -076.02037673
120 Linear Feature 1
112  36.81406352 -076.02028879  36.81395270 -076.02038468 51
115  36.81387116 -076.02026157
120 Linear Feature 1
112  36.81416281 -076.02017648  36.81406272 -076.02024648 51
115  36.81397298 -076.02014755
120 Linear Feature 1
112  36.81425403 -076.02007330  36.81415179 -076.02015401 51
115  36.81407156 -076.02003587
120 Linear Feature 1
112  36.81436703 -076.01994556  36.81426316 -076.02002408 51
115  36.81417330 -076.01991725
120 Linear Feature 1
112  36.81443929 -076.01986382  36.81433348 -076.01988649 51
115  36.81427787 -076.01979847
120 Linear Feature 1
112  36.81427657 -076.02081923  36.81416575 -076.02091512 51
115  36.81408205 -076.02079343
120 Linear Feature 1
112  36.81436128 -076.02072585  36.81426848 -076.02080031 51
115  36.81417883 -076.02068437
120 Linear Feature 1
112  36.81447413 -076.02060147  36.81436331 -076.02069736 51
115  36.81428087 -076.02057662
120 Linear Feature 1
112  36.81457757 -076.02048745  36.81446675 -076.02058334 51
115  36.81438186 -076.02046099
120 Linear Feature 1
112  36.81469007 -076.02036344  36.81457926 -076.02045933 51
115  36.81449548 -076.02033747
120 Linear Feature 1
112  36.81477734 -076.02026726  36.81466917 -076.02036085 51
115  36.81458765 -076.02024233
120 Linear Feature 1
112  36.81458210 -076.02127828  36.81447394 -076.02137187 51
115  36.81439234 -076.02125324
120 Linear Feature 1
112  36.81469431 -076.02115168  36.81458615 -076.02124527 51
115  36.81450469 -076.02112691
120 Linear Feature 1
112  36.81479211 -076.02104134  36.81468395 -076.02113493 51
115  36.81460147 -076.02101522
120 Linear Feature 1
112  36.81488670 -076.02093462  36.81479552 -076.02101352 51
115  36.81472523 -076.02092308
120 Linear Feature 1
112  36.81498443 -076.02082436  36.81489325 -076.02090325 51
115  36.81482515 -076.02080438
120 Linear Feature 1
112  36.81508151 -076.02071483  36.81499033 -076.02079373 51
115  36.81492210 -076.02069463
120 Linear Feature 1
112  36.81489854 -076.02171171  36.81480736 -076.02179061 51
115  36.81473923 -076.02169156
120 Linear Feature 1
112  36.81499505 -076.02160285  36.81490387 -076.02168175 51
115  36.81483374 -076.02158167
120 Linear Feature 1
112  36.81519733 -076.02137469  36.81511044 -076.02144823 51
115  36.81503698 -076.02135146
120 Linear Feature 1
112  36.81530028 -076.02125856  36.81521939 -076.02132889 51
115  36.81514051 -076.02123777
120 Linear Feature 1
112  36.81540344 -076.02114220  36.81531226 -076.02122110 51
115  36.81524150 -076.02111950
120 Linear Feature 1
112  36.81520556 -076.02216943  36.81511152 -076.02222332 51
115  36.81503603 -076.02210630
120 Linear Feature 1
112  36.81531394 -076.02204318  36.81522276 -076.02212208 51
115  36.81515555 -076.02202390
120 Linear Feature 1
112  36.81541635 -076.02192388  36.81532517 -076.02200278 51
115  36.81525636 -076.02190345
120 Linear Feature 1
112  36.81551452 -076.02180952  36.81542334 -076.02188842 51
115  36.81535630 -076.02178738
120 Linear Feature 1
112  36.81560726 -076.02170150  36.81551608 -076.02178039 51
115  36.81544870 -076.02167574
120 Linear Feature 1
112  36.81571323 -076.02157805  36.81562205 -076.02165695 51
115  36.81555386 -076.02155810
120 Linear Feature 1
112  36.81552292 -076.02256321  36.81543174 -076.02264211 51
115  36.81536361 -076.02254306
120 Linear Feature 1
112  36.81562053 -076.02245494  36.81552935 -076.02253384 51
115  36.81546159 -076.02243677
120 Linear Feature 1
112  36.81572196 -076.02234278  36.81563078 -076.02242168 51
115  36.81556265 -076.02232262
120 Linear Feature 1
112  36.81584201 -076.02220927  36.81575083 -076.02228817 51
115  36.81567066 -076.02219963
120 Linear Feature 1
112  36.81591888 -076.02212373  36.81583545 -076.02219296 51
115  36.81576635 -076.02208763
120 Linear Feature 1
112  36.81605413 -076.02197353  36.81596296 -076.02205243 51
115  36.81588000 -076.02196967
120 Linear Feature 1
112  36.81683339 -076.02189683  36.81674221 -076.02197573 51
115  36.81667312 -076.02187620
120 Linear Feature 1
112  36.81672261 -076.02202220  36.81663143 -076.02210109 51
115  36.81656208 -076.02200213
120 Linear Feature 1
112  36.81661089 -076.02214862  36.81652412 -076.02222155 51
115  36.81645250 -076.02212441
120 Linear Feature 1
112  36.81639297 -076.02239296  36.81630179 -076.02247186 51
115  36.81622864 -076.02237888
120 Linear Feature 1
112  36.81627198 -076.02252733  36.81618081 -076.02260622 51
115  36.81611490 -076.02250429
120 Linear Feature 1
112  36.81616068 -076.02265095  36.81606950 -076.02272985 51
115  36.81600322 -076.02263086
120 Linear Feature 1
112  36.81604838 -076.02277567  36.81595720 -076.02285456 51
115  36.81588926 -076.02275588
120 Linear Feature 1
112  36.81593738 -076.02289894  36.81584621 -076.02297784 51
115  36.81577807 -076.02287879
120 Linear Feature 1
112  36.81625130 -076.02334382  36.81617805 -076.02340643 51
115  36.81609751 -076.02330884
120 Linear Feature 1
112  36.81635792 -076.02322316  36.81628451 -076.02327529 51
115  36.81620862 -076.02318706
120 Linear Feature 1
112  36.81647544 -076.02309018  36.81639517 -076.02315426 51
115  36.81632223 -076.02305839
120 Linear Feature 1
112  36.81655228 -076.02300322  36.81650265 -076.02301341 51
115  36.81643715 -076.02293158
120 Linear Feature 1
112  36.81665891 -076.02288256  36.81660818 -076.02290360 51
115  36.81654471 -076.02281237
120 Linear Feature 1
112  36.81679076 -076.02273336  36.81672011 -076.02278700 51
115  36.81665681 -076.02268559
120 Linear Feature 1
112  36.81690904 -076.02259951  36.81683793 -076.02264834 51
115  36.81676739 -076.02255881
120 Linear Feature 1
112  36.81701035 -076.02248486  36.81694027 -076.02251564 51
115  36.81687585 -076.02243524
120 Linear Feature 1
112  36.81713578 -076.02234291  36.81705021 -076.02239512 51
115  36.81699190 -076.02230597
120 Linear Feature 1
112  36.81658006 -076.02378809  36.81648877 -076.02386708 51
115  36.81642054 -076.02376790
120 Linear Feature 1
112  36.81668807 -076.02366368  36.81659678 -076.02374267 51
115  36.81652880 -076.02364383
