I
1050 Generated by WorldEditor 2.0.0r4

1    645 1 0 KPWK Chicago Executive
112  42.11013243 -087.90524599  42.11015893 -087.90517357 53 102
112  42.11004235 -087.90505670  42.10996875 -087.90505571
111  42.11004235 -087.90505670 53 102
111  42.10986925 -087.90505789 53
111  42.10982524 -087.90288787
111  42.10981988 -087.90262365
111  42.11012477 -087.90262160
111  42.11012019 -087.90216298
111  42.11011766 -087.90191026
111  42.11013416 -087.90186255
111  42.11017216 -087.90188262
111  42.11015740 -087.90192515
111  42.11016016 -087.90216237
111  42.11016550 -087.90262059
111  42.11058941 -087.90261308
111  42.11059029 -087.90269998
111  42.11105803 -087.90270666
112  42.11105803 -087.90270666  42.11106072 -087.90269290 53 102
112  42.11106463 -087.90266646  42.11106635 -087.90265342
111  42.11106463 -087.90266646
112  42.11106463 -087.90266646  42.11109788 -087.90241480 53 102
111  42.11095837 -087.90229792
111  42.11148160 -087.90257431
112  42.11148160 -087.90257431  42.11136111 -087.90255211 53 102
112  42.11125148 -087.90266820  42.11121630 -087.90271474
111  42.11125148 -087.90266820
112  42.11125148 -087.90266820  42.11123505 -087.90268994 53 102
111  42.11122717 -087.90270666
111  42.11125388 -087.90270666
111  42.11125823 -087.90342589
112  42.11125823 -087.90342589  42.11125187 -087.90357675
111  42.11115299 -087.90358561
111  42.11088936 -087.90358498
112  42.11088936 -087.90358498  42.11086704 -087.90358498
112  42.11085934 -087.90362903  42.11085768 -087.90366581
111  42.11085934 -087.90362903
111  42.11085934 -087.90383737 53 102
111  42.11103328 -087.90383673 53 102
111  42.11134993 -087.90383557
112  42.11141087 -087.90377962  42.11142988 -087.90373167
111  42.11141087 -087.90377962
111  42.11126250 -087.90417844
112  42.11126250 -087.90417844  42.11126802 -087.90409411 53 102
112  42.11119185 -087.90408320  42.11116547 -087.90408237
111  42.11119185 -087.90408320 53 102
111  42.11103328 -087.90408378 53 102
111  42.11086507 -087.90408439
111  42.11086772 -087.90447725
111  42.11083328 -087.90447667 53 102
111  42.11083186 -087.90449797 53 102
111  42.11078281 -087.90523084
112  42.11078281 -087.90523084  42.11078036 -087.90532261 53 102
111  42.11080244 -087.90540115
111  42.11096651 -087.90532334
112  42.11096651 -087.90532334  42.11096283 -087.90537195 53 102
112  42.11104960 -087.90547969  42.11111216 -087.90548267
111  42.11104960 -087.90547969 53 102
111  42.11122796 -087.90547898
111  42.11124642 -087.90543118
111  42.11140884 -087.90501064
111  42.11238305 -087.90500267
111  42.11238338 -087.90514834
111  42.11238411 -087.90547126 53 102
111  42.11239150 -087.90547119 53 102
111  42.11303314 -087.90546480 53 102
112  42.11316195 -087.90517593  42.11311214 -087.90490734
111  42.11316195 -087.90517593 53 102
111  42.11260906 -087.90372770 53 102
111  42.11235518 -087.90306271
112  42.11235518 -087.90306271  42.11235318 -087.90305935 53 102
112  42.11234856 -087.90305277  42.11234617 -087.90304950
111  42.11234856 -087.90305277
112  42.11234856 -087.90305277  42.11232592 -087.90302184 53 102
111  42.11228858 -087.90299608
111  42.11247058 -087.90309208
111  42.11264509 -087.90318413
111  42.11289655 -087.90331678
112  42.11289655 -087.90331678  42.11278209 -087.90327106 53 102
112  42.11268019 -087.90364488  42.11273848 -087.90387632
111  42.11268019 -087.90364488 53 102
111  42.11268999 -087.90367048 53 102
111  42.11379147 -087.90654784
112  42.11379147 -087.90654784  42.11381110 -087.90658835 53 102
112  42.11396664 -087.90662522  42.11404576 -087.90658802
111  42.11396664 -087.90662522 53 102
111  42.11465223 -087.90624346 53 102
111  42.11471493 -087.90620854
112  42.11471493 -087.90620854  42.11479000 -087.90615377 53 102
112  42.11480472 -087.90595158  42.11478176 -087.90582538
111  42.11480472 -087.90595158
111  42.11490774 -087.90563946
112  42.11490774 -087.90563946  42.11502500 -087.90580467 53 102
112  42.11526915 -087.90585765  42.11541759 -087.90584287
111  42.11526915 -087.90585765
112  42.11526915 -087.90585765  42.11529914 -087.90585467 53 102
112  42.11536622 -087.90583870  42.11540114 -087.90582909
111  42.11536622 -087.90583870 53 102
113  42.11583525 -087.90556958
112  42.11450123 -087.90698822  42.11450653 -087.90690679
111  42.11450123 -087.90698822 53 102
111  42.11449275 -087.90673677
112  42.11449275 -087.90673677  42.11444506 -087.90652676 53 102
111  42.11431364 -087.90656105 53 102
111  42.11401795 -087.90673249
112  42.11401795 -087.90673249  42.11396308 -087.90677913 53 102
112  42.11395393 -087.90693393  42.11396768 -087.90700979
111  42.11395393 -087.90693393
112  42.11395393 -087.90693393  42.11396753 -087.90700896 53 102
112  42.11407200 -087.90707680  42.11412576 -087.90708106
111  42.11407200 -087.90707680 53 102
113  42.11443870 -087.90707394 53 102
112  42.11366949 -087.90650847  42.11366949 -087.90646645
111  42.11366949 -087.90650847 53 102
111  42.11335294 -087.90566795 53 102
112  42.11321092 -087.90556509  42.11313068 -087.90555957
111  42.11321092 -087.90556509 53 102
111  42.11269668 -087.90556985
112  42.11269668 -087.90556985  42.11267276 -087.90557075 53 102
111  42.11266651 -087.90560656 53 102
111  42.11266651 -087.90571966
112  42.11266651 -087.90571966  42.11266983 -087.90574519 53 102
111  42.11269226 -087.90574942
111  42.11288877 -087.90574942
111  42.11289075 -087.90647740
111  42.11291945 -087.90641886
111  42.11301881 -087.90642184
111  42.11301881 -087.90660141
111  42.11316012 -087.90660141
111  42.11316845 -087.90658858
111  42.11316888 -087.90628830
111  42.11315567 -087.90626648
111  42.11315567 -087.90621022
111  42.11319614 -087.90621137
111  42.11319614 -087.90626706
111  42.11318378 -087.90628945
111  42.11318336 -087.90658800
111  42.11319358 -087.90660178
111  42.11328387 -087.90660064
111  42.11328345 -087.90652887
111  42.11331454 -087.90652887
111  42.11331411 -087.90646054
111  42.11330176 -087.90644849
111  42.11330134 -087.90640198
111  42.11343455 -087.90640211
111  42.11343455 -087.90655920
111  42.11347799 -087.90660122
111  42.11350581 -087.90660068 53 102
113  42.11362008 -087.90659847
112  42.11253450 -087.90571599  42.11253757 -087.90569036
111  42.11253450 -087.90571599 53 102
111  42.11253327 -087.90560521 53 102
112  42.11250629 -087.90557462  42.11248605 -087.90557379
111  42.11250629 -087.90557462 53 102
111  42.11242472 -087.90557462
112  42.11242472 -087.90557462  42.11241028 -087.90557589 53 102
112  42.11239150 -087.90558625  42.11238359 -087.90559225
111  42.11239150 -087.90558625
112  42.11239150 -087.90558625  42.11237890 -087.90559581 53 102
112  42.11237381 -087.90562174  42.11237381 -087.90563393
111  42.11237381 -087.90562174
111  42.11237442 -087.90569450
112  42.11237442 -087.90569450  42.11237565 -087.90574741
111  42.11241306 -087.90575072
113  42.11250935 -087.90575237 53 102
110 2 0.00 0.0000 New Taxiway 1
111  42.11243603 -087.90168125
112  42.11243603 -087.90168125  42.11236526 -087.90166199
111  42.11230375 -087.90173511
111  42.11216046 -087.90177319
112  42.11216046 -087.90177319  42.11219716 -087.90164481
112  42.11210259 -087.90150573  42.11205795 -087.90146962
111  42.11210259 -087.90150573
111  42.11232098 -087.90104975
112  42.11247047 -087.90094481  42.11251697 -087.90084265
113  42.11247047 -087.90094481
110 2 0.00 0.0000 New Taxiway 90
111  42.11355153 -087.90225674
111  42.11393159 -087.90247034
112  42.11393159 -087.90247034  42.11375540 -087.90244467
112  42.11374787 -087.90273425  42.11377168 -087.90282090
113  42.11374787 -087.90273425
110 2 0.00 0.0000 New Taxiway 124
111  42.11325001 -087.89436226
111  42.11339670 -087.89444649
111  42.11334059 -087.89462608
113  42.11319538 -087.89453995
130 Airport Boundary 125
111  42.12283017 -087.90972709
111  42.12212038 -087.90976167
111  42.12124799 -087.90960809
111  42.11856461 -087.90822157
111  42.11873342 -087.90765996
111  42.11874254 -087.90712208
111  42.11600215 -087.90711177
111  42.11600281 -087.90740843
111  42.11582630 -087.90740621
111  42.11579826 -087.90737285
111  42.11572072 -087.90737285
111  42.11568608 -087.90744401
111  42.11393797 -087.90745170
111  42.11391516 -087.90752471
111  42.11241576 -087.90752086
111  42.11241322 -087.90683392
111  42.11142014 -087.90682947
111  42.11142014 -087.90739312
111  42.10989458 -087.90740910
111  42.10982447 -087.90729236
111  42.10980548 -087.90592364
111  42.10982061 -087.90573278
111  42.10976597 -087.90288838
111  42.10974232 -087.90258497
111  42.10969778 -087.90017901
111  42.10967634 -087.90013898
111  42.10966479 -087.89976986
111  42.10968623 -087.89969871
111  42.10959999 -087.89543955
111  42.10977412 -087.89543492
111  42.10976839 -087.89485122
111  42.10960228 -087.89485431
111  42.10955530 -087.89125917
111  42.10966756 -087.89128388
111  42.11032270 -087.89170137
111  42.11041441 -087.89143899
111  42.11047450 -087.89147908
111  42.11053814 -087.89129410
111  42.11157746 -087.89192921
111  42.11152599 -087.89207864
111  42.11247024 -087.89268170
111  42.11225843 -087.89330079
111  42.11297019 -087.89373152
111  42.11285334 -087.89409103
111  42.11343896 -087.89442459
111  42.11337160 -087.89464882
111  42.11408885 -087.89503628
111  42.11464471 -087.89450791
111  42.11481337 -087.89403398
111  42.11559015 -087.89445667
111  42.11586808 -087.89457836
111  42.11639544 -087.89471606
111  42.11660448 -087.89485696
111  42.11639306 -087.89649655
111  42.11636218 -087.89662144
111  42.11598686 -087.89644851
111  42.11592034 -087.89664385
111  42.11572793 -087.89653497
111  42.11536657 -087.89750191
111  42.11532500 -087.89750191
111  42.11520029 -087.89724306
111  42.11503005 -087.89709629
111  42.11436294 -087.89880149
111  42.11444014 -087.89922046
111  42.11479250 -087.89964743
111  42.11514882 -087.89958605
111  42.11582979 -087.89864937
111  42.11588918 -087.89864137
111  42.11611287 -087.89875611
111  42.11595846 -087.89928984
111  42.11631874 -087.89948465
111  42.11624946 -087.89970881
111  42.11647513 -087.89983157
111  42.11661172 -087.89935389
111  42.11666121 -087.89938324
111  42.11662426 -087.89656740
111  42.11670509 -087.89590024
111  42.11677932 -087.89584909
111  42.11685783 -087.89522624
111  42.11682209 -087.89518362
111  42.11684133 -087.89504462
111  42.11710253 -087.89510578
111  42.11713277 -087.89488710
111  42.11792808 -087.89505040
111  42.11852030 -087.89519273
111  42.11855659 -087.89526167
111  42.11857087 -087.89604327
111  42.11850938 -087.89604539
111  42.11859247 -087.90155944
111  42.11842255 -087.90156166
111  42.11842915 -087.90193973
111  42.11864855 -087.90193306
111  42.11869604 -087.90197861
111  42.11869263 -087.90236828
111  42.11934305 -087.90270699
111  42.11947997 -087.90277148
111  42.11969442 -087.90283375
111  42.11985774 -087.90284709
111  42.12052584 -087.90281373
111  42.12052914 -087.90363661
111  42.12138193 -087.90364942
111  42.12137045 -087.90260500
111  42.12158124 -087.90261117
111  42.12149560 -087.89607145
111  42.12165782 -087.89608928
111  42.12237616 -087.89631603
111  42.12300026 -087.89658083
111  42.12302639 -087.89847681
111  42.12313804 -087.89847681
111  42.12318631 -087.90142233
111  42.12339529 -087.90265102
111  42.12395946 -087.90265903
111  42.12396348 -087.90343191
111  42.12400472 -087.90380502
111  42.12405033 -087.90402408
111  42.12404463 -087.90422009
111  42.12417005 -087.90460057
111  42.12473874 -087.90571287
111  42.12477635 -087.90616392
111  42.12494263 -087.90678846
111  42.12491888 -087.90746371
111  42.12479219 -087.90796547
111  42.12432897 -087.90905174
113  42.12398254 -087.90948945
120 Linear Feature 71
111  42.11692843 -087.90004579 20
111  42.11700681 -087.90008722 20
111  42.11692353 -087.90037780
112  42.11692353 -087.90037780  42.11690679 -087.90042682 20
111  42.11685785 -087.90041599 20
111  42.11612240 -087.90002940
112  42.11612240 -087.90002940  42.11595177 -087.89995986 20
116  42.11582082 -087.90007115  42.11580395 -087.90011395
120 Linear Feature 70
111  42.11704695 -087.89995083 20
111  42.11702834 -087.90001240 20
115  42.11694986 -087.89997108
120 Linear Feature 69
112  42.11717397 -087.89982115  42.11714862 -087.89990822 20
112  42.11708788 -087.89996114  42.11707065 -087.90001467
111  42.11708788 -087.89996114 20
111  42.11696301 -087.90039997
112  42.11696301 -087.90039997  42.11695727 -087.90042448 20
112  42.11699918 -087.90050381  42.11704415 -087.90053219
111  42.11699918 -087.90050381 20
115  42.11714096 -087.90058496
120 Linear Feature 68
111  42.11727879 -087.89947107 20
111  42.11740960 -087.89946981 20
112  42.11744060 -087.89941912  42.11744060 -087.89937075
111  42.11744060 -087.89941912 20
111  42.11742885 -087.89811206
112  42.11742885 -087.89811206  42.11742828 -087.89809658 20
112  42.11739051 -087.89806360  42.11736066 -087.89806360
111  42.11739051 -087.89806360 20
115  42.11725737 -087.89806537
120 Linear Feature 72
111  42.11591168 -087.90066026 20
111  42.11597435 -087.90045601
112  42.11597435 -087.90045601  42.11599708 -087.90039421 20
112  42.11604890 -087.90041461  42.11607163 -087.90042429
111  42.11604890 -087.90041461 20
115  42.11703847 -087.90093653
120 Linear Feature 13
111  42.11016016 -087.90216237 20
115  42.11012019 -087.90216298
120 Linear Feature 69
112  42.11238338 -087.90514834  42.11238307 -087.90510600 20
111  42.11234902 -087.90510270 20
111  42.11148891 -087.90511185 20
112  42.11147995 -087.90511990  42.11147653 -087.90512742
111  42.11147995 -087.90511990 20
111  42.11136280 -087.90543068 20
115  42.11124642 -087.90543118
120 Linear Feature 68
111  42.11234648 -087.90542845 20
111  42.11234547 -087.90517876 20
112  42.11232559 -087.90515631  42.11230796 -087.90515631
111  42.11232559 -087.90515631 20
111  42.11151524 -087.90516527
112  42.11151524 -087.90516527  42.11151254 -087.90516547 20
112  42.11150399 -087.90517787  42.11150010 -087.90518801
111  42.11150399 -087.90517787 20
113  42.11140931 -087.90543016 20
120 Linear Feature 118
111  42.11170082 -087.89488683 20
115  42.11164723 -087.89485207
120 Linear Feature 117
111  42.11174838 -087.89469530 20
115  42.11171263 -087.89467253
120 Linear Feature 116
111  42.11179662 -087.89455907 20
115  42.11175585 -087.89453416
120 Linear Feature 115
111  42.11185312 -087.89439501 20
115  42.11181287 -087.89436875
120 Linear Feature 114
111  42.11190045 -087.89425508 20
115  42.11186052 -087.89423080
120 Linear Feature 113
111  42.11197138 -087.89405058 20
115  42.11192295 -087.89402184
120 Linear Feature 112
111  42.11168502 -087.89537978 20
111  42.11171501 -087.89535731 20
111  42.11163528 -087.89515892
112  42.11163528 -087.89515892  42.11162745 -087.89513528 20
112  42.11163416 -087.89507742  42.11164051 -087.89504120
111  42.11163416 -087.89507742 20
111  42.11158416 -087.89504724 20
116  42.11157876 -087.89511379  42.11158474 -087.89513945
120 Linear Feature 111
111  42.11192473 -087.89598444 20
111  42.11195650 -087.89596158 20
111  42.11179587 -087.89555304 20
115  42.11176422 -087.89557553
120 Linear Feature 110
111  42.11216595 -087.89659605 20
111  42.11219720 -087.89657349 20
111  42.11203427 -087.89616151 20
115  42.11200412 -087.89618272
120 Linear Feature 109
111  42.11240604 -087.89720398 20
111  42.11243497 -087.89718321 20
111  42.11227552 -087.89677378 20
115  42.11224494 -087.89679568
120 Linear Feature 108
111  42.11258871 -087.89756760 20
111  42.11251915 -087.89739335 20
115  42.11248688 -087.89741628
120 Linear Feature 96
111  42.12244058 -087.90768161 54 104
115  42.12228134 -087.90759942
120 Linear Feature 95
111  42.12307344 -087.90801646 54 104
115  42.12295174 -087.90795418
120 Linear Feature 26
111  42.12346032 -087.90620141 54 104
115  42.12358371 -087.90626567
120 Linear Feature 24
111  42.12382138 -087.90545347 56
115  42.12306066 -087.90504970
120 Linear Feature 31
111  42.12153934 -087.90424262 56
115  42.12145727 -087.90420044
120 Linear Feature 30
111  42.12226964 -087.90461217 56
115  42.12218509 -087.90456855
120 Linear Feature 32
111  42.12111433 -087.90448397 56
115  42.12116480 -087.90432263
120 Linear Feature 44
111  42.11975727 -087.90425127 54 104
115  42.11988451 -087.90431900
120 Linear Feature 62
111  42.11699779 -087.90183692 55
115  42.11714557 -087.90191701
120 Linear Feature 61
111  42.11677338 -087.90265869 54 104
115  42.11689636 -087.90272384
120 Linear Feature 73
111  42.11552881 -087.90107106 55
115  42.11565377 -087.90113892
120 Linear Feature 89
111  42.11341247 -087.89985390 54 104
111  42.11328459 -087.89994045 54 104
115  42.11325267 -087.90005022
120 Linear Feature 88
111  42.11322504 -087.90013634 54 104
115  42.11317682 -087.90030024
120 Linear Feature 87
111  42.11367268 -087.90111232 54 104
115  42.11380617 -087.90101687
120 Linear Feature 97
111  42.11260800 -087.89863292 54 104
111  42.11269190 -087.89868896 54 104
