I
1050 Generated by WorldEditor 2.2.0r2

1     21 1 0 KBFI Boeing Fld King Co Intl
120 Linear Feature 271
111  47.52306395 -122.29459663 1
111  47.52313689 -122.29440796 1
111  47.52321264 -122.29421093 1
111  47.52327935 -122.29403739 1
111  47.52331770 -122.29393764
112  47.52331770 -122.29393764  47.52335630 -122.29387826 1
111  47.52341615 -122.29389834 1
115  47.52356248 -122.29402327
120 Linear Feature 270
111  47.52391388 -122.29433346 1
115  47.52377417 -122.29422494
120 Linear Feature 269
111  47.52377711 -122.29491732 1
111  47.52385823 -122.29470998
112  47.52385823 -122.29470998  47.52389019 -122.29460732 1
111  47.52383332 -122.29455382 1
111  47.52377689 -122.29450727 1
115  47.52369343 -122.29443841
120 Linear Feature 268
111  47.52432264 -122.29464269 20
111  47.52433219 -122.29461796 20
115  47.52434184 -122.29459300
120 Linear Feature 267
111  47.52429802 -122.29458840 20
115  47.52433219 -122.29461796
120 Linear Feature 266
111  47.52411952 -122.29516209 20
111  47.52413488 -122.29512122 20
115  47.52414771 -122.29508704
120 Linear Feature 265
111  47.52408607 -122.29508091 20
115  47.52413488 -122.29512122
120 Linear Feature 264
111  47.52411728 -122.29492812 1
115  47.52395256 -122.29478565
120 Linear Feature 263
111  47.52404120 -122.29455321 1
111  47.52395256 -122.29478565 1
115  47.52387131 -122.29499872
120 Linear Feature 262
111  47.52451440 -122.29432270 1
111  47.52453600 -122.29434071 1
115  47.52455918 -122.29436005
120 Linear Feature 261
111  47.52456026 -122.29427751 1
115  47.52453600 -122.29434071
120 Linear Feature 260
111  47.52434625 -122.29526791 20
111  47.52436002 -122.29527969 20
111  47.52433905 -122.29533541 20
115  47.52430987 -122.29531092
120 Linear Feature 259
111  47.52430466 -122.29529426 20
111  47.52432225 -122.29524803 20
115  47.52433877 -122.29526134
120 Linear Feature 258
111  47.52421622 -122.29523201 20
111  47.52423571 -122.29524887 20
111  47.52424975 -122.29521263 20
113  47.52423022 -122.29519575 20
120 Linear Feature 257
111  47.52417863 -122.29525697 1
115  47.52451959 -122.29438403
120 Linear Feature 256
111  47.52470534 -122.29490346 20
115  47.52473604 -122.29482598
120 Linear Feature 255
111  47.52461761 -122.29482950 20
115  47.52460366 -122.29486282
120 Linear Feature 254
111  47.52479467 -122.29502541 20
111  47.52460366 -122.29486282 20
111  47.52448419 -122.29516853 20
111  47.52436568 -122.29507022 20
111  47.52428135 -122.29528601 20
111  47.52426780 -122.29527534 20
111  47.52435953 -122.29503853 20
111  47.52444547 -122.29510972 20
111  47.52458359 -122.29475765 20
111  47.52463003 -122.29479688 20
111  47.52461761 -122.29482950 20
111  47.52470534 -122.29490346 20
115  47.52480857 -122.29499048
120 Linear Feature 252
111  47.52447394 -122.29528423 20
111  47.52462325 -122.29527725 20
111  47.52462292 -122.29525775 20
111  47.52465014 -122.29525752 20
111  47.52465014 -122.29529850 20
111  47.52462350 -122.29529830 20
115  47.52462325 -122.29527725
120 Linear Feature 251
111  47.52457034 -122.29558934 20
111  47.52479467 -122.29502541 20
111  47.52480857 -122.29499048 20
115  47.52484835 -122.29489048
120 Linear Feature 250
111  47.52443285 -122.29547304 20
111  47.52454459 -122.29548134 20
111  47.52454493 -122.29546213 20
111  47.52457107 -122.29546344 20
111  47.52457042 -122.29550292 20
111  47.52454429 -122.29550113 20
115  47.52454459 -122.29548134
120 Linear Feature 249
111  47.52440872 -122.29545207 20
111  47.52447394 -122.29528423 20
111  47.52455112 -122.29508564 20
111  47.52470142 -122.29507786 20
111  47.52470120 -122.29505805 20
111  47.52472826 -122.29505722 20
111  47.52472860 -122.29509608 20
111  47.52470167 -122.29509711 20
115  47.52470142 -122.29507786
120 Linear Feature 248
111  47.52702851 -122.29879128 54 104
111  47.52726468 -122.29898853 54 104
115  47.52750573 -122.29918985
120 Linear Feature 247
112  47.52677988 -122.29926481  47.52684223 -122.29925113 53 102
111  47.52689222 -122.29914216 53 102
111  47.52702851 -122.29879128 53 102
111  47.52703186 -122.29877953 53 102
111  47.52704567 -122.29871694
112  47.52704567 -122.29871694  47.52705464 -122.29856977 53 102
111  47.52701499 -122.29852560 53 102
111  47.52585039 -122.29754317 53 102
111  47.52394210 -122.29593160
112  47.52394210 -122.29593160  47.52385949 -122.29587143 53 102
111  47.52376163 -122.29590389 53 102
111  47.52370662 -122.29592876 53 102
111  47.52348405 -122.29601572 53 102
111  47.52343474 -122.29603836
112  47.52343474 -122.29603836  47.52336285 -122.29607447 53 102
112  47.52334262 -122.29630501  47.52337388 -122.29643781
111  47.52334262 -122.29630501 53 102
115  47.52336686 -122.29638254
120 Linear Feature 246
111  47.52301938 -122.29580684 51
111  47.52296167 -122.29591990
112  47.52296167 -122.29591990  47.52291654 -122.29600531 51
111  47.52285661 -122.29605271 51
111  47.52278850 -122.29609974
112  47.52278850 -122.29609974  47.52268748 -122.29616116 51
112  47.52248765 -122.29607495  47.52237912 -122.29601451
111  47.52248765 -122.29607495 51
111  47.52241389 -122.29601999 51
115  47.52197538 -122.29564865
120 Linear Feature 245
111  47.52326546 -122.29517792 51
111  47.52325586 -122.29520256 57
111  47.52313877 -122.29550293 51
111  47.52301938 -122.29580684 51
111  47.52299112 -122.29590877
112  47.52299112 -122.29590877  47.52289953 -122.29624778 51
112  47.52316138 -122.29665137  47.52329601 -122.29677147
111  47.52316138 -122.29665137 51
115  47.52364423 -122.29705941
120 Linear Feature 244
111  47.52936322 -122.29957650 54
111  47.52941254 -122.29961824 54
115  47.52946549 -122.29966306
120 Linear Feature 243
111  47.52935918 -122.29959152 59
111  47.52943203 -122.29940412
112  47.52943203 -122.29940412  47.52947829 -122.29921237 59
111  47.52937125 -122.29911760 59
115  47.52912886 -122.29891336
120 Linear Feature 242
112  47.52772866 -122.29872714  47.52766859 -122.29879884 59
111  47.52761898 -122.29889572 59
115  47.52751757 -122.29915908
120 Linear Feature 241
111  47.52926184 -122.29983971 53 102
111  47.52935062 -122.29961219 53 102
111  47.52935918 -122.29959152 53 102
111  47.52936322 -122.29957650
112  47.52936322 -122.29957650  47.52937359 -122.29948988 53 102
111  47.52933082 -122.29943101 53 102
111  47.52911874 -122.29924937 53 102
111  47.52916632 -122.29912097 53 102
111  47.52917518 -122.29908149
112  47.52917518 -122.29908149  47.52918141 -122.29899050 53 102
111  47.52914705 -122.29893821 53 102
111  47.52912886 -122.29891336 53 102
111  47.52891870 -122.29874080 53 102
111  47.52874484 -122.29861001
112  47.52874484 -122.29861001  47.52858473 -122.29849430 53 102
112  47.52821261 -122.29848963  47.52799914 -122.29854796
111  47.52821261 -122.29848963 53 102
111  47.52784826 -122.29863196
112  47.52784826 -122.29863196  47.52778788 -122.29866029 53 102
111  47.52772866 -122.29872714 53 102
111  47.52781432 -122.29880063 53 102
111  47.52801157 -122.29896792 53 102
111  47.52783320 -122.29942862 53 102
111  47.52759076 -122.29922188 53 102
111  47.52751757 -122.29915908 53 102
111  47.52750573 -122.29918985 53 102
111  47.52736547 -122.29955448
112  47.52736547 -122.29955448  47.52734305 -122.29962856 53 102
115  47.52733571 -122.29973654
120 Linear Feature 240
111  47.52721685 -122.29852393 51
111  47.52723397 -122.29854457
112  47.52723397 -122.29854457  47.52735561 -122.29872206 57
115  47.52729176 -122.29892066
120 Linear Feature 239
111  47.52714641 -122.29929689 51
111  47.52709299 -122.29940318
112  47.52709299 -122.29940318  47.52699022 -122.29958465 51
112  47.52662778 -122.29957075  47.52642929 -122.29946363
111  47.52662778 -122.29957075 51
111  47.52657669 -122.29953632 51
115  47.52609585 -122.29913001
120 Linear Feature 238
111  47.52756508 -122.29859190 51
111  47.52751988 -122.29861593
112  47.52751988 -122.29861593  47.52739779 -122.29869578 57
111  47.52731985 -122.29885583 57
111  47.52729176 -122.29892066 57
111  47.52726468 -122.29898853 51
111  47.52714641 -122.29929689 51
111  47.52712554 -122.29936211
112  47.52712554 -122.29936211  47.52702954 -122.29966767 51
112  47.52723906 -122.30008052  47.52735408 -122.30021385
111  47.52723906 -122.30008052 51
111  47.52731040 -122.30015637 51
115  47.52776665 -122.30054337
120 Linear Feature 237
111  47.52945702 -122.29967703 59
111  47.52952426 -122.29950234
112  47.52952426 -122.29950234  47.52960871 -122.29933253 59
111  47.52973144 -122.29942313 59
115  47.53000027 -122.29965093
120 Linear Feature 236
111  47.52688378 -122.29754486 20
111  47.52697792 -122.29732142 20
115  47.52726487 -122.29658392
120 Linear Feature 236
111  47.52701468 -122.29765541 1
115  47.52749189 -122.29642997
120 Linear Feature 235
111  47.52772482 -122.29639540 20
111  47.52770978 -122.29643610 20
111  47.52767080 -122.29640303 20
111  47.52765388 -122.29638868 20
115  47.52764336 -122.29632055
120 Linear Feature 234
111  47.52659852 -122.29724590 20
115  47.52693975 -122.29636908
120 Linear Feature 234
111  47.52714144 -122.29776247 20
115  47.52767080 -122.29640303
120 Linear Feature 233
111  47.52782810 -122.29772902 20
115  47.52788602 -122.29758302
120 Linear Feature 232
111  47.52866743 -122.29755689 20
115  47.52874351 -122.29762126
120 Linear Feature 232
111  47.52872155 -122.29741695 20
115  47.52879787 -122.29748062
120 Linear Feature 232
111  47.52877569 -122.29727696 20
115  47.52885201 -122.29734062
120 Linear Feature 232
111  47.52882988 -122.29713685 20
115  47.52890620 -122.29720052
120 Linear Feature 231
111  47.52860721 -122.29770280 1
111  47.52866743 -122.29755689 1
111  47.52872155 -122.29741695 1
111  47.52877569 -122.29727696 1
111  47.52882988 -122.29713685 1
115  47.52886037 -122.29705800
120 Linear Feature 230
111  47.52901270 -122.30046805 54
115  47.52912422 -122.30056119
120 Linear Feature 230
111  47.52914168 -122.30049853 54
115  47.52904035 -122.30041254
120 Linear Feature 229
112  47.52874652 -122.30092939  47.52878682 -122.30090659 53 102
111  47.52881052 -122.30086573 53 102
111  47.52898260 -122.30052537 53 102
111  47.52901270 -122.30046805 53 102
111  47.52904035 -122.30041254 53 102
111  47.52905398 -122.30038556 53 102
111  47.52911061 -122.30025171 53 102
115  47.52913210 -122.30019550
120 Linear Feature 228
111  47.52926459 -122.30030626 53 102
111  47.52919782 -122.30035984 53 102
111  47.52916847 -122.30041163 53 102
111  47.52914168 -122.30049853 53 102
111  47.52912422 -122.30056119 53 102
111  47.52899535 -122.30103145
112  47.52899535 -122.30103145  47.52898635 -122.30108140 53 102
115  47.52899128 -122.30113802
120 Linear Feature 227
112  47.52934743 -122.29978771  47.52930311 -122.29995088 51
112  47.52941977 -122.30018503  47.52950893 -122.30027661
111  47.52941977 -122.30018503 51
115  47.52992843 -122.30061292
120 Linear Feature 226
112  47.52915707 -122.30027978  47.52923032 -122.30018401 51
112  47.52941172 -122.30021740  47.52950598 -122.30028688
111  47.52941172 -122.30021740 51
115  47.52991978 -122.30064368
120 Linear Feature 225
111  47.52984392 -122.29864770 20
115  47.53009507 -122.29800125
120 Linear Feature 224
111  47.53017481 -122.29892736 20
111  47.53046391 -122.29818340 20
111  47.53071757 -122.29839695 20
115  47.53092876 -122.29857641
120 Linear Feature 223
112  47.53051067 -122.29888449  47.53059926 -122.29894399 22
115  47.53064110 -122.29883165
120 Linear Feature 222
111  47.53055827 -122.29876124 20
111  47.53064110 -122.29883165 20
115  47.53064800 -122.29883752
120 Linear Feature 221
111  47.53055827 -122.29876124 20
115  47.53081700 -122.29864237
120 Linear Feature 220
111  47.53041554 -122.29913083 20
111  47.53051067 -122.29888449 20
111  47.53055827 -122.29876124 20
115  47.53065414 -122.29851301
120 Linear Feature 219
111  47.53064670 -122.30066276 54
111  47.53083221 -122.30081954 54
115  47.53102281 -122.30098062
120 Linear Feature 218
111  47.53059670 -122.30096722 53 102
111  47.53068438 -122.30066846
112  47.53068438 -122.30066846  47.53072449 -122.30042885 53 102
111  47.53061023 -122.30030312 53 102
111  47.53004022 -122.29969045 53 102
111  47.53000027 -122.29965093 53 102
111  47.52996266 -122.29962497
112  47.52996266 -122.29962497  47.52991944 -122.29959772 53 102
112  47.52983599 -122.29966895  47.52979511 -122.29973001
111  47.52983599 -122.29966895 53 102
111  47.52981678 -122.29971211 53 102
111  47.52977853 -122.29980714 53 102
111  47.52956941 -122.29963152
112  47.52956941 -122.29963152  47.52951307 -122.29960190 53 102
111  47.52946549 -122.29966306 53 102
111  47.52945702 -122.29967703 53 102
111  47.52938791 -122.29985551
112  47.52938791 -122.29985551  47.52937162 -122.29989799 53 102
111  47.52938959 -122.29993529 53 102
115  47.52940626 -122.29996199
120 Linear Feature 217
112  47.52975965 -122.29927528  47.52974552 -122.29926376 51
111  47.52971257 -122.29925132
112  47.52971257 -122.29925132  47.52957209 -122.29921690 57
115  47.52950174 -122.29939137
120 Linear Feature 216
112  47.53034831 -122.30208644  47.53027854 -122.30223900 51
112  47.52986032 -122.30230521  47.52962757 -122.30217594
111  47.52986032 -122.30230521 51
111  47.52979900 -122.30226067 51
111  47.52900833 -122.30159476 51
111  47.52895751 -122.30154819
112  47.52895751 -122.30154819  47.52886007 -122.30145466 51
112  47.52885514 -122.30108878  47.52889468 -122.30091878
111  47.52885514 -122.30108878 51
111  47.52887673 -122.30101147 51
111  47.52915707 -122.30027978 51
111  47.52934743 -122.29978771 51
111  47.52941254 -122.29961824 57
111  47.52950174 -122.29939137
112  47.52950174 -122.29939137  47.52954980 -122.29924690 57
111  47.52950248 -122.29912054 57
111  47.52947265 -122.29905579
112  47.52947265 -122.29905579  47.52945564 -122.29902633 51
115  47.52941984 -122.29898698
120 Linear Feature 215
111  47.53035983 -122.30158456 54
111  47.53049585 -122.30170008 54
115  47.53064049 -122.30182293
120 Linear Feature 214
111  47.53066509 -122.30176198 54
111  47.53051944 -122.30163841 54
115  47.53038410 -122.30152360
120 Linear Feature 213
111  47.53070801 -122.30152818 53 102
111  47.53063632 -122.30177416 53 102
111  47.53050923 -122.30220035
112  47.53050923 -122.30220035  47.53048273 -122.30231401 53 102
115  47.53048686 -122.30240016
120 Linear Feature 212
112  47.53010004 -122.30207370  47.53015027 -122.30203866 53 102
111  47.53019033 -122.30196905 53 102
111  47.53038722 -122.30156410 53 102
115  47.53049527 -122.30134675
120 Linear Feature 211
111  47.53076733 -122.30098917 51
111  47.53051944 -122.30163841 57
111  47.53049585 -122.30170008 51
111  47.53034831 -122.30208644
112  47.53034831 -122.30208644  47.53031059 -122.30220508 51
112  47.53032076 -122.30247122  47.53035150 -122.30262271
111  47.53032076 -122.30247122 51
111  47.53034289 -122.30255781 51
111  47.53036239 -122.30262209
112  47.53036239 -122.30262209  47.53041805 -122.30278725 51
112  47.53053904 -122.30288781  47.53058351 -122.30293402
111  47.53053904 -122.30288781 51
115  47.53099798 -122.30327501
120 Linear Feature 210
112  47.53069779 -122.30006850  47.53076055 -122.30013858 51
111  47.53079906 -122.30022461 57
111  47.53083298 -122.30031468
112  47.53083298 -122.30031468  47.53091768 -122.30059693 57
115  47.53083221 -122.30081954
120 Linear Feature 8
111  47.53001216 -122.30361488 54
111  47.52982421 -122.30345733 54
115  47.52963091 -122.30329529
120 Linear Feature 209
112  47.53135297 -122.30062369  47.53127658 -122.30056739 51
111  47.53119676 -122.30056476 57
111  47.53114318 -122.30056453
112  47.53114318 -122.30056453  47.53094328 -122.30059097 57
111  47.53083221 -122.30081954 51
111  47.53076733 -122.30098917
112  47.53076733 -122.30098917  47.53069923 -122.30122134 51
111  47.53081650 -122.30135833 51
111  47.53086553 -122.30140741 51
111  47.53208854 -122.30243991 51
111  47.53217597 -122.30250273
112  47.53217597 -122.30250273  47.53229000 -122.30255872 51
112  47.53244751 -122.30254995  47.53254542 -122.30253784
111  47.53244751 -122.30254995 51
115  47.53259614 -122.30249663
120 Linear Feature 208
111  47.53270315 -122.30231387 54
111  47.53272965 -122.30243714 54
115  47.53275578 -122.30255867
120 Linear Feature 207
111  47.53236539 -122.30246216 53 102
111  47.53270315 -122.30231387 53 102
111  47.53278494 -122.30227657
112  47.53278494 -122.30227657  47.53284979 -122.30224072 53 102
112  47.53281160 -122.30202178  47.53274536 -122.30193800
111  47.53281160 -122.30202178 53 102
111  47.53248619 -122.30175214 53 102
111  47.53192178 -122.30127719 53 102
111  47.53124258 -122.30083865
112  47.53124258 -122.30083865  47.53111749 -122.30078526 53 102
112  47.53100071 -122.30093584  47.53095763 -122.30099608
111  47.53100071 -122.30093584 53 102
115  47.53086934 -122.30119844
120 Linear Feature 206
111  47.53365667 -122.30338740 54
111  47.53382467 -122.30336249 54
111  47.53391221 -122.30343715 54
115  47.53407394 -122.30357508
120 Linear Feature 205
112  47.53363812 -122.30353953  47.53371007 -122.30355438 53 102
