I
1050 Generated by WorldEditor 2.2.0r2

1    335 1 0 KFAT Fresno Yosemite Intl
111  36.77277245 -119.70569448 53
111  36.77274396 -119.70570801 53
111  36.77267812 -119.70573929 53 102
111  36.77263459 -119.70575970 53 102
111  36.77252839 -119.70591887 53 102
111  36.77259338 -119.70613165 53 102
111  36.77311173 -119.70703662 53 102
111  36.77324931 -119.70717981 53 102
113  36.77340448 -119.70710534 53 102
120 Linear Feature 50
111  36.77282015 -119.70571373 20
115  36.77349573 -119.70689689
120 Linear Feature 50
111  36.77277245 -119.70569448 22
115  36.77349944 -119.70696635
120 Linear Feature 50
111  36.77274396 -119.70570801 20
115  36.77347982 -119.70699532
120 Linear Feature 48
111  36.77404281 -119.70598998 1
115  36.77403351 -119.70598800
120 Linear Feature 48
111  36.77404364 -119.70598390 1
111  36.77403884 -119.70598287 1
115  36.77403434 -119.70598192
120 Linear Feature 47
111  36.77413410 -119.70641371 22
111  36.77416146 -119.70621137 22
111  36.77405500 -119.70610477 22
111  36.77407642 -119.70594367 22
111  36.77401448 -119.70593095 22
111  36.77399262 -119.70609005 22
111  36.77385977 -119.70614760 22
115  36.77383226 -119.70635067
120 Linear Feature 46
112  36.77387769 -119.70684738  36.77392597 -119.70679049 51
111  36.77393931 -119.70671025 51
115  36.77403884 -119.70598287
120 Linear Feature 46
111  36.77359923 -119.70684034 51
115  36.77367188 -119.70631218
120 Linear Feature 45
111  36.77378048 -119.70673425 22
111  36.77380652 -119.70653899 22
111  36.77368848 -119.70642340 22
111  36.77371118 -119.70626421 22
111  36.77364743 -119.70625212 22
111  36.77362581 -119.70641203 22
111  36.77345922 -119.70648249 22
115  36.77344713 -119.70657432
120 Linear Feature 44
112  36.77334139 -119.70732345  36.77323114 -119.70744708 51
115  36.77330005 -119.70758719
120 Linear Feature 43
112  36.77313117 -119.70729131  36.77323822 -119.70741309 51
111  36.77334139 -119.70732345 51
111  36.77387769 -119.70684738 51
111  36.77422397 -119.70654354 51
115  36.77458155 -119.70622977
120 Linear Feature 42
112  36.77216731 -119.70299299  36.77207422 -119.70282023 1
112  36.77174819 -119.70289061  36.77160981 -119.70300682 1
112  36.77166618 -119.70341383  36.77175927 -119.70358659 1
114  36.77208530 -119.70351622  36.77222368 -119.70340001 1
120 Linear Feature 40
111  36.77116268 -119.70308786 55
115  36.77127748 -119.70328701
120 Linear Feature 39
111  36.77254255 -119.70550561 53
111  36.77258804 -119.70543744 53
111  36.77260741 -119.70540843 53
111  36.77262215 -119.70538634 53
111  36.77261133 -119.70535101 53
111  36.77254161 -119.70512332 53
111  36.77228089 -119.70461625 53
111  36.77143913 -119.70314457 53
111  36.77138156 -119.70319530 53
111  36.77135759 -119.70321643 53
111  36.77133299 -119.70323809 53
111  36.77127748 -119.70328701 53 102
111  36.77124339 -119.70331746 53 102
111  36.77113473 -119.70347855 53 102
111  36.77119880 -119.70368867 53 102
111  36.77207056 -119.70521617 53 102
111  36.77221916 -119.70547654 53 102
111  36.77235767 -119.70562144 53 102
113  36.77251414 -119.70554715 53 102
120 Linear Feature 41
111  36.77261133 -119.70535101 20
115  36.77138156 -119.70319530
120 Linear Feature 41
111  36.77260741 -119.70540843 22
115  36.77135759 -119.70321643
120 Linear Feature 41
111  36.77258804 -119.70543744 20
115  36.77133299 -119.70323809
120 Linear Feature 36
112  36.77240734 -119.70602288  36.77235023 -119.70586568 51
115  36.77244545 -119.70576741
120 Linear Feature 38
112  36.77286149 -119.70494526  36.77283780 -119.70491479 51
111  36.77281257 -119.70493076 51
115  36.77270428 -119.70502403
120 Linear Feature 38
112  36.77270672 -119.70467363  36.77268508 -119.70465299 51
111  36.77266006 -119.70466656 51
115  36.77255571 -119.70475831
120 Linear Feature 38
112  36.77255555 -119.70440833  36.77253477 -119.70438609 51
111  36.77250889 -119.70440126 51
115  36.77240231 -119.70449617
120 Linear Feature 38
112  36.77240354 -119.70414155  36.77238233 -119.70412339 51
111  36.77235502 -119.70413928 51
115  36.77225376 -119.70422983
120 Linear Feature 37
112  36.77284261 -119.70541764  36.77300802 -119.70523272 51
111  36.77290385 -119.70501961 51
111  36.77286149 -119.70494526 51
111  36.77270672 -119.70467363 51
111  36.77255555 -119.70440833 51
111  36.77240354 -119.70414155 51
111  36.77226225 -119.70389358
112  36.77226225 -119.70389358  36.77224069 -119.70386218 51
112  36.77220023 -119.70387896  36.77217361 -119.70389638
111  36.77220023 -119.70387896 51
115  36.77210540 -119.70396337
120 Linear Feature 35
112  36.77223953 -119.70572888  36.77233811 -119.70584748 51
111  36.77244545 -119.70576741 51
111  36.77272444 -119.70552171 51
111  36.77284261 -119.70541764 51
111  36.77373223 -119.70463418
112  36.77373223 -119.70463418  36.77375070 -119.70461176 51
111  36.77373825 -119.70458764 51
115  36.77359583 -119.70433791
120 Linear Feature 34
112  36.77214392 -119.70197149  36.77204134 -119.70177300
111  36.77214392 -119.70197149 53
111  36.77199806 -119.70171533 53
111  36.77197552 -119.70167858
112  36.77197552 -119.70167858  36.77185315 -119.70150990 53
112  36.77173591 -119.70188315  36.77181741 -119.70207879
111  36.77173591 -119.70188315 53
111  36.77174752 -119.70190586 53
111  36.77190603 -119.70218384 53
111  36.77192055 -119.70220625
114  36.77192055 -119.70220625  36.77204775 -119.70235727 53
120 Linear Feature 33
112  36.77174160 -119.70236102  36.77166660 -119.70214722
111  36.77174160 -119.70236102 53
111  36.77173011 -119.70233939 53
111  36.77157183 -119.70206043 53
111  36.77155702 -119.70203708
112  36.77155702 -119.70203708  36.77142197 -119.70187588 53
112  36.77130295 -119.70226675  36.77138051 -119.70244475
111  36.77130295 -119.70226675 53
111  36.77131529 -119.70228886 53
111  36.77147395 -119.70256669 53
111  36.77148827 -119.70258867
114  36.77148827 -119.70258867  36.77160192 -119.70272985 53
120 Linear Feature 32
111  36.77068107 -119.70262941 55
115  36.77087153 -119.70274701
120 Linear Feature 30
111  36.77116268 -119.70308786 53
111  36.77117844 -119.70308049 53
111  36.77121984 -119.70303792 53
111  36.77124312 -119.70301398 53
111  36.77126597 -119.70299048 53
111  36.77127454 -119.70298167
112  36.77127454 -119.70298167  36.77132567 -119.70291008 53
112  36.77130121 -119.70272607  36.77125717 -119.70262717
111  36.77130121 -119.70272607 53
111  36.77119610 -119.70254051
112  36.77119610 -119.70254051  36.77111225 -119.70242095 53
112  36.77094458 -119.70256835  36.77089823 -119.70267209
111  36.77094458 -119.70256835 53
111  36.77093173 -119.70259902 53
111  36.77090467 -119.70266553 53
111  36.77087153 -119.70274701 53 102
111  36.77085203 -119.70279565 53 102
111  36.77081663 -119.70299845 53 102
113  36.77097818 -119.70317350 53 102
120 Linear Feature 31
111  36.77094429 -119.70264853 20
111  36.77101232 -119.70269102 22
111  36.77107051 -119.70272737
112  36.77107051 -119.70272737  36.77108877 -119.70274553 22
112  36.77110616 -119.70277264  36.77111935 -119.70279271
111  36.77110616 -119.70277264 22
111  36.77117441 -119.70289291 20
115  36.77124312 -119.70301398
120 Linear Feature 31
111  36.77093173 -119.70259902 20
111  36.77108238 -119.70269247
112  36.77108238 -119.70269247  36.77110374 -119.70270774 20
112  36.77112559 -119.70274246  36.77114080 -119.70276757
111  36.77112559 -119.70274246 20
115  36.77126597 -119.70299048
120 Linear Feature 31
111  36.77090467 -119.70266553 20
111  36.77103454 -119.70274718
112  36.77103454 -119.70274718  36.77106232 -119.70276572 20
112  36.77109284 -119.70281332  36.77110841 -119.70283873
111  36.77109284 -119.70281332 20
115  36.77121984 -119.70303792
120 Linear Feature 29
111  36.77013476 -119.70229061 55
115  36.77032778 -119.70241014
120 Linear Feature 27
111  36.77068107 -119.70262941 53
111  36.77071219 -119.70254568 53
111  36.77073968 -119.70247817 53
111  36.77075453 -119.70244036
112  36.77075453 -119.70244036  36.77079591 -119.70230568 53
111  36.77070628 -119.70222921
112  36.77070628 -119.70222921  36.77066352 -119.70219815 53
112  36.77057778 -119.70214734  36.77052740 -119.70212416
111  36.77057778 -119.70214734
112  36.77057778 -119.70214734  36.77052740 -119.70212673 53
112  36.77040587 -119.70222353  36.77036058 -119.70230750
111  36.77040587 -119.70222353 53
111  36.77038931 -119.70226070 53
111  36.77036183 -119.70232743 53
111  36.77032778 -119.70241014 53 102
111  36.77030081 -119.70247541 53 102
111  36.77026997 -119.70265846 53 102
111  36.77039299 -119.70279260 53 102
111  36.77055448 -119.70283454 53 102
113  36.77065968 -119.70268521 53 102
120 Linear Feature 28
111  36.77040170 -119.70231093 20
111  36.77050268 -119.70237370 22
111  36.77059837 -119.70243318 20
115  36.77069817 -119.70249522
120 Linear Feature 28
111  36.77036183 -119.70232743 20
115  36.77071219 -119.70254568
120 Linear Feature 28
111  36.77038931 -119.70226070 20
115  36.77073927 -119.70247868
120 Linear Feature 26
111  36.76964083 -119.70198350 55
115  36.76979543 -119.70207916
120 Linear Feature 24
111  36.77013476 -119.70229061 53
111  36.77016293 -119.70221634 53
111  36.77016499 -119.70220485 53
111  36.77016881 -119.70212325 53
111  36.77017061 -119.70199697
112  36.77017061 -119.70199697  36.77016500 -119.70183026 53
112  36.76987221 -119.70189270  36.76977884 -119.70206007
111  36.76987221 -119.70189270 53
111  36.76985669 -119.70192934 53
111  36.76982959 -119.70199561 53
111  36.76979543 -119.70207916 53 102
111  36.76977438 -119.70212894 53 102
111  36.76974054 -119.70232889 53 102
111  36.76985665 -119.70245559 53 102
111  36.77000779 -119.70249575 53 102
113  36.77011535 -119.70234089 53 102
120 Linear Feature 25
111  36.77013936 -119.70214819 20
111  36.77005331 -119.70209410 22
111  36.76995810 -119.70203425 20
115  36.76986925 -119.70197839
120 Linear Feature 25
111  36.77016881 -119.70212325 20
115  36.76985669 -119.70192934
120 Linear Feature 25
111  36.77016499 -119.70220485 20
115  36.76982959 -119.70199561
120 Linear Feature 23
111  36.76964593 -119.70263188 52
115  36.76932823 -119.70291202
120 Linear Feature 22
111  36.76936629 -119.70243881 59
111  36.76976306 -119.70268192
112  36.76976306 -119.70268192  36.76977829 -119.70269964 59
111  36.76976393 -119.70271896 59
115  36.76912417 -119.70327837
120 Linear Feature 21
111  36.76900579 -119.70338453 53 102
111  36.76912417 -119.70327837 53 102
111  36.76908659 -119.70268436 53 102
111  36.76916093 -119.70261910 53 102
111  36.76936629 -119.70243881 53 102
111  36.76950724 -119.70231507 53 102
111  36.76964083 -119.70198350 53
111  36.76967790 -119.70178476
112  36.76967790 -119.70178476  36.76973490 -119.70162288 53
112  36.77013761 -119.70157485  36.77034340 -119.70168007
111  36.77013761 -119.70157485 53
111  36.77027426 -119.70165958 53
111  36.77056068 -119.70183769 53
111  36.77080712 -119.70199022 53
111  36.77086099 -119.70202352
112  36.77086099 -119.70202352  36.77090434 -119.70204320 53
112  36.77099600 -119.70201171  36.77104310 -119.70197526
111  36.77099600 -119.70201171 53
111  36.77110491 -119.70191556 53
111  36.77132917 -119.70171756 53
111  36.77165817 -119.70142663
112  36.77165817 -119.70142663  36.77183201 -119.70128740 53
112  36.77215023 -119.70152997  36.77226140 -119.70171555
111  36.77215023 -119.70152997 53
111  36.77240127 -119.70196982 53
111  36.77262571 -119.70230042 53
115  36.77294031 -119.70285088
120 Linear Feature 18
111  36.77241860 -119.70291874 1
111  36.77242097 -119.70292292 1
115  36.77242346 -119.70292729
120 Linear Feature 20
112  36.77270861 -119.70281162  36.77264949 -119.70274224 1
115  36.77257306 -119.70278928
120 Linear Feature 19
112  36.77259977 -119.70261976  36.77263849 -119.70271902 1
111  36.77257306 -119.70278928 1
115  36.77242097 -119.70292292
120 Linear Feature 18
111  36.77227452 -119.70266687 1
111  36.77227690 -119.70267105 1
115  36.77227939 -119.70267542
120 Linear Feature 17
112  36.77242256 -119.70254239  36.77250503 -119.70248187 1
115  36.77256682 -119.70256207
120 Linear Feature 16
112  36.77247118 -119.70239806  36.77247844 -119.70241959 1
112  36.77248126 -119.70247698  36.77247735 -119.70251093
111  36.77248126 -119.70247698
112  36.77248126 -119.70247698  36.77247882 -119.70248724 1
112  36.77246643 -119.70250364  36.77245721 -119.70251474
111  36.77246643 -119.70250364 1
111  36.77242256 -119.70254239 1
115  36.77227690 -119.70267105
120 Linear Feature 15
112  36.77218026 -119.70233072  36.77228865 -119.70226707 51
112  36.77247118 -119.70239806  36.77253914 -119.70249850
111  36.77247118 -119.70239806 51
111  36.77249209 -119.70243120 51
111  36.77256682 -119.70256207 51
111  36.77259977 -119.70261976 51
111  36.77270861 -119.70281162 51
115  36.77272677 -119.70284362
120 Linear Feature 15
111  36.77227012 -119.70225138 51
115  36.77236277 -119.70217138
120 Linear Feature 14
112  36.77140636 -119.70181258  36.77147979 -119.70176122 51
112  36.77160842 -119.70189558  36.77166581 -119.70198263
111  36.77160842 -119.70189558 51
111  36.77181605 -119.70225923 51
111  36.77187087 -119.70235526
112  36.77187087 -119.70235526  36.77194429 -119.70251113 51
115  36.77187055 -119.70260417
120 Linear Feature 13
112  36.77085469 -119.70248949  36.77096637 -119.70228715 51
112  36.77127332 -119.70244647  36.77138566 -119.70259626
111  36.77127332 -119.70244647 51
111  36.77138240 -119.70263773 51
111  36.77143696 -119.70273340
112  36.77143696 -119.70273340  36.77151943 -119.70290647 51
115  36.77142817 -119.70299476
120 Linear Feature 12
112  36.77106115 -119.70331881  36.77094800 -119.70343084 51 101
115  36.77101555 -119.70358589
120 Linear Feature 11
112  36.77107135 -119.70210866  36.77098239 -119.70221493 51
112  36.77088101 -119.70242454  36.77082286 -119.70255006
111  36.77088101 -119.70242454 51
115  36.77085469 -119.70248949
120 Linear Feature 10
111  36.77076053 -119.70211111 51
111  36.77083244 -119.70215255
112  36.77083244 -119.70215255  36.77088479 -119.70217473 51
112  36.77103627 -119.70213583  36.77111696 -119.70208748
111  36.77103627 -119.70213583 51
111  36.77107135 -119.70210866 51
111  36.77138730 -119.70182943 51
111  36.77140636 -119.70181258 51
111  36.77173118 -119.70152551
112  36.77173118 -119.70152551  36.77186100 -119.70143568 51
112  36.77205851 -119.70159632  36.77213099 -119.70170220
111  36.77205851 -119.70159632 51
111  36.77228827 -119.70199844
112  36.77228827 -119.70199844  36.77235957 -119.70215875 51
111  36.77227012 -119.70225138 51
111  36.77218026 -119.70233072 51
111  36.77187055 -119.70260417 51
111  36.77142817 -119.70299476 51
111  36.77106115 -119.70331881
112  36.77106115 -119.70331881  36.77093959 -119.70341063 51
115  36.77084779 -119.70329196
120 Linear Feature 9
112  36.77068850 -119.70290487  36.77063827 -119.70306800 51
115  36.77074358 -119.70315894
120 Linear Feature 8
111  36.77025307 -119.70229858 51
111  36.77030684 -119.70216508
112  36.77030684 -119.70216508  36.77039602 -119.70199967 51
112  36.77063174 -119.70202953  36.77073992 -119.70207514
111  36.77063174 -119.70202953 51
111  36.77075172 -119.70210553 51
111  36.77076053 -119.70211111
112  36.77076053 -119.70211111  36.77092551 -119.70225458 51
111  36.77085469 -119.70248949 51
111  36.77068850 -119.70290487
112  36.77068850 -119.70290487  36.77062323 -119.70305232 51
115  36.77049150 -119.70299967
120 Linear Feature 7
111  36.77015441 -119.70254121 51
111  36.77013510 -119.70260144
112  36.77013510 -119.70260144  36.77010924 -119.70274628 51
115  36.77020184 -119.70282102
120 Linear Feature 6
112  36.76977514 -119.70183534  36.76985632 -119.70166979 51
112  36.77010309 -119.70170166  36.77020571 -119.70175809
111  36.77010309 -119.70170166
112  36.77010309 -119.70170166  36.77013987 -119.70172446 51
112  36.77019357 -119.70177150  36.77021755 -119.70179606
111  36.77019357 -119.70177150
112  36.77019357 -119.70177150  36.77024429 -119.70182474 51
112  36.77027705 -119.70197989  36.77028641 -119.70207170
111  36.77027705 -119.70197989 51
111  36.77027381 -119.70219099
112  36.77027381 -119.70219099  36.77026888 -119.70225557 51
111  36.77025307 -119.70229858 51
111  36.77015441 -119.70254121
112  36.77015441 -119.70254121  36.77013303 -119.70258777 51
111  36.77008618 -119.70263288 51
115  36.76988359 -119.70281310
120 Linear Feature 5
111  36.77014805 -119.70278924 51
111  36.76968985 -119.70250196
112  36.76968985 -119.70250196  36.76959348 -119.70243259 51
112  36.76961656 -119.70222975  36.76964872 -119.70214113
111  36.76961656 -119.70222975 51
111  36.76977514 -119.70183534
112  36.76977514 -119.70183534  36.76983574 -119.70166412 51
112  36.76986904 -119.70123885  36.76988755 -119.70093155
111  36.76986904 -119.70123885 51
115  36.76987196 -119.70112784
120 Linear Feature 4
112  36.76983696 -119.70072366  36.76979471 -119.70074629 51
115  36.76979699 -119.70079556
120 Linear Feature 3
111  36.76969656 -119.70072248 51
111  36.76983696 -119.70072366 51
115  36.76987858 -119.70072401
120 Linear Feature 2
112  36.76988312 -119.70087968  36.76993829 -119.70089065 51
