I
1050 Generated by WorldEditor 2.0.0r4

1   4292 1 0 KCVS Cannon AFB
112  34.38051288 -103.31745328  34.38065087 -103.31733881
111  34.38051288 -103.31745328
114  34.38051288 -103.31745328  34.38041661 -103.31758563 51
120 Linear Feature 103
111  34.37931599 -103.31774589 51
112  34.37905440 -103.31776285  34.37890901 -103.31788426
111  34.37905440 -103.31776285
112  34.37905440 -103.31776285  34.37915234 -103.31759195 51
111  34.37906965 -103.31745006 51
112  34.37931935 -103.31744623  34.37945155 -103.31733353
111  34.37931935 -103.31744623
114  34.37931935 -103.31744623  34.37922308 -103.31757859 51
120 Linear Feature 103
111  34.37962050 -103.31811158 51
112  34.37935684 -103.31812930  34.37921146 -103.31825070
111  34.37935684 -103.31812930
112  34.37935684 -103.31812930  34.37945479 -103.31795840 51
111  34.37937416 -103.31781574 51
112  34.37962179 -103.31781268  34.37975400 -103.31769997
111  34.37962179 -103.31781268
114  34.37962179 -103.31781268  34.37952553 -103.31794503 51
120 Linear Feature 103
111  34.37991625 -103.31846673 51
112  34.37965429 -103.31848666  34.37950891 -103.31860807
111  34.37965429 -103.31848666
112  34.37965429 -103.31848666  34.37975223 -103.31831576 51
111  34.37967017 -103.31817122 51
112  34.37991924 -103.31817004  34.38005144 -103.31805733
111  34.37991924 -103.31817004
114  34.37991924 -103.31817004  34.37982297 -103.31830240 51
120 Linear Feature 103
111  34.37656619 -103.31587793 51
112  34.37632920 -103.31589838  34.37619496 -103.31600087
111  34.37632920 -103.31589838
112  34.37632920 -103.31589838  34.37642195 -103.31573672 51
111  34.37633850 -103.31560396 51
112  34.37657435 -103.31560415  34.37671176 -103.31550775
111  34.37657435 -103.31560415
114  34.37657435 -103.31560415  34.37649971 -103.31573734 51
120 Linear Feature 103
111  34.37872009 -103.31846966 51
112  34.37846997 -103.31848143  34.37832532 -103.31860411
111  34.37846997 -103.31848143
112  34.37846997 -103.31848143  34.37856689 -103.31830967 51
111  34.37847118 -103.31817014 51
112  34.37872391 -103.31816328  34.37886133 -103.31806689
111  34.37872391 -103.31816328
114  34.37872391 -103.31816328  34.37862844 -103.31829648 51
120 Linear Feature 103
111  34.37931906 -103.31919038 51
112  34.37905881 -103.31919064  34.37891416 -103.31931332
111  34.37905881 -103.31919064
112  34.37905881 -103.31919064  34.37915573 -103.31901888 51
111  34.37907097 -103.31889185 51
112  34.37932380 -103.31888709  34.37946122 -103.31879070
111  34.37932380 -103.31888709
114  34.37932380 -103.31888709  34.37922833 -103.31902029 51
120 Linear Feature 102
111  34.37800205 -103.31934342 51
112  34.37801392 -103.31903602  34.37811373 -103.31885725
111  34.37801392 -103.31903602
112  34.37801392 -103.31903602  34.37787651 -103.31915520 51
115  34.37776301 -103.31905646
120 Linear Feature 102
111  34.37902407 -103.31883542 51
112  34.37902636 -103.31852973  34.37912183 -103.31837374
111  34.37902636 -103.31852973
112  34.37902636 -103.31852973  34.37889473 -103.31863313 51
115  34.37877554 -103.31853637
120 Linear Feature 102
111  34.37860909 -103.32007213 51
112  34.37860277 -103.31974523  34.37870257 -103.31956647
111  34.37860277 -103.31974523
112  34.37860277 -103.31974523  34.37846535 -103.31986441 51
115  34.37835318 -103.31976492
120 Linear Feature 95
111  34.37912510 -103.32018677 51
112  34.37869362 -103.32017360  34.37847665 -103.31998607
111  34.37869362 -103.32017360
112  34.37869362 -103.32017360  34.37885852 -103.32042598 51
115  34.37871128 -103.32069266
120 Linear Feature 94
111  34.37976051 -103.31941342 51
112  34.37949778 -103.31940542  34.37936325 -103.31928799
111  34.37949778 -103.31940542
112  34.37949778 -103.31940542  34.37960771 -103.31956316 51
115  34.37950539 -103.31972185
120 Linear Feature 93
111  34.38035892 -103.31869347 51
112  34.38009807 -103.31868508  34.37998091 -103.31857466
111  34.38009807 -103.31868508
112  34.38009807 -103.31868508  34.38020077 -103.31884107 51
115  34.38009711 -103.31900649
120 Linear Feature 92
111  34.38095750 -103.31797780 51
112  34.38068540 -103.31797873  34.38052769 -103.31786675
111  34.38068540 -103.31797873
112  34.38068540 -103.31797873  34.38079489 -103.31810044 51
115  34.38070038 -103.31828521
120 Linear Feature 91
112  34.38130646 -103.31756571  34.38143503 -103.31737462 51
115  34.38132968 -103.31722697
120 Linear Feature 90
111  34.37808353 -103.31330865 51
112  34.37809669 -103.31300697  34.37819794 -103.31285099
111  34.37809669 -103.31300697
112  34.37809669 -103.31300697  34.37797374 -103.31313667 51
115  34.37783851 -103.31301289
120 Linear Feature 90
111  34.37836430 -103.31364756 51
112  34.37837731 -103.31334523  34.37847856 -103.31318925
111  34.37837731 -103.31334523
112  34.37837731 -103.31334523  34.37825436 -103.31347492 51
115  34.37811928 -103.31335180
120 Linear Feature 90
111  34.37966307 -103.31521526 51
112  34.37967192 -103.31490507  34.37977318 -103.31474908
111  34.37967192 -103.31490507
112  34.37967192 -103.31490507  34.37954897 -103.31503476 51
115  34.37941057 -103.31491048
120 Linear Feature 90
111  34.38017894 -103.31583795 51
112  34.38018543 -103.31552200  34.38028668 -103.31536601
111  34.38018543 -103.31552200
112  34.38018543 -103.31552200  34.38006248 -103.31565169 51
115  34.37992259 -103.31552852
120 Linear Feature 90
111  34.38067526 -103.31643704 51
112  34.38069025 -103.31613017  34.38079151 -103.31597418
111  34.38069025 -103.31613017
112  34.38069025 -103.31613017  34.38056730 -103.31625987 51
115  34.38042347 -103.31613312
120 Linear Feature 107
111  34.39477283 -103.31622338 1
111  34.39477101 -103.31622106 1
115  34.39476922 -103.31621879
120 Linear Feature 107
111  34.39512995 -103.31665250 1
111  34.39512812 -103.31665018 1
115  34.39512634 -103.31664791
120 Linear Feature 107
111  34.39568747 -103.31510492 1
111  34.39568575 -103.31510273 1
115  34.39568386 -103.31510033
120 Linear Feature 107
111  34.39656581 -103.31425517 1
111  34.39656386 -103.31425737 1
115  34.39656199 -103.31425949
120 Linear Feature 107
111  34.39628184 -103.31391449 1
111  34.39628001 -103.31391656 1
115  34.39627801 -103.31391882
120 Linear Feature 107
111  34.39604458 -103.31553404 1
111  34.39604286 -103.31553185 1
115  34.39604097 -103.31552945
120 Linear Feature 107
111  34.39523022 -103.31566411 1
111  34.39522843 -103.31566183 1
115  34.39522661 -103.31565952
120 Linear Feature 107
111  34.39558734 -103.31609323 1
111  34.39558554 -103.31609096 1
115  34.39558373 -103.31608865
120 Linear Feature 111
111  34.38874906 -103.32356794 1
111  34.38874640 -103.32356465 1
115  34.38874332 -103.32356084
120 Linear Feature 107
111  34.38964557 -103.32216397 1
111  34.38964378 -103.32216168 1
115  34.38964203 -103.32215945
120 Linear Feature 107
111  34.38980429 -103.32235995 1
111  34.38980249 -103.32235766 1
115  34.38980074 -103.32235542
120 Linear Feature 107
111  34.38996501 -103.32255349 1
111  34.38996322 -103.32255121 1
115  34.38996146 -103.32254897
120 Linear Feature 107
111  34.39013015 -103.32275507 1
111  34.39012836 -103.32275279 1
115  34.39012660 -103.32275055
120 Linear Feature 107
111  34.39000469 -103.32173107 1
111  34.39000287 -103.32172870 1
115  34.39000111 -103.32172642
120 Linear Feature 107
111  34.39016341 -103.32192704 1
111  34.39016158 -103.32192468 1
115  34.39015982 -103.32192240
120 Linear Feature 107
111  34.39032413 -103.32212059 1
111  34.39032230 -103.32211822 1
115  34.39032054 -103.32211594
120 Linear Feature 107
111  34.39048927 -103.32232217 1
111  34.39048744 -103.32231980 1
115  34.39048568 -103.32231752
120 Linear Feature 107
111  34.38489047 -103.32787113 1
111  34.38488863 -103.32786879 1
115  34.38488686 -103.32786654
120 Linear Feature 107
111  34.38503994 -103.32805079 1
111  34.38503810 -103.32804845 1
115  34.38503633 -103.32804620
120 Linear Feature 107
111  34.38518821 -103.32823044 1
111  34.38518637 -103.32822811 1
115  34.38518460 -103.32822585
120 Linear Feature 107
111  34.38533720 -103.32840922 1
111  34.38533536 -103.32840689 1
115  34.38533359 -103.32840464
120 Linear Feature 107
111  34.38610244 -103.32653945 1
111  34.38610063 -103.32653716 1
115  34.38609883 -103.32653486
120 Linear Feature 107
111  34.38645828 -103.32697063 1
111  34.38645647 -103.32696834 1
115  34.38645467 -103.32696604
120 Linear Feature 107
111  34.38727836 -103.32512137 1
111  34.38727654 -103.32511905 1
115  34.38727475 -103.32511678
120 Linear Feature 107
111  34.38763420 -103.32555254 1
111  34.38763238 -103.32555023 1
115  34.38763059 -103.32554796
120 Linear Feature 107
111  34.38551231 -103.32725119 1
111  34.38551048 -103.32724886 1
115  34.38550870 -103.32724660
120 Linear Feature 107
111  34.38586815 -103.32768237 1
111  34.38586632 -103.32768004 1
115  34.38586454 -103.32767778
120 Linear Feature 107
111  34.38668680 -103.32583460 1
111  34.38668505 -103.32583238 1
115  34.38668319 -103.32583002
120 Linear Feature 107
111  34.38704264 -103.32626578 1
111  34.38704088 -103.32626356 1
115  34.38703902 -103.32626119
120 Linear Feature 107
111  34.38786689 -103.32441173 1
111  34.38786502 -103.32440936 1
115  34.38786328 -103.32440715
120 Linear Feature 107
111  34.38822272 -103.32484291 1
111  34.38822086 -103.32484054 1
115  34.38821911 -103.32483832
120 Linear Feature 107
111  34.39081555 -103.32087632 1
111  34.39081370 -103.32087396 1
115  34.39081194 -103.32087173
120 Linear Feature 107
111  34.39116376 -103.32129971 1
111  34.39116191 -103.32129735 1
115  34.39116015 -103.32129512
120 Linear Feature 107
111  34.39200309 -103.31944396 1
111  34.39200128 -103.31944166 1
115  34.39199948 -103.31943937
120 Linear Feature 107
111  34.39235130 -103.31986734 1
111  34.39234949 -103.31986505 1
115  34.39234768 -103.31986276
120 Linear Feature 107
111  34.39317901 -103.31802578 1
111  34.39317719 -103.31802346 1
115  34.39317540 -103.31802119
120 Linear Feature 107
111  34.39352722 -103.31844916 1
111  34.39352540 -103.31844684 1
115  34.39352361 -103.31844457
120 Linear Feature 107
111  34.39141297 -103.32015574 1
111  34.39141114 -103.32015342 1
115  34.39140936 -103.32015116
120 Linear Feature 107
111  34.39176117 -103.32057914 1
111  34.39175934 -103.32057681 1
115  34.39175756 -103.32057455
120 Linear Feature 107
111  34.39258745 -103.31873906 1
111  34.39258570 -103.31873684 1
115  34.39258384 -103.31873447
120 Linear Feature 107
111  34.39293566 -103.31916245 1
111  34.39293390 -103.31916022 1
115  34.39293205 -103.31915786
120 Linear Feature 107
111  34.39376754 -103.31731609 1
111  34.39376567 -103.31731372 1
115  34.39376393 -103.31731151
120 Linear Feature 107
111  34.39411574 -103.31773947 1
111  34.39411388 -103.31773710 1
115  34.39411213 -103.31773488
120 Linear Feature 114
111  34.39580756 -103.31568896 51
111  34.39545126 -103.31526137 51
115  34.39512551 -103.31487043
120 Linear Feature 114
111  34.39536540 -103.31624279 51
111  34.39500805 -103.31581393 51
115  34.39468335 -103.31542427
120 Linear Feature 114
111  34.39379556 -103.31782714 51
111  34.39344735 -103.31740449 51
115  34.39324849 -103.31716310
120 Linear Feature 114
111  34.39320160 -103.31853743 51
111  34.39285181 -103.31811285 51
115  34.39265453 -103.31787339
120 Linear Feature 114
111  34.39261325 -103.31925185 51
111  34.39226305 -103.31882677 51
115  34.39206617 -103.31858780
120 Linear Feature 114
111  34.39202316 -103.31995996 51
111  34.39167486 -103.31953718 51
115  34.39147609 -103.31929591
120 Linear Feature 114
111  34.39143141 -103.32067244 51
115  34.39088434 -103.32000840
120 Linear Feature 114
111  34.39033977 -103.32244541 51
111  34.39017436 -103.32224541 51
111  34.39001473 -103.32205238 51
111  34.38985369 -103.32185766 51
115  34.38960352 -103.32155515
120 Linear Feature 114
111  34.38785551 -103.32498222 51
111  34.38750291 -103.32455423 51
115  34.38730844 -103.32431818
120 Linear Feature 114
111  34.38726961 -103.32570091 51
111  34.38691128 -103.32526938 51
115  34.38670836 -103.32502500
120 Linear Feature 114
111  34.38668297 -103.32641363 51
111  34.38632740 -103.32598542 51
115  34.38612172 -103.32573773
120 Linear Feature 114
111  34.38608880 -103.32712315 51
111  34.38573153 -103.32669289 51
115  34.38552754 -103.32644724
120 Linear Feature 113
111  34.39560357 -103.31430885 51
111  34.39590919 -103.31467563 51
111  34.39626635 -103.31510427
112  34.39626635 -103.31510427  34.39632260 -103.31517317 51
111  34.39626655 -103.31525839 51
111  34.39604286 -103.31553185 51
111  34.39591600 -103.31568695 51
112  34.39580756 -103.31568896  34.39574367 -103.31564806
111  34.39580756 -103.31568896
112  34.39580756 -103.31568896  34.39584975 -103.31577223 51
111  34.39580808 -103.31581889 51
111  34.39558554 -103.31609096 51
111  34.39545988 -103.31624459 51
112  34.39536540 -103.31624279  34.39531477 -103.31620481
111  34.39536540 -103.31624279
112  34.39536540 -103.31624279  34.39539674 -103.31630853 51
111  34.39536635 -103.31635894 51
111  34.39512812 -103.31665018 51
111  34.39501292 -103.31679103 51
112  34.39488534 -103.31677764  34.39482306 -103.31669851
111  34.39488534 -103.31677764 51
111  34.39453000 -103.31634766 51
115  34.39422538 -103.31597907
120 Linear Feature 113
112  34.39590919 -103.31467563  34.39596544 -103.31474453 51
111  34.39590943 -103.31482927 51
111  34.39568575 -103.31510273 51
111  34.39555888 -103.31525783 51
112  34.39545126 -103.31526137  34.39538738 -103.31522046
111  34.39545126 -103.31526137
112  34.39545126 -103.31526137  34.39549345 -103.31534463 51
111  34.39545097 -103.31538977 51
111  34.39522843 -103.31566183 51
111  34.39510276 -103.31581547 51
112  34.39500805 -103.31581393  34.39495742 -103.31577595
111  34.39500805 -103.31581393
112  34.39500805 -103.31581393  34.39503939 -103.31587967 51
111  34.39500923 -103.31592981 51
111  34.39477101 -103.31622106 51
111  34.39465580 -103.31636190 51
116  34.39453000 -103.31634766  34.39446772 -103.31626853
120 Linear Feature 112
111  34.39610080 -103.31370139 51
111  34.39628001 -103.31391656 51
111  34.39656386 -103.31425737 51
111  34.39670411 -103.31442577
112  34.39670411 -103.31442577  34.39679452 -103.31457551 51
111  34.39670250 -103.31472275 51
111  34.39644234 -103.31503683 51
116  34.39620527 -103.31502952  34.39608875 -103.31492118
120 Linear Feature 108 t
111  34.38493931 -103.32716088 51
111  34.38514252 -103.32740710 51
111  34.38523161 -103.32751506 51
111  34.38537395 -103.32768754 51
111  34.38549921 -103.32783932 51
111  34.38552997 -103.32787659
112  34.38552997 -103.32787659  34.38564014 -103.32803346 51
111  34.38552153 -103.32818040 51
111  34.38533536 -103.32840689 51
111  34.38527948 -103.32847487
112  34.38527948 -103.32847487  34.38515316 -103.32860749 51
111  34.38502731 -103.32847691 51
111  34.38487851 -103.32829734 51
111  34.38473969 -103.32812983 51
111  34.38459958 -103.32796075 51
115  34.38444148 -103.32776996
120 Linear Feature 108
112  34.38507622 -103.32732823  34.38518639 -103.32748510 51
111  34.38507480 -103.32764231 51
111  34.38488863 -103.32786879 51
111  34.38483276 -103.32793677
112  34.38483276 -103.32793677  34.38471848 -103.32804895 51
115  34.38459958 -103.32796075
120 Linear Feature 108
112  34.38523161 -103.32751506  34.38533094 -103.32767778 51
111  34.38522427 -103.32782196 51
111  34.38503810 -103.32804845 51
111  34.38498223 -103.32811643
112  34.38498223 -103.32811643  34.38486434 -103.32823298 51
115  34.38473969 -103.32812983
120 Linear Feature 108
112  34.38537395 -103.32768754  34.38548413 -103.32784442 51
111  34.38537254 -103.32800162 51
111  34.38518637 -103.32822811 51
111  34.38513049 -103.32829609
