A
1050 Generated by WorldEditor 2.0.0r4

1      8 1 0 KOAK Metro Oakland Intl
111  37.71369764 -122.21957869 51
115  37.71368616 -122.21959483
120 Linear Feature 38
111  37.71366492 -122.21954142 51
115  37.71365344 -122.21955755
120 Linear Feature 38
111  37.71373552 -122.21980202 51
115  37.71372404 -122.21981816
120 Linear Feature 38
111  37.71369977 -122.21976240 51
115  37.71368829 -122.21977854
120 Linear Feature 38
111  37.71368567 -122.21974606 51
115  37.71367420 -122.21976219
120 Linear Feature 38
111  37.71366277 -122.21972131 51
115  37.71365129 -122.21973744
120 Linear Feature 38
111  37.71353174 -122.21959703 51
115  37.71352026 -122.21961316
120 Linear Feature 38
111  37.71343999 -122.22011133 51
115  37.71342851 -122.22012746
120 Linear Feature 38
111  37.71340367 -122.22007154 51
115  37.71339219 -122.22008768
120 Linear Feature 38
111  37.71338912 -122.22005629 51
115  37.71337765 -122.22007242
120 Linear Feature 38
111  37.71336725 -122.22003013 51
115  37.71335577 -122.22004626
120 Linear Feature 38
111  37.71300850 -122.22072647 51
115  37.71299465 -122.22074124
120 Linear Feature 38
111  37.71304000 -122.22077277 51
115  37.71302615 -122.22078754
120 Linear Feature 38
111  37.71304913 -122.22078668 51
115  37.71303528 -122.22080145
120 Linear Feature 38
111  37.71305208 -122.22079128 51
115  37.71303823 -122.22080605
120 Linear Feature 38
111  37.71307154 -122.22082004 51
115  37.71305769 -122.22083481
120 Linear Feature 38
111  37.71327595 -122.22057597 51
115  37.71326365 -122.22059352
120 Linear Feature 38
111  37.71323991 -122.22053610 51
115  37.71322761 -122.22055365
120 Linear Feature 38
111  37.71322446 -122.22052048 51
115  37.71321216 -122.22053803
120 Linear Feature 38
111  37.71285996 -122.22067731 51
115  37.71286210 -122.22065444
120 Linear Feature 38
111  37.71143309 -122.21853998 51
115  37.71142250 -122.21852437
120 Linear Feature 38
111  37.71147339 -122.21849789 51
115  37.71146280 -122.21848227
120 Linear Feature 38
111  37.71142155 -122.21855251 51
115  37.71141096 -122.21853690
120 Linear Feature 38
111  37.71139838 -122.21857690 51
115  37.71138779 -122.21856129
120 Linear Feature 38
111  37.71171647 -122.21886058 51
115  37.71170588 -122.21884497
120 Linear Feature 38
111  37.71169102 -122.21888863 51
115  37.71168043 -122.21887302
120 Linear Feature 38
111  37.71167891 -122.21890099 51
115  37.71166832 -122.21888538
120 Linear Feature 38
111  37.71166426 -122.21891652 51
115  37.71165367 -122.21890091
120 Linear Feature 38
111  37.71164087 -122.21894131 51
115  37.71163028 -122.21892570
120 Linear Feature 38
111  37.71188449 -122.21930462 51
115  37.71187390 -122.21928900
120 Linear Feature 38
111  37.71190712 -122.21927993 51
115  37.71189653 -122.21926432
120 Linear Feature 38
111  37.71192187 -122.21926440 51
115  37.71191128 -122.21924879
120 Linear Feature 38
111  37.71195924 -122.21922598 51
115  37.71194865 -122.21921037
120 Linear Feature 38
111  37.71196789 -122.21946921 51
115  37.71197002 -122.21944635
120 Linear Feature 38
111  37.71199815 -122.21947372 51
115  37.71200029 -122.21945086
120 Linear Feature 38
111  37.71201398 -122.21947608 51
115  37.71201612 -122.21945321
120 Linear Feature 38
111  37.71201708 -122.21947666 51
115  37.71201922 -122.21945380
120 Linear Feature 38
111  37.71202003 -122.21947725 51
115  37.71202217 -122.21945439
120 Linear Feature 38
111  37.71206457 -122.21948412 51
115  37.71206671 -122.21946126
120 Linear Feature 38
111  37.71280503 -122.22066911 51
111  37.71280594 -122.22065936 51
115  37.71280716 -122.22064625
120 Linear Feature 38
111  37.71283940 -122.22067420 51
115  37.71284154 -122.22065134
120 Linear Feature 38
111  37.71293304 -122.22068861 51
115  37.71293517 -122.22066574
120 Linear Feature 38
111  37.71323226 -122.22074591 51
115  37.71323440 -122.22072305
120 Linear Feature 38
111  37.71332558 -122.22076096 51
115  37.71332772 -122.22073810
120 Linear Feature 38
111  37.71336019 -122.22076646 51
115  37.71336232 -122.22074360
120 Linear Feature 38
111  37.71338750 -122.22077077 51
111  37.71338882 -122.22075666 51
115  37.71338964 -122.22074791
120 Linear Feature 38
111  37.71320284 -122.22049412 51
115  37.71319054 -122.22051167
120 Linear Feature 38
111  37.71328933 -122.22031546 51
115  37.71327704 -122.22033301
120 Linear Feature 38
111  37.71332516 -122.22035535 51
115  37.71331286 -122.22037290
120 Linear Feature 38
111  37.71333977 -122.22037118 51
115  37.71332747 -122.22038873
120 Linear Feature 38
111  37.71336212 -122.22039707 51
115  37.71334982 -122.22041462
120 Linear Feature 38
111  37.71343670 -122.21972174 51
115  37.71343637 -122.21974519
120 Linear Feature 38
111  37.71328844 -122.21912715 51
115  37.71330015 -122.21914444
120 Linear Feature 38
111  37.71332531 -122.21908737 51
115  37.71333703 -122.21910466
120 Linear Feature 38
111  37.71333984 -122.21907160 51
115  37.71335155 -122.21908889
120 Linear Feature 38
111  37.71309075 -122.21871721 51
115  37.71310247 -122.21873450
120 Linear Feature 38
111  37.71307623 -122.21873275 51
115  37.71308794 -122.21875004
120 Linear Feature 38
111  37.71303954 -122.21877230 51
115  37.71305126 -122.21878959
120 Linear Feature 38
111  37.71287672 -122.21894281 51
115  37.71288843 -122.21896010
120 Linear Feature 38
111  37.71283986 -122.21898123 51
115  37.71285157 -122.21899852
120 Linear Feature 38
111  37.71282477 -122.21899633 51
115  37.71283648 -122.21901362
120 Linear Feature 38
111  37.71258085 -122.21863436 51
115  37.71259257 -122.21865165
120 Linear Feature 38
111  37.71260349 -122.21860934 51
115  37.71261520 -122.21862664
120 Linear Feature 38
111  37.71261852 -122.21859350 51
115  37.71263023 -122.21861079
120 Linear Feature 38
111  37.71265576 -122.21855541 51
115  37.71266748 -122.21857270
120 Linear Feature 38
111  37.71280398 -122.21839888 51
115  37.71281570 -122.21841617
120 Linear Feature 38
111  37.71284085 -122.21836028 51
115  37.71285257 -122.21837757
120 Linear Feature 38
111  37.71285624 -122.21834507 51
115  37.71286796 -122.21836236
120 Linear Feature 38
111  37.71287888 -122.21832022 51
115  37.71289059 -122.21833752
120 Linear Feature 38
111  37.71263652 -122.21795588 51
115  37.71264824 -122.21797317
120 Linear Feature 38
111  37.71261303 -122.21797948 51
115  37.71262474 -122.21799677
120 Linear Feature 38
111  37.71259919 -122.21799737 51
115  37.71261091 -122.21801466
120 Linear Feature 38
111  37.71256154 -122.21803561 51
115  37.71257326 -122.21805290
120 Linear Feature 38
111  37.71241263 -122.21819190 51
115  37.71242435 -122.21820919
120 Linear Feature 38
111  37.71237557 -122.21822977 51
115  37.71238729 -122.21824706
120 Linear Feature 38
111  37.71236083 -122.21824645 51
115  37.71237254 -122.21826374
120 Linear Feature 38
111  37.71233786 -122.21826999 51
115  37.71234957 -122.21828728
120 Linear Feature 38
111  37.71209491 -122.21790676 51
115  37.71210662 -122.21792405
120 Linear Feature 38
111  37.71211800 -122.21788204 51
115  37.71212971 -122.21789934
120 Linear Feature 38
111  37.71213271 -122.21786651 51
115  37.71214442 -122.21788380
120 Linear Feature 38
111  37.71216846 -122.21782672 51
115  37.71218018 -122.21784402
120 Linear Feature 38
111  37.71231736 -122.21767158 51
115  37.71232907 -122.21768887
120 Linear Feature 38
111  37.71235429 -122.21763274 51
115  37.71236601 -122.21765003
120 Linear Feature 38
111  37.71236811 -122.21761568 51
115  37.71237982 -122.21763297
120 Linear Feature 38
111  37.71239247 -122.21759213 51
115  37.71240418 -122.21760943
120 Linear Feature 37
111  37.71403836 -122.21764731 51
115  37.71402529 -122.21763266
120 Linear Feature 37
111  37.71388030 -122.21774859 51
115  37.71386448 -122.21774853
120 Linear Feature 37
111  37.71401397 -122.21767919 51
115  37.71400090 -122.21766455
120 Linear Feature 37
111  37.71424386 -122.21787774 51
115  37.71423060 -122.21786349
120 Linear Feature 37
111  37.71422011 -122.21790972 51
115  37.71420686 -122.21789546
120 Linear Feature 37
111  37.71418225 -122.21796484 51
115  37.71416900 -122.21795059
120 Linear Feature 37
111  37.71415821 -122.21800013 51
115  37.71414496 -122.21798587
120 Linear Feature 37
111  37.71440995 -122.21806225 51
115  37.71439696 -122.21804718
120 Linear Feature 37
111  37.71438624 -122.21809536 51
115  37.71437325 -122.21808029
120 Linear Feature 37
111  37.71472950 -122.21840309 51
115  37.71471630 -122.21838828
120 Linear Feature 37
111  37.71470568 -122.21843564 51
115  37.71469248 -122.21842084
120 Linear Feature 37
111  37.71473443 -122.21855130 51
115  37.71472122 -122.21853649
120 Linear Feature 37
111  37.71471029 -122.21858322 51
115  37.71469709 -122.21856842
120 Linear Feature 36
111  37.71582731 -122.21677740 51
115  37.71583955 -122.21679115
120 Linear Feature 36
111  37.71456988 -122.21545269 51
115  37.71458433 -122.21546154
120 Linear Feature 36
111  37.71455591 -122.21548643 51
115  37.71457036 -122.21549528
120 Linear Feature 36
111  37.71455359 -122.21549212 51
115  37.71456804 -122.21550097
120 Linear Feature 36
111  37.71454773 -122.21550853 51
115  37.71456218 -122.21551738
120 Linear Feature 36
111  37.71452709 -122.21556268 51
115  37.71454154 -122.21557153
120 Linear Feature 36
111  37.71494054 -122.21586670 51
115  37.71495537 -122.21587523
120 Linear Feature 36
111  37.71492693 -122.21590698 51
115  37.71494175 -122.21591551
120 Linear Feature 36
111  37.71492881 -122.21590130 51
115  37.71494364 -122.21590983
120 Linear Feature 36
111  37.71492099 -122.21592343 51
115  37.71493581 -122.21593196
120 Linear Feature 36
111  37.71490069 -122.21597828 51
115  37.71491552 -122.21598681
120 Linear Feature 36
111  37.71545571 -122.21636200 51
115  37.71546832 -122.21637621
120 Linear Feature 36
111  37.71544509 -122.21637754 51
115  37.71545771 -122.21639175
120 Linear Feature 36
111  37.71543541 -122.21638931 51
115  37.71544802 -122.21640352
120 Linear Feature 36
111  37.71542312 -122.21640790 51
115  37.71543573 -122.21642212
120 Linear Feature 36
111  37.71539127 -122.21645357 51
115  37.71540389 -122.21646779
120 Linear Feature 36
111  37.71581725 -122.21679209 51
115  37.71582950 -122.21680584
120 Linear Feature 36
111  37.71580831 -122.21680509 51
115  37.71582056 -122.21681883
120 Linear Feature 36
111  37.71580452 -122.21680989 51
115  37.71581676 -122.21682364
120 Linear Feature 36
111  37.71579468 -122.21682402 51
115  37.71580693 -122.21683776
120 Linear Feature 36
111  37.71576340 -122.21686667 51
115  37.71577564 -122.21688042
120 Linear Feature 35
111  37.71433895 -122.21606674 51
115  37.71457878 -122.21544526
120 Linear Feature 34
111  37.71474442 -122.21643406 51
115  37.71494942 -122.21585993
120 Linear Feature 33
111  37.71510438 -122.21687081 51
115  37.71546594 -122.21635948
120 Linear Feature 32
111  37.71547848 -122.21728162 51
115  37.71583729 -122.21677337
120 Linear Feature 31
111  37.71400377 -122.22014332 58
115  37.71349017 -122.21956912
120 Linear Feature 30
111  37.71451829 -122.21941803 51
115  37.71415899 -122.21901342
120 Linear Feature 29
111  37.71446819 -122.21948559 51
115  37.71402229 -122.21898666
120 Linear Feature 28
111  37.71443032 -122.21954152 51
115  37.71390647 -122.21895810
120 Linear Feature 27
111  37.71426650 -122.21977673 51
115  37.71389910 -122.21936794
120 Linear Feature 26
111  37.71408505 -122.22003141 51
115  37.71365213 -122.21954602
120 Linear Feature 25
111  37.71401505 -122.22013006 51
115  37.71364991 -122.21972390
120 Linear Feature 24
111  37.71376306 -122.22048971 51
115  37.71335319 -122.22003265
120 Linear Feature 22
111  37.71239257 -122.21952490 51
115  37.71195933 -122.21945948
120 Linear Feature 21
111  37.71220756 -122.21895292 51
115  37.71187557 -122.21930435
120 Linear Feature 20
111  37.71196499 -122.21858967 51
115  37.71162980 -122.21894253
120 Linear Feature 19
111  37.71172275 -122.21822474 51
115  37.71138789 -122.21857813
120 Linear Feature 17
111  37.71276636 -122.22037373 51
115  37.71307313 -122.22083502
120 Linear Feature 18
111  37.71261917 -122.22062818 51
111  37.71280594 -122.22065936 51
111  37.71338882 -122.22075666 51
115  37.71356691 -122.22078638
120 Linear Feature 23
111  37.71351324 -122.22086244 51
115  37.71318731 -122.22049935
120 Linear Feature 16
111  37.71303765 -122.22004626 51
115  37.71336501 -122.22041146
120 Linear Feature 15
111  37.71311248 -122.21972457 51
115  37.71344629 -122.21973128
120 Linear Feature 14
111  37.71303975 -122.21939995 51
115  37.71335498 -122.21906632
120 Linear Feature 13
111  37.71279999 -122.21903454 51
115  37.71310239 -122.21871561
120 Linear Feature 12
111  37.71255729 -122.21866843 51
115  37.71288953 -122.21831968
120 Linear Feature 11
111  37.71231323 -122.21830675 51
115  37.71264758 -122.21795567
120 Linear Feature 10
111  37.71207160 -122.21794250 51
115  37.71240364 -122.21759080
120 Linear Feature 9
111  37.71387596 -122.21705758 51
115  37.71387491 -122.21775900
120 Linear Feature 8
111  37.71432789 -122.21722452 51
115  37.71400185 -122.21768331
120 Linear Feature 7
111  37.71453359 -122.21745196 51
115  37.71414452 -122.21800563
120 Linear Feature 6
111  37.71469962 -122.21763836 51
115  37.71437582 -122.21809748
120 Linear Feature 2
111  37.71501092 -122.21798812 51
115  37.71469558 -122.21843797
120 Linear Feature 1
111  37.71507280 -122.21805414 51
115  37.71470069 -122.21858597
120 Linear Feature 5
111  37.71212526 -122.21983357 52
111  37.71237065 -122.21957704 52
111  37.71240025 -122.21927725 52
111  37.71160965 -122.21809273 52
111  37.71196957 -122.21775696 52
111  37.71303598 -122.21936019
112  37.71303598 -122.21936019  37.71327375 -122.21977501 52
111  37.71299412 -122.22015994 52
115  37.71261276 -122.22056186
120 Linear Feature 4
111  37.71579306 -122.21759564 52
111  37.71568323 -122.21747282 52
111  37.71495717 -122.21666202 52
111  37.71494208 -122.21664517 52
111  37.71484703 -122.21653903 52
111  37.71455597 -122.21621400 52
112  37.71434195 -122.21605322  37.71422453 -122.21599769
111  37.71434195 -122.21605322
112  37.71434195 -122.21605322  37.71430770 -122.21603283 52
111  37.71428632 -122.21600055 52
111  37.71413346 -122.21575563
112  37.71413346 -122.21575563  37.71408969 -122.21569543 52
111  37.71404310 -122.21573571 52
111  37.71311139 -122.21661210
112  37.71311139 -122.21661210  37.71305190 -122.21666341 52
111  37.71297622 -122.21664432 52
111  37.71276005 -122.21657656 52
111  37.71270814 -122.21656039 52
111  37.71249720 -122.21649468
112  37.71249720 -122.21649468  37.71213283 -122.21640764 52
111  37.71188501 -122.21664909 52
115  37.71067376 -122.21778074
120 Linear Feature 3
111  37.71529030 -122.21830888 52
111  37.71407015 -122.21694795
112  37.71407015 -122.21694795  37.71404791 -122.21692217 52
111  37.71402652 -122.21694160 52
115  37.71350724 -122.21742943
120 Linear Feature 60
111  37.71712298 -122.21871572 2
111  37.71651436 -122.21957848 2
111  37.71643348 -122.21969325 2
111  37.71609319 -122.22017615 2
111  37.71592117 -122.22018604 2
111  37.71554679 -122.21961919 55
111  37.71546061 -122.21974106 55
111  37.71533370 -122.21992056 55
115  37.71521657 -122.22008620
120 Linear Feature 58
111  37.71709230 -122.21777791 51
111  37.71709538 -122.21777459 51
115  37.71709839 -122.21777134
120 Linear Feature 58
111  37.71709433 -122.21778131 51
115  37.71710041 -122.21777473
120 Linear Feature 58
111  37.71709653 -122.21778438 51
115  37.71710261 -122.21777780
120 Linear Feature 59
111  37.71762378 -122.21856934 51
115  37.71709538 -122.21777459
120 Linear Feature 58
111  37.71657651 -122.21852159 51
111  37.71657965 -122.21851709 51
115  37.71658275 -122.21851266
120 Linear Feature 58
111  37.71657992 -122.21852509 51
115  37.71658616 -122.21851617
120 Linear Feature 58
111  37.71658361 -122.21852949 51
115  37.71658985 -122.21852057
120 Linear Feature 57
111  37.71717608 -122.21917289 51
115  37.71657965 -122.21851709
120 Linear Feature 56
111  37.71681777 -122.21968333 51
115  37.71621718 -122.21902466
120 Linear Feature 55
111  37.71585749 -122.21954082 51
111  37.71586082 -122.21953606 51
115  37.71586400 -122.21953151
120 Linear Feature 55
111  37.71586097 -122.21954451 51
115  37.71586748 -122.21953519
120 Linear Feature 55
111  37.71621382 -122.21902947 51
111  37.71621718 -122.21902466 51
115  37.71622033 -122.21902016
120 Linear Feature 55
111  37.71621750 -122.21903314 51
115  37.71622400 -122.21902382
120 Linear Feature 55
111  37.71622093 -122.21903725 51
115  37.71622744 -122.21902794
120 Linear Feature 55
111  37.71586445 -122.21954855 51
115  37.71587096 -122.21953923
120 Linear Feature 54
111  37.71645884 -122.22019465 51
115  37.71586082 -122.21953606
120 Linear Feature 53
111  37.71730791 -122.21774295 20
111  37.71737998 -122.21772636 20
111  37.71737475 -122.21769290 20
113  37.71730304 -122.21770969 20
120 Linear Feature 52
111  37.71709224 -122.21769979 20
111  37.71712805 -122.21765944 20
115  37.71716199 -122.21770940
120 Linear Feature 51
111  37.71689250 -122.21788519 20
115  37.71698150 -122.21801467
