A
1050 Generated by WorldEditor 2.0.0r4

1   1478 1 0 KDVT Deer Valley
120 Linear Feature 18
111  33.68512294 -112.07655740 51
115  33.68505596 -112.07655173
120 Linear Feature 18
111  33.68543614 -112.07658652 51
115  33.68536915 -112.07658085
120 Linear Feature 18
111  33.68575215 -112.07661025 51
115  33.68568517 -112.07660458
120 Linear Feature 18
111  33.68606723 -112.07663285 51
115  33.68600025 -112.07662718
120 Linear Feature 18
111  33.68638701 -112.07666393 51
115  33.68632003 -112.07665826
120 Linear Feature 18
111  33.68500297 -112.07852219 51
115  33.68493599 -112.07851652
120 Linear Feature 18
111  33.68531975 -112.07854660 51
115  33.68525276 -112.07854093
120 Linear Feature 18
111  33.68563726 -112.07857192 51
115  33.68557028 -112.07856625
120 Linear Feature 18
111  33.68452712 -112.08675046 51
115  33.68446013 -112.08674479
120 Linear Feature 18
111  33.68484454 -112.08677588 51
115  33.68477756 -112.08677022
120 Linear Feature 18
111  33.68515962 -112.08680414 51
115  33.68509264 -112.08679847
120 Linear Feature 18
111  33.68570307 -112.09044362 51
115  33.68563608 -112.09043795
120 Linear Feature 18
111  33.68473872 -112.09056988 51
115  33.68467174 -112.09056421
120 Linear Feature 18
111  33.68505564 -112.09059339 51
115  33.68498866 -112.09058772
120 Linear Feature 18
111  33.68537256 -112.09062395 51
115  33.68530558 -112.09061828
120 Linear Feature 18
111  33.68489235 -112.07510141 51
115  33.68482536 -112.07509574
120 Linear Feature 18
111  33.68520438 -112.07512754 51
115  33.68513740 -112.07512187
120 Linear Feature 18
111  33.68551946 -112.07515579 51
115  33.68545248 -112.07515012
120 Linear Feature 18
111  33.68583454 -112.07518405 51
115  33.68576756 -112.07517838
120 Linear Feature 18
111  33.68511131 -112.07676123 51
115  33.68504433 -112.07675556
120 Linear Feature 18
111  33.68542451 -112.07679035 51
115  33.68535752 -112.07678469
120 Linear Feature 18
111  33.68574052 -112.07681409 51
115  33.68567354 -112.07680842
120 Linear Feature 18
111  33.68605560 -112.07683669 51
115  33.68598862 -112.07683102
120 Linear Feature 18
111  33.68637538 -112.07686777 51
115  33.68630840 -112.07686210
120 Linear Feature 18
111  33.68499134 -112.07872602 51
115  33.68492436 -112.07872035
120 Linear Feature 18
111  33.68530812 -112.07875043 51
115  33.68524113 -112.07874476
120 Linear Feature 18
111  33.68562563 -112.07877576 51
115  33.68555865 -112.07877009
120 Linear Feature 18
111  33.68451549 -112.08695429 51
115  33.68444850 -112.08694862
120 Linear Feature 18
111  33.68483292 -112.08697972 51
115  33.68476593 -112.08697405
120 Linear Feature 18
111  33.68514799 -112.08700797 51
115  33.68508101 -112.08700230
120 Linear Feature 18
111  33.68569144 -112.09064745 51
115  33.68562445 -112.09064179
120 Linear Feature 18
111  33.68472721 -112.09077167 51
115  33.68466023 -112.09076600
120 Linear Feature 18
111  33.68504413 -112.09079518 51
115  33.68497715 -112.09078951
120 Linear Feature 18
111  33.68536105 -112.09082574 51
115  33.68529407 -112.09082007
120 Linear Feature 18
111  33.68488083 -112.07530320 51
115  33.68481385 -112.07529753
120 Linear Feature 18
111  33.68519287 -112.07532932 51
115  33.68512589 -112.07532366
120 Linear Feature 18
111  33.68550795 -112.07535758 51
115  33.68544097 -112.07535191
120 Linear Feature 18
111  33.68582303 -112.07538584 51
115  33.68575604 -112.07538017
120 Linear Feature 18
111  33.68509980 -112.07696302 51
115  33.68503281 -112.07695735
120 Linear Feature 18
111  33.68541299 -112.07699214 51
115  33.68534601 -112.07698647
120 Linear Feature 18
111  33.68572901 -112.07701588 51
115  33.68566203 -112.07701021
120 Linear Feature 18
111  33.68604409 -112.07703848 51
115  33.68597711 -112.07703281
120 Linear Feature 18
111  33.68636387 -112.07706956 51
115  33.68629689 -112.07706389
120 Linear Feature 18
111  33.68497983 -112.07892781 51
115  33.68491284 -112.07892214
120 Linear Feature 18
111  33.68529660 -112.07895222 51
115  33.68522962 -112.07894655
120 Linear Feature 18
111  33.68561412 -112.07897755 51
115  33.68554713 -112.07897188
120 Linear Feature 18
111  33.68450397 -112.08715608 51
115  33.68443699 -112.08715041
120 Linear Feature 18
111  33.68482140 -112.08718151 51
115  33.68475442 -112.08717584
120 Linear Feature 18
111  33.68513648 -112.08720976 51
115  33.68506950 -112.08720409
120 Linear Feature 18
111  33.68567992 -112.09084925 51
115  33.68561294 -112.09084358
120 Linear Feature 18
111  33.68471581 -112.09097150 51
115  33.68464882 -112.09096584
120 Linear Feature 18
111  33.68503273 -112.09099501 51
115  33.68496574 -112.09098934
120 Linear Feature 18
111  33.68534965 -112.09102558 51
115  33.68528266 -112.09101991
120 Linear Feature 18
111  33.68486943 -112.07550303 51
115  33.68480245 -112.07549737
120 Linear Feature 18
111  33.68518147 -112.07552916 51
115  33.68511449 -112.07552349
120 Linear Feature 18
111  33.68549655 -112.07555742 51
115  33.68542956 -112.07555175
120 Linear Feature 18
111  33.68581162 -112.07558567 51
115  33.68574464 -112.07558000
120 Linear Feature 18
111  33.68508839 -112.07716286 51
115  33.68502141 -112.07715719
120 Linear Feature 18
111  33.68540159 -112.07719198 51
115  33.68533461 -112.07718631
120 Linear Feature 18
111  33.68571761 -112.07721572 51
115  33.68565063 -112.07721005
120 Linear Feature 18
111  33.68603269 -112.07723832 51
115  33.68596570 -112.07723265
120 Linear Feature 18
111  33.68635247 -112.07726940 51
115  33.68628548 -112.07726373
120 Linear Feature 18
111  33.68496842 -112.07912765 51
115  33.68490144 -112.07912198
120 Linear Feature 18
111  33.68528520 -112.07915206 51
115  33.68521822 -112.07914639
120 Linear Feature 18
111  33.68560271 -112.07917739 51
115  33.68553573 -112.07917172
120 Linear Feature 18
111  33.68449257 -112.08735591 51
115  33.68442559 -112.08735024
120 Linear Feature 18
111  33.68481000 -112.08738134 51
115  33.68474302 -112.08737567
120 Linear Feature 18
111  33.68512508 -112.08740960 51
115  33.68505810 -112.08740393
120 Linear Feature 18
111  33.68566852 -112.09104908 51
115  33.68560154 -112.09104341
120 Linear Feature 18
111  33.68470452 -112.09116930 51
115  33.68463754 -112.09116363
120 Linear Feature 18
111  33.68502144 -112.09119280 51
115  33.68495446 -112.09118713
120 Linear Feature 18
111  33.68533836 -112.09122337 51
115  33.68527138 -112.09121770
120 Linear Feature 18
111  33.68485815 -112.07570083 51
115  33.68479116 -112.07569516
120 Linear Feature 18
111  33.68517018 -112.07572695 51
115  33.68510320 -112.07572128
120 Linear Feature 18
111  33.68548526 -112.07575521 51
115  33.68541828 -112.07574954
120 Linear Feature 18
111  33.68580034 -112.07578347 51
115  33.68573336 -112.07577780
120 Linear Feature 18
111  33.68507711 -112.07736065 51
115  33.68501013 -112.07735498
120 Linear Feature 18
111  33.68539031 -112.07738977 51
115  33.68532332 -112.07738410
120 Linear Feature 18
111  33.68570632 -112.07741351 51
115  33.68563934 -112.07740784
120 Linear Feature 18
111  33.68602140 -112.07743611 51
115  33.68595442 -112.07743045
120 Linear Feature 18
111  33.68634118 -112.07746720 51
115  33.68627420 -112.07746153
120 Linear Feature 18
111  33.68495714 -112.07932544 51
115  33.68489016 -112.07931977
120 Linear Feature 18
111  33.68527392 -112.07934985 51
115  33.68520693 -112.07934418
120 Linear Feature 18
111  33.68559143 -112.07937518 51
115  33.68552445 -112.07936951
120 Linear Feature 18
111  33.68448129 -112.08755370 51
115  33.68441430 -112.08754803
120 Linear Feature 18
111  33.68479871 -112.08757913 51
115  33.68473173 -112.08757346
120 Linear Feature 18
111  33.68511379 -112.08760739 51
115  33.68504681 -112.08760172
120 Linear Feature 18
111  33.68565724 -112.09124688 51
115  33.68559025 -112.09124121
120 Linear Feature 18
111  33.68469300 -112.09137118 51
115  33.68462602 -112.09136551
120 Linear Feature 18
111  33.68500992 -112.09139469 51
115  33.68494294 -112.09138902
120 Linear Feature 18
111  33.68532684 -112.09142525 51
115  33.68525986 -112.09141958
120 Linear Feature 18
111  33.68484663 -112.07590271 51
115  33.68477964 -112.07589704
120 Linear Feature 18
111  33.68515867 -112.07592883 51
115  33.68509168 -112.07592317
120 Linear Feature 18
111  33.68547374 -112.07595709 51
115  33.68540676 -112.07595142
120 Linear Feature 18
111  33.68578882 -112.07598535 51
115  33.68572184 -112.07597968
120 Linear Feature 18
111  33.68506559 -112.07756253 51
115  33.68499861 -112.07755686
120 Linear Feature 18
111  33.68537879 -112.07759166 51
115  33.68531180 -112.07758599
120 Linear Feature 18
111  33.68569481 -112.07761539 51
115  33.68562782 -112.07760972
120 Linear Feature 18
111  33.68600988 -112.07763800 51
115  33.68594290 -112.07763233
120 Linear Feature 18
111  33.68632967 -112.07766908 51
115  33.68626268 -112.07766341
120 Linear Feature 18
111  33.68494562 -112.07952732 51
115  33.68487864 -112.07952165
120 Linear Feature 18
111  33.68526240 -112.07955173 51
115  33.68519541 -112.07954606
120 Linear Feature 18
111  33.68557991 -112.07957706 51
115  33.68551293 -112.07957140
120 Linear Feature 18
111  33.68446977 -112.08775558 51
115  33.68440278 -112.08774991
120 Linear Feature 18
111  33.68478720 -112.08778101 51
115  33.68472021 -112.08777534
120 Linear Feature 18
111  33.68510227 -112.08780927 51
115  33.68503529 -112.08780360
120 Linear Feature 18
111  33.68564572 -112.09144876 51
115  33.68557873 -112.09144309
120 Linear Feature 76
111  33.68575838 -112.09746093 3
111  33.68582992 -112.09743882 3
111  33.68585017 -112.09743256 3
111  33.68587394 -112.09735757 3
111  33.68583430 -112.09736060 3
111  33.68569759 -112.09735043 3
111  33.68565345 -112.09733727 3
111  33.68566830 -112.09741808 3
113  33.68569289 -112.09742978 3
120 Linear Feature 76
111  33.68577054 -112.09724985 3
111  33.68584178 -112.09722690 3
111  33.68586155 -112.09722053 3
111  33.68588610 -112.09714648 3
111  33.68584613 -112.09714914 3
111  33.68570985 -112.09714287 3
111  33.68566561 -112.09712618 3
111  33.68568046 -112.09720700 3
113  33.68570537 -112.09721884 3
120 Linear Feature 76
111  33.68578405 -112.09704038 3
111  33.68585346 -112.09701802 3
111  33.68587506 -112.09701107 3
111  33.68589961 -112.09693702 3
111  33.68585795 -112.09693772 3
111  33.68572231 -112.09693219 3
111  33.68567912 -112.09691672 3
111  33.68569397 -112.09699753 3
113  33.68571779 -112.09700886 3
120 Linear Feature 76
111  33.68579621 -112.09682930 3
111  33.68586526 -112.09680705 3
111  33.68588722 -112.09679998 3
111  33.68591177 -112.09672593 3
111  33.68586966 -112.09672835 3
111  33.68573480 -112.09672075 3
111  33.68569128 -112.09670563 3
111  33.68570613 -112.09678645 3
113  33.68573025 -112.09679792 3
120 Linear Feature 76
111  33.68580972 -112.09661821 3
111  33.68587705 -112.09659652 3
111  33.68590073 -112.09658889 3
111  33.68592528 -112.09651484 3
111  33.68588140 -112.09651845 3
111  33.68574734 -112.09650868 3
111  33.68570479 -112.09649455 3
111  33.68571964 -112.09657536 3
113  33.68574275 -112.09658635 3
120 Linear Feature 72
111  33.68593571 -112.09631051 3
111  33.68592258 -112.09624286 3
111  33.68582500 -112.09619775 3
111  33.68576683 -112.09619550 3
111  33.68571428 -112.09625188 3
111  33.68572793 -112.09633736 3
111  33.68573211 -112.09636351 3
111  33.68575533 -112.09637340 3
111  33.68582218 -112.09640185 3
111  33.68588893 -112.09638384 3
111  33.68591413 -112.09637704 3
113  33.68592184 -112.09635327 3
120 Linear Feature 69
112  33.68656848 -112.09611997  33.68666171 -112.09611673 53
115  33.68670957 -112.09606944
120 Linear Feature 68
112  33.68673535 -112.09560791  33.68670697 -112.09554133 3
115  33.68663641 -112.09552261
120 Linear Feature 67
112  33.68664000 -112.09538453  33.68670755 -112.09538317 3
115  33.68675298 -112.09532732
120 Linear Feature 55
111  33.68735122 -112.07233996 3
111  33.68738884 -112.07167927 3
111  33.68740415 -112.07141039 3
115  33.68745061 -112.07059465
120 Linear Feature 54
111  33.68757516 -112.06816540 3
111  33.68756083 -112.06809336 3
111  33.68754058 -112.06808364 3
111  33.68747553 -112.06805243 3
111  33.68740553 -112.06807269 3
111  33.68738627 -112.06807827 3
111  33.68736151 -112.06814796 3
111  33.68740142 -112.06814383 3
113  33.68753655 -112.06815402 3
120 Linear Feature 54
111  33.68756322 -112.06837422 3
111  33.68754888 -112.06830218 3
111  33.68752866 -112.06829247 3
111  33.68746359 -112.06826125 3
111  33.68739347 -112.06828155 3
111  33.68737432 -112.06828709 3
111  33.68734956 -112.06835678 3
111  33.68738931 -112.06835374 3
113  33.68752457 -112.06836387 3
120 Linear Feature 54
111  33.68755127 -112.06858565 3
111  33.68753694 -112.06851361 3
111  33.68751658 -112.06850384 3
111  33.68745164 -112.06847268 3
111  33.68738126 -112.06849305 3
111  33.68736238 -112.06849852 3
111  33.68733762 -112.06856821 3
111  33.68737715 -112.06856441 3
113  33.68751251 -112.06857532 3
120 Linear Feature 54
111  33.68754019 -112.06879473 3
111  33.68752586 -112.06872269 3
111  33.68750468 -112.06871253 3
111  33.68744057 -112.06868176 3
111  33.68736919 -112.06870242 3
111  33.68735130 -112.06870760 3
111  33.68732654 -112.06877729 3
111  33.68736505 -112.06877404 3
113  33.68750054 -112.06878503 3
120 Linear Feature 54
111  33.68752723 -112.06900516 3
111  33.68751289 -112.06893312 3
111  33.68749264 -112.06892340 3
111  33.68742760 -112.06889219 3
111  33.68735705 -112.06891261 3
111  33.68733833 -112.06891803 3
111  33.68731357 -112.06898772 3
111  33.68735294 -112.06898395 3
113  33.68748856 -112.06899488 3
120 Linear Feature 49
111  33.68750107 -112.06914412 3
111  33.68748059 -112.06913446 3
111  33.68741528 -112.06910366 3
111  33.68734497 -112.06912204 3
111  33.68732365 -112.06912761 3
111  33.68731728 -112.06914948 3
111  33.68729379 -112.06923006 3
111  33.68733288 -112.06929140 3
111  33.68739153 -112.06930445 3
111  33.68749361 -112.06927509 3
111  33.68751261 -112.06920852 3
113  33.68750477 -112.06916479 3
120 Linear Feature 52
111  33.68734497 -112.06912204 2
111  33.68735294 -112.06898395
111  33.68735705 -112.06891261 2
111  33.68736505 -112.06877404
111  33.68736919 -112.06870242 2
111  33.68737715 -112.06856441
111  33.68738126 -112.06849305 2
111  33.68738931 -112.06835374
111  33.68739347 -112.06828155 2
111  33.68740142 -112.06814383
111  33.68740553 -112.06807269 2
115  33.68741352 -112.06793423
120 Linear Feature 51
111  33.68748059 -112.06913446 2
111  33.68748856 -112.06899488
111  33.68749264 -112.06892340 2
111  33.68750054 -112.06878503
111  33.68750468 -112.06871253 2
111  33.68751251 -112.06857532
111  33.68751658 -112.06850384 2
111  33.68752457 -112.06836387
111  33.68752866 -112.06829247 2
111  33.68753655 -112.06815402
111  33.68754058 -112.06808364 2
115  33.68754856 -112.06794365
120 Linear Feature 50
111  33.68764939 -112.06917661 2
111  33.68750477 -112.06916479
111  33.68731728 -112.06914948 2
115  33.68719979 -112.06913988
120 Linear Feature 44
111  33.68578575 -112.09513974 1
111  33.68578015 -112.09523065 1
111  33.68576102 -112.09554044 1
111  33.68573543 -112.09595512 1
111  33.68572833 -112.09607026
112  33.68572833 -112.09607026  33.68572414 -112.09612176 1
112  33.68568952 -112.09617317  33.68567217 -112.09619899
111  33.68568952 -112.09617317
112  33.68568952 -112.09617317  33.68567192 -112.09619936 1
112  33.68564996 -112.09627973  33.68564571 -112.09633367
111  33.68564996 -112.09627973 1
111  33.68564650 -112.09633924 1
111  33.68563403 -112.09655360 1
111  33.68562191 -112.09676214 1
111  33.68560990 -112.09696864 1
111  33.68559755 -112.09718107 1
111  33.68558596 -112.09738031
112  33.68558596 -112.09738031  33.68559082 -112.09750696 1
111  33.68568274 -112.09752230 1
111  33.68583195 -112.09753405
112  33.68583195 -112.09753405  33.68592275 -112.09753015 1
111  33.68593837 -112.09741731 1
111  33.68595037 -112.09721035 1
111  33.68596213 -112.09700773 1
111  33.68597445 -112.09679521 1
111  33.68598666 -112.09658473 1
111  33.68599908 -112.09637055 1
111  33.68600530 -112.09626318 1
111  33.68602078 -112.09599858 1
111  33.68602393 -112.09594458 1
111  33.68604396 -112.09560213 1
111  33.68604594 -112.09556823 1
111  33.68606538 -112.09523563 1
111  33.68614526 -112.09386959 1
111  33.68623811 -112.09228145 1
111  33.68625510 -112.09199093 1
111  33.68627869 -112.09158740 1
111  33.68646322 -112.08843146 1
111  33.68648454 -112.08806684 1
111  33.68654329 -112.08706198 1
111  33.68656703 -112.08665600 1
111  33.68665186 -112.08520524 1
111  33.68666142 -112.08504156 1
111  33.68688260 -112.08125888 1
111  33.68689093 -112.08111639 1
111  33.68705656 -112.07828360 1
111  33.68706090 -112.07820942 1
111  33.68708024 -112.07787861 1
111  33.68726341 -112.07474590 1
111  33.68728889 -112.07431001 1
111  33.68752155 -112.07033094 1
111  33.68754394 -112.06994786 1
111  33.68756531 -112.06958239 1
111  33.68758408 -112.06926136 1
111  33.68758993 -112.06916138 1
111  33.68760236 -112.06894886 1
111  33.68761466 -112.06873848 1
111  33.68762717 -112.06852440 1
