I
1050 Generated by WorldEditor 2.0.0r4

1   1334 1 0 KMFR Rogue Valley Intl
111  42.36836731 -122.87339316 20
111  42.36840952 -122.87343471 20
111  42.36840081 -122.87346589 20
112  42.36842317 -122.87354883  42.36846068 -122.87357277
111  42.36842317 -122.87354883
112  42.36842317 -122.87354883  42.36846122 -122.87356656 20
111  42.36847767 -122.87351229 20
111  42.36848544 -122.87348510 20
111  42.36860829 -122.87348772 20
111  42.36864477 -122.87353316 20
111  42.36869701 -122.87359795 20
111  42.36868621 -122.87363797 20
112  42.36871347 -122.87371140  42.36874867 -122.87372599
111  42.36871347 -122.87371140
112  42.36871347 -122.87371140  42.36875235 -122.87371916 20
111  42.36876536 -122.87367656 20
111  42.36877600 -122.87364137 20
111  42.36889603 -122.87364188 20
115  42.36896335 -122.87341274
120 Linear Feature 267
111  42.36842358 -122.87362440 20
115  42.36840537 -122.87361528
120 Linear Feature 266
111  42.36806717 -122.87322915 20
111  42.36804882 -122.87324061 20
111  42.36806427 -122.87306710 20
111  42.36818661 -122.87308004 20
111  42.36818635 -122.87309502 20
111  42.36807566 -122.87309353 20
111  42.36806717 -122.87322915 20
111  42.36810548 -122.87320658 20
111  42.36811423 -122.87323500 20
111  42.36807269 -122.87325854 20
111  42.36814520 -122.87347827 20
111  42.36829568 -122.87355756 20
111  42.36834877 -122.87337350 20
111  42.36835297 -122.87321979 20
111  42.36847533 -122.87323272 20
111  42.36847571 -122.87324777 20
111  42.36837196 -122.87324168 20
111  42.36836731 -122.87339316 20
111  42.36831585 -122.87356787 20
111  42.36840537 -122.87361528 20
111  42.36842212 -122.87355649 20
111  42.36844013 -122.87356569 20
111  42.36842358 -122.87362440 20
111  42.36858904 -122.87371236 20
111  42.36864477 -122.87353316 20
111  42.36866318 -122.87354017 20
115  42.36861003 -122.87372175
120 Linear Feature 265
111  42.36779897 -122.87288317 20
111  42.36791927 -122.87285174 20
111  42.36792593 -122.87290765 20
111  42.36797590 -122.87289365 20
111  42.36801335 -122.87296276 20
115  42.36805834 -122.87295127
120 Linear Feature 264
111  42.36800431 -122.87259482 20
111  42.36796013 -122.87260573 20
111  42.36794396 -122.87269083 20
111  42.36789553 -122.87270312 20
111  42.36790533 -122.87275944 20
115  42.36782885 -122.87278006
120 Linear Feature 263
111  42.36822028 -122.87222999 20
111  42.36818897 -122.87218851 20
111  42.36812849 -122.87221715 20
111  42.36809304 -122.87216908 20
111  42.36806328 -122.87220839 20
111  42.36798632 -122.87210735 20
111  42.36793689 -122.87216946 20
111  42.36801358 -122.87227521 20
111  42.36798416 -122.87231487 20
111  42.36801855 -122.87236504 20
111  42.36799579 -122.87244265 20
115  42.36802982 -122.87249074
120 Linear Feature 262
111  42.36750938 -122.87218412 20
111  42.36745947 -122.87236290 20
111  42.36752287 -122.87245620 20
111  42.36751268 -122.87249186 20
111  42.36753680 -122.87250504 20
111  42.36751176 -122.87258998 20
111  42.36751425 -122.87262638 20
111  42.36755012 -122.87264554 20
111  42.36757227 -122.87262352 20
111  42.36759763 -122.87253633 20
111  42.36762090 -122.87254825 20
111  42.36763132 -122.87251335 20
111  42.36772505 -122.87250241 20
115  42.36777484 -122.87232323
120 Linear Feature 261
111  42.36775481 -122.87289324 20
111  42.36753377 -122.87277625 20
112  42.36746840 -122.87260336  42.36749348 -122.87248481
111  42.36746840 -122.87260336 20
111  42.36749712 -122.87250278 20
111  42.36751806 -122.87251376 20
111  42.36748780 -122.87261662 20
112  42.36753830 -122.87274776  42.36759785 -122.87278731
111  42.36753830 -122.87274776 20
115  42.36776266 -122.87286586
120 Linear Feature 259
111  42.37072709 -122.87558417 22
115  42.37071095 -122.87553592
120 Linear Feature 258
111  42.36695765 -122.87166766 22
111  42.36731710 -122.87149256 22
112  42.36738835 -122.87149512  42.36741427 -122.87150656
111  42.36738835 -122.87149512 22
111  42.37046026 -122.87310173 22
112  42.37066283 -122.87335744  42.37072903 -122.87353501
111  42.37066283 -122.87335744 22
111  42.37100847 -122.87443296 22
112  42.37096281 -122.87478350  42.37087074 -122.87493173
111  42.37096281 -122.87478350 22
111  42.37077135 -122.87507775 22
112  42.37073267 -122.87521158  42.37071858 -122.87530566
111  42.37073267 -122.87521158 22
111  42.37072709 -122.87558417 22
115  42.37163213 -122.87842153
120 Linear Feature 257
111  42.36711588 -122.87163334 20
111  42.36732478 -122.87153345 20
112  42.36737741 -122.87153164  42.36739394 -122.87153968
111  42.36737741 -122.87153164 20
111  42.37043991 -122.87313632 20
112  42.37063569 -122.87337791  42.37070347 -122.87355430
111  42.37063569 -122.87337791 20
111  42.37097529 -122.87443221 20
112  42.37094014 -122.87475609  42.37085463 -122.87490321
111  42.37094014 -122.87475609 20
111  42.37077639 -122.87500571 20
112  42.37070757 -122.87520281  42.37070107 -122.87530612
111  42.37070757 -122.87520281 20
111  42.37070304 -122.87546440 20
111  42.37066974 -122.87535972 20
112  42.37069262 -122.87516016  42.37073138 -122.87506588
111  42.37069262 -122.87516016 20
111  42.37074545 -122.87504555 20
112  42.37076711 -122.87472825  42.37072101 -122.87455470
111  42.37076711 -122.87472825 20
111  42.37052168 -122.87397322 20
112  42.37041273 -122.87383112  42.37034075 -122.87378803
111  42.37041273 -122.87383112 20
111  42.37026475 -122.87375185 20
111  42.36866810 -122.87291499 20
112  42.36858271 -122.87281866  42.36855350 -122.87275431
111  42.36858271 -122.87281866 20
111  42.36840049 -122.87225483 20
112  42.36828778 -122.87209566  42.36821913 -122.87204390
111  42.36828778 -122.87209566 20
112  42.36816553 -122.87203449  42.36811348 -122.87202126
111  42.36816553 -122.87203449 20
111  42.36798947 -122.87202068 20
111  42.36761056 -122.87199031 20
112  42.36755801 -122.87197710  42.36753654 -122.87196719
111  42.36755801 -122.87197710 20
111  42.36710010 -122.87174017
112  42.36710010 -122.87174017  42.36707656 -122.87171418 20
111  42.36707977 -122.87168123
112  42.36707977 -122.87168123  42.36708256 -122.87164820 20
115  42.36711588 -122.87163334
120 Linear Feature 256
111  42.36495861 -122.87061510 20
111  42.36688570 -122.87162704 20
112  42.36695516 -122.87162531  42.36698162 -122.87161386
111  42.36695516 -122.87162531 20
111  42.36730941 -122.87145240 20
112  42.36739938 -122.87145652  42.36745353 -122.87147556
111  42.36739938 -122.87145652 20
111  42.37046665 -122.87306152 20
112  42.37068953 -122.87334005  42.37076373 -122.87354718
111  42.37068953 -122.87334005 20
111  42.37103510 -122.87441376 20
112  42.37099219 -122.87480266  42.37088505 -122.87501200
111  42.37099219 -122.87480266 20
111  42.37079753 -122.87509777 20
112  42.37075961 -122.87521437  42.37075601 -122.87527021
111  42.37075961 -122.87521437 20
111  42.37075246 -122.87557750 20
111  42.37168362 -122.87849589 20
112  42.37168628 -122.87868778  42.37166266 -122.87877818
111  42.37168628 -122.87868778 20
111  42.37166515 -122.87876270 20
112  42.37166326 -122.87886364  42.37167254 -122.87891028
111  42.37166326 -122.87886364 20
111  42.37169894 -122.87901333 20
112  42.37175881 -122.87917155  42.37177909 -122.87920062
111  42.37175881 -122.87917155 20
112  42.37193810 -122.87923020  42.37204670 -122.87918192
111  42.37193810 -122.87923020 20
111  42.37294664 -122.87864642 20
112  42.37305951 -122.87870482  42.37310062 -122.87879902
111  42.37305951 -122.87870482 20
111  42.37341276 -122.87980745 20
112  42.37356139 -122.87988110  42.37366761 -122.87984484
111  42.37356139 -122.87988110 20
111  42.37418999 -122.87951801
112  42.37418999 -122.87951801  42.37420643 -122.87951021 20
111  42.37422744 -122.87950523 20
111  42.37558163 -122.87921840 20
112  42.37580662 -122.87908724  42.37590945 -122.87898770 20
111  42.37597233 -122.87880209 20
111  42.37619261 -122.87803627 20
111  42.37641639 -122.87745429
112  42.37641639 -122.87745429  42.37649642 -122.87730293 20
111  42.37661990 -122.87726926
112  42.37661990 -122.87726926  42.37673823 -122.87723373 20
111  42.37682745 -122.87727480 20
111  42.37778132 -122.87777513 20
112  42.37786806 -122.87784959  42.37790051 -122.87788589
111  42.37786806 -122.87784959 20
111  42.37806787 -122.87810148 20
112  42.37815560 -122.87817150  42.37819052 -122.87819010
111  42.37815560 -122.87817150 20
111  42.37961689 -122.87893982 20
112  42.37978198 -122.87893053  42.37986632 -122.87889305
111  42.37978198 -122.87893053 20
111  42.38014577 -122.87869334 20
112  42.38045200 -122.87867634  42.38061246 -122.87875683
111  42.38045200 -122.87867634 20
111  42.38198215 -122.87947360 20
112  42.38212684 -122.87964351  42.38216560 -122.87974735
111  42.38212684 -122.87964351 20
111  42.38213990 -122.87968706 20
112  42.38215249 -122.87971318  42.38216026 -122.87972420
111  42.38215249 -122.87971318 20
116  42.38220457 -122.87976057  42.38221843 -122.87976488
120 Linear Feature 255
111  42.36388686 -122.87052924 20
111  42.36438741 -122.87074047 20
112  42.36461162 -122.87077387  42.36469816 -122.87075780
111  42.36461162 -122.87077387 20
112  42.36480058 -122.87072646  42.36484009 -122.87070892
111  42.36480058 -122.87072646 20
111  42.36488344 -122.87068551 20
112  42.36498236 -122.87067617  42.36501429 -122.87069207
111  42.36498236 -122.87067617 20
111  42.36736140 -122.87192294 20
112  42.36744186 -122.87213975  42.36741631 -122.87230814
111  42.36744186 -122.87213975 20
111  42.36735584 -122.87244899 20
112  42.36749022 -122.87284860  42.36768046 -122.87297875
111  42.36749022 -122.87284860 20
115  42.36756638 -122.87288824
120 Linear Feature 231
111  42.38028794 -122.87917314 1
112  42.38037995 -122.87910757  42.38040650 -122.87902911
111  42.38037995 -122.87910757 1
111  42.38039102 -122.87906943 1
115  42.38043528 -122.87891705
120 Linear Feature 230
111  42.38043756 -122.87925141 1
112  42.38052972 -122.87919870  42.38056524 -122.87912392
111  42.38052972 -122.87919870 1
111  42.38054455 -122.87914941 1
115  42.38058921 -122.87899816
21  42.38280857 -122.87671369 2 158.8300 3.00 14  PAPI-4L
21  42.36670371 -122.86827117 3 338.8400 3.00 32  PAPI-4L
14  42.37034197 -122.87538345  85.30 0 Tower
1300  42.37356639 -122.86586282 -90.00 hangar props Hangar 57-3
1301 A none 
1300  42.37373656 -122.86586361 -90.00 hangar props Hangar 57-2
1301 A none 
1300  42.37389598 -122.86586283 -90.00 hangar props Hangar 57-1
1301 A none 
1300  42.37435014 -122.86590459 269.72 hangar props Hangar 56
1301 A none 
1300  42.38242759 -122.88102530 179.76 hangar props Hangar 55
1301 A none 
1300  42.38194322 -122.88233892  88.37 hangar props Hangar 54-5
1301 A none 
1300  42.38181029 -122.88233357  88.42 hangar props Hangar 54-4
1301 A none 
1300  42.38167973 -122.88232857  88.69 hangar props Hangar 54-3
1301 A none 
1300  42.38154891 -122.88232571  89.52 hangar props Hangar 54-2
1301 A none 
1300  42.38141926 -122.88232352  88.82 hangar props Hangar 54-1
1301 A none 
1300  42.38174579 -122.88201644 -90.20 hangar props Hangar 53-8
1301 A none 
1300  42.38171222 -122.88189604  89.58 hangar props Hangar 53-7
1301 A none 
1300  42.38163208 -122.88201525 -90.21 hangar props Hangar 53-6
1301 A none 
1300  42.38159700 -122.88189493  89.50 hangar props Hangar 53-5
1301 A none 
1300  42.38151761 -122.88201480 -90.45 hangar props Hangar 53-4
1301 A none 
1300  42.38148230 -122.88189494  90.00 hangar props Hangar 53-3
1301 A none 
1300  42.38140371 -122.88201366 -90.02 hangar props Hangar 53-2
1301 A none 
1300  42.38136689 -122.88189574  90.37 hangar props Hangar 53-1
1301 A none 
1300  42.38174537 -122.88156097 -89.72 hangar props Hangar 52-8
1301 A none 
1300  42.38171100 -122.88143867 -269.84 hangar props Hangar 52-7
1301 A none 
1300  42.38163185 -122.88156119 -90.22 hangar props Hangar 52-6
1301 A none 
1300  42.38159737 -122.88144096  90.58 hangar props Hangar 52-5
1301 A none 
1300  42.38152186 -122.88156141 -89.77 hangar props Hangar 52-4
1301 A none 
1300  42.38148009 -122.88144189  90.00 hangar props Hangar 52-3
1301 A none 
1300  42.38141138 -122.88156251 -90.00 hangar props Hangar 52-2
1301 A none 
1300  42.38136573 -122.88144215  89.86 hangar props Hangar 52-1
1301 A none 
1300  42.38188983 -122.88068048  89.73 hangar props Hangar 51-8
1301 A none 
1300  42.38189001 -122.88104972 269.84 hangar props Hangar 51-7
1301 A none 
1300  42.38172520 -122.88105088 -89.62 hangar props Hangar 51-6
1301 A none 
1300  42.38172393 -122.88067895  89.86 hangar props Hangar 51-5
1301 A none 
1300  42.38155359 -122.88105017 -90.48 hangar props Hangar 51-4
1301 A none 
1300  42.38155584 -122.88067839  89.77 hangar props Hangar 51-3
1301 A none 
1300  42.38139060 -122.88104862 -89.87 hangar props Hangar 51-2
1301 A none 
1300  42.38139088 -122.88067797  90.00 hangar props Hangar 51-1
1301 A none 
1300  42.38184748 -122.87995574  68.23 hangar turboprops|props Hangar 50-2
1301 B none 
1300  42.38168170 -122.87986272  68.77 hangar turboprops|props Hangar 50-1
1301 B none 
1300  42.38135233 -122.87989900  69.51 hangar props Civil Air Patrol
1301 A none 
1300  42.38023804 -122.87898843 -111.28 tie_down turboprops|props Transient Parking 30
1301 B none 
1300  42.38011812 -122.87940202 -110.62 tie_down turboprops|props Transient Parking 29
1301 B none 
1300  42.38039102 -122.87906943 -111.74 tie_down turboprops|props Transient Parking 28
1301 B none 
1300  42.38027098 -122.87948186 -111.07 tie_down turboprops|props Transient Parking 27
1301 B none 
1300  42.38054455 -122.87914941 -111.94 tie_down turboprops|props Transient Parking 26
1301 B none 
1300  42.38042417 -122.87956265 -111.35 tie_down turboprops|props Transient Parking 25
1301 B none 
1300  42.38085798 -122.87963196 158.47 hangar turboprops|props Jet Center MFR
1301 B none 
1300  42.38075686 -122.87996543 159.22 hangar props Hangar 49
1301 A none 
1300  42.38047466 -122.87999125  69.34 hangar props Hangar 48
1301 A none 
1300  42.37969115 -122.87940276 -111.23 hangar props Hangar 47-12
1301 A none 
1300  42.37970593 -122.87930014  69.18 hangar props Hangar 47-11
1301 A none 
1300  42.37956360 -122.87933642 -110.86 hangar props Hangar 47-10
1301 A none 
1300  42.37957667 -122.87923223  68.90 hangar props Hangar 47-9
1301 A none 
1300  42.37943362 -122.87926880 -110.46 hangar props Hangar 47-8
1301 A none 
1300  42.37944895 -122.87916478  68.83 hangar props Hangar 47-7
1301 A none 
1300  42.37930218 -122.87920349 -110.93 hangar props Hangar 47-6
1301 A none 
1300  42.37931805 -122.87909651  69.33 hangar props Hangar 47-5
1301 A none 
1300  42.37917276 -122.87913658 249.00 hangar props Hangar 47-4
1301 A none 
1300  42.37918884 -122.87903018  69.54 hangar props Hangar 47-3
1301 A none 
1300  42.37904308 -122.87907044 -110.89 hangar props Hangar 47-2
1301 A none 
1300  42.37905897 -122.87896436  69.57 hangar props Hangar 47-1
1301 A none 
1300  42.37956087 -122.87982377 -110.76 hangar props Hangar 46-12
1301 A none 
1300  42.37960025 -122.87972290  69.09 hangar props Hangar 46-11
1301 A none 
1300  42.37943421 -122.87975760 248.83 hangar props Hangar 46-10
1301 A none 
1300  42.37947177 -122.87965887  69.41 hangar props Hangar 46-9
1301 A none 
1300  42.37930683 -122.87969050 -110.75 hangar props Hangar 46-8
1301 A none 
1300  42.37934531 -122.87959426  69.02 hangar props Hangar 46-7
1301 A none 
1300  42.37917932 -122.87962458 -110.99 hangar props Hangar 46-6
1301 A none 
1300  42.37921832 -122.87952748  68.55 hangar props Hangar 46-5
1301 A none 
1300  42.37905134 -122.87955595 -111.35 hangar props Hangar 46-4
1301 A none 
1300  42.37909206 -122.87946179  68.82 hangar props Hangar 46-3
1301 A none 
1300  42.37892473 -122.87949170 -110.96 hangar props Hangar 46-2
1301 A none 
1300  42.37896521 -122.87939577  69.02 hangar props Hangar 46-1
1301 A none 
1300  42.37948704 -122.88014343  69.06 hangar props Hangar 45 
1301 A none 
1300  42.37933075 -122.88008755  70.09 hangar props Hangar 44
1301 A none 
1300  42.37919595 -122.87998553  69.12 hangar props Hangar 43
1301 A none 
1300  42.37904344 -122.87990273  69.09 hangar props Hangar 42
1301 A none 
1300  42.37887673 -122.87981914  69.22 hangar props Hangar 41
1301 A none 
1300  42.37875452 -122.88021080 158.96 hangar props Hangar 40
1301 A none 
1300  42.37869125 -122.88043588 -201.24 hangar props Hangar 39
1301 A none 
1300  42.37892694 -122.88039748 -111.35 hangar props Hangar 38
1301 A none 
1300  42.37894329 -122.88116531  88.50 hangar props Hangar 37
1301 A none 
1300  42.37876655 -122.88116104  88.45 hangar props Hangar 36
1301 A none 
1300  42.37859548 -122.88116046  88.42 hangar props Hangar 35
1301 A none 
1300  42.37805493 -122.88112022  69.70 hangar props Hangar 34 
1301 A none 
1300  42.37793505 -122.88106066  68.79 hangar props Hangar 33
1301 A none 
1300  42.37782961 -122.88100631  68.52 hangar props Hangar 32
1301 A none 
1300  42.37770108 -122.88094750  69.47 hangar props Hangar 31
1301 A none 
1300  42.37758099 -122.88088612  69.36 hangar props Hangar 30
1301 A none 
1300  42.37745983 -122.88082297  68.26 hangar props Hangar 29
1301 A none 
1300  42.37754906 -122.88055459 -110.89 hangar props Hangar 28
1301 A none 
1300  42.37765052 -122.88060751 -110.73 hangar props Hangar 27
1301 A none 
1300  42.37777461 -122.88067303 -111.16 hangar props Hangar 26
1301 A none 
1300  42.37789146 -122.88073610 -111.89 hangar props Hangar 25
1301 A none 
1300  42.37800489 -122.88079615 -111.12 hangar props Hangar 24
1301 A none 
1300  42.37811148 -122.88085235 -111.45 hangar props Hangar 23
1301 A none 
1300  42.37808751 -122.88053739  68.43 hangar props Hangar 22
1301 A none 
1300  42.37792147 -122.88045262  68.65 hangar props Hangar 21
1301 A none 
1300  42.37775848 -122.88036990  69.27 hangar props Hangar 20
1301 A none 
1300  42.37759501 -122.88028582  68.79 hangar props Hangar 19
1301 A none 
1300  42.37823706 -122.88023890 -111.83 hangar props Hangar 18-12
1301 A none 
1300  42.37827417 -122.88013743  68.49 hangar props Hangar 18-11
1301 A none 
1300  42.37811214 -122.88017342 -110.87 hangar props Hangar 18-10
1301 A none 
1300  42.37814759 -122.88007137  69.37 hangar props Hangar 18-9
1301 A none 
1300  42.37798469 -122.88010754 -111.36 hangar props Hangar 18-8
1301 A none 
1300  42.37802171 -122.88000688  68.96 hangar props Hangar 18-7
1301 A none 
1300  42.37785983 -122.88004431 -110.37 hangar props Hangar 18-6
1301 A none 
1300  42.37789527 -122.87994099  68.58 hangar props Hangar 18-5
1301 A none 
1300  42.37773291 -122.87997855 -111.05 hangar props Hangar 18-4
1301 A none 
1300  42.37776701 -122.87987271  68.91 hangar props Hangar 18-3
1301 A none 
1300  42.37760678 -122.87991260 -110.34 hangar props Hangar 18-2
1301 A none 
1300  42.37764107 -122.87980630  68.83 hangar props Hangar 18-1
1301 A none 
1300  42.37836547 -122.87977615 -111.09 hangar props Hangar 17-12
1301 A none 
1300  42.37840531 -122.87967406  69.03 hangar props Hangar 17-11
1301 A none 
1300  42.37824146 -122.87971460 -110.66 hangar props Hangar 17-10
1301 A none 
1300  42.37828000 -122.87961216  69.49 hangar props Hangar 17-9
1301 A none 
1300  42.37811538 -122.87964819 -111.15 hangar props Hangar 17-8
1301 A none 
1300  42.37815241 -122.87954831  68.89 hangar props Hangar 17-7
1301 A none 
1300  42.37798916 -122.87958358 -111.45 hangar props Hangar 17-6
1301 A none 
1300  42.37802461 -122.87948075  68.28 hangar props Hangar 17-5
1301 A none 
1300  42.37786009 -122.87951713 -111.05 hangar props Hangar 17-4
1301 A none 
1300  42.37789676 -122.87941412  69.35 hangar props Hangar 17-3
1301 A none 
1300  42.37773429 -122.87945104 -111.12 hangar props Hangar 17-2
1301 A none 
1300  42.37776833 -122.87934933  68.88 hangar props Hangar 17-1
1301 A none 
1300  42.37850337 -122.87931080 -111.30 hangar props Hangar 16-12
1301 A none 
1300  42.37854322 -122.87920965  68.96 hangar props Hangar 16-11
1301 A none 
1300  42.37837860 -122.87924671 -111.23 hangar props Hangar 16-10
1301 A none 
1300  42.37841249 -122.87914285  69.28 hangar props Hangar 16-9
1301 A none 
1300  42.37825386 -122.87918175 -111.49 hangar props Hangar 16-8
1301 A none 
1300  42.37828483 -122.87907730  68.51 hangar props Hangar 16-7
1301 A none 
1300  42.37812962 -122.87911744 -110.75 hangar props Hangar 16-6
1301 A none 
1300  42.37815604 -122.87901066  68.91 hangar props Hangar 16-5
1301 A none 
1300  42.37800221 -122.87905156 -111.24 hangar props Hangar 16-4
1301 A none 
1300  42.37802739 -122.87894322  68.98 hangar props Hangar 16-3
1301 A none 
1300  42.37787629 -122.87898488 -110.97 hangar props Hangar 16-2
1301 A none 
1300  42.37789890 -122.87887843  69.44 hangar props Hangar 16-1
1301 A none 
1300  42.37864820 -122.87885320 -111.18 hangar props Hangar 15-12
1301 A none 
1300  42.37864215 -122.87873093  68.39 hangar props Hangar 15-11
1301 A none 
1300  42.37851616 -122.87878430 -111.65 hangar props Hangar 15-10
1301 A none 
1300  42.37851107 -122.87866189  68.88 hangar props Hangar 15-9
1301 A none 
1300  42.37838727 -122.87871598 -111.46 hangar props Hangar 15-8
1301 A none 
1300  42.37838271 -122.87859554  68.59 hangar props Hangar 15-7
1301 A none 
1300  42.37825783 -122.87864733 -111.62 hangar props Hangar 15-6
1301 A none 
1300  42.37825570 -122.87852924  68.71 hangar props Hangar 15-5
1301 A none 
1300  42.37813106 -122.87858082 -111.14 hangar props Hangar 15-4
1301 A none 
1300  42.37813013 -122.87846282  68.11 hangar props Hangar 15-3
1301 A none 
1300  42.37800011 -122.87851223 -111.29 hangar props Hangar 15-2
1301 A none 
1300  42.37800325 -122.87839633  69.44 hangar props Hangar 15-1
1301 A none 
1300  42.37878432 -122.87841136 -110.96 hangar props Hangar 14
1301 A none 
1300  42.37866587 -122.87834860 -110.84 hangar props Hangar 13
1301 A none 
1300  42.37855245 -122.87829070 -110.67 hangar props Hangar 12
1301 A none 
1300  42.37843910 -122.87823279 -111.15 hangar props Hangar 11
1301 A none 
1300  42.37832485 -122.87817195 -111.72 hangar props Hangar 10
1301 A none 
1300  42.37821170 -122.87811772 248.81 hangar props Hangar 9
1301 A none 
1300  42.37733471 -122.87949609 -20.75 hangar props Hangar 8-2
1301 A none 
1300  42.37740416 -122.87924045 -20.31 hangar props Hangar 8-1
1301 A none 
1300  42.37735464 -122.87879794 -21.10 hangar turboprops|props Hangar 7
1301 B none 
1300  42.37751744 -122.87823481 -21.34 hangar turboprops|props Hangar 6
1301 B none 
1300  42.37644834 -122.88031505 144.94 tie_down props US Forest Service
1301 A none 
1300  42.37594914 -122.88071536 113.18 hangar turboprops|props CalFire Hangar
1301 B none 
1300  42.37619169 -122.88011758 140.43 tie_down turboprops|props CalFire Ramp 5
1301 B none 
1300  42.37530076 -122.88016298  -8.41 tie_down jets|turboprops|props CalFire Ramp 4
1301 C none 
1300  42.37537195 -122.87978338 -22.20 tie_down jets|turboprops|props CalFire Ramp 3
1301 C none 
1300  42.37590734 -122.87976275 -171.52 tie_down jets|turboprops|props CalFire Ramp 2
1301 C none 
1300  42.37630647 -122.87903107 -87.56 tie_down jets|turboprops|props CalFire Ramp 1
1301 C none 
1300  42.37552527 -122.87794216 114.51 tie_down props GA 41
1301 A none 
1300  42.37550571 -122.87808857 294.13 tie_down props GA 40
1301 A none 
1300  42.37541060 -122.87800780 114.05 tie_down props GA 39
1301 A none 
1300  42.37539076 -122.87815620 -65.34 tie_down props GA 38
1301 A none 
1300  42.37529689 -122.87807349 114.32 tie_down props GA 37
1301 A none 
1300  42.37527700 -122.87822177 -66.43 tie_down props GA 36
1301 A none 
1300  42.37518302 -122.87813864 114.17 tie_down props GA 35
1301 A none 
1300  42.37516319 -122.87828706 -65.66 tie_down props GA 34
1301 A none 
1300  42.37506991 -122.87820458 114.12 tie_down props GA 33
1301 A none 
1300  42.37505016 -122.87835303 -65.10 tie_down props GA 32
1301 A none 
1300  42.37495616 -122.87827111 114.51 tie_down props GA 31
1301 A none 
1300  42.37493793 -122.87841809 -65.64 tie_down props GA 30
1301 A none 
1300  42.37484330 -122.87833636 114.53 tie_down props GA 29
1301 A none 
1300  42.37482433 -122.87848480 -63.05 tie_down props GA 28
1301 A none 
1300  42.37472977 -122.87840268 116.73 tie_down props GA 27
1301 A none 
1300  42.37541475 -122.87760127 116.11 tie_down props GA 26
1301 A none 
1300  42.37539574 -122.87774991 -65.22 tie_down props GA 25
1301 A none 
1300  42.37530157 -122.87766776 115.02 tie_down props GA 24
1301 A none 
1300  42.37528264 -122.87781604 -65.01 tie_down props GA 23
1301 A none 
1300  42.37518809 -122.87773325 114.90 tie_down props GA 22
1301 A none 
1300  42.37516886 -122.87788134 -64.65 tie_down props GA 21
1301 A none 
1300  42.37507500 -122.87779913 115.13 tie_down props GA 20
1301 A none 
1300  42.37505563 -122.87794720 -64.70 tie_down props GA 19
1301 A none 
1300  42.37496172 -122.87786447 115.54 tie_down props GA 18
1301 A none 
1300  42.37494211 -122.87801267 -63.43 tie_down props GA 17
1301 A none 
1300  42.37484887 -122.87793036 115.31 tie_down props GA 16
1301 A none 
1300  42.37482901 -122.87807932 -63.96 tie_down props GA 15
1301 A none 
1300  42.37473544 -122.87799657 115.64 tie_down props GA 14
1301 A none 
1300  42.37471627 -122.87814507 -63.43 tie_down props GA 13
1301 A none 
1300  42.37462181 -122.87806248 116.96 tie_down props GA 12
1301 A none 
1300  42.37551088 -122.87727501 -63.92 tie_down props GA 11
1301 A none 
1300  42.37540121 -122.87734185 -63.00 tie_down props GA 10
1301 A none 
1300  42.37528622 -122.87740973 -64.13 tie_down props GA 9
1301 A none 
1300  42.37517329 -122.87747582 -63.43 tie_down props GA 8
1301 A none 
1300  42.37506038 -122.87754207 -64.39 tie_down props GA 7
1301 A none 
1300  42.37494694 -122.87760785 -64.36 tie_down props GA 6
1301 A none 
1300  42.37483378 -122.87767366 -64.29 tie_down props GA 5
1301 A none 
1300  42.37471721 -122.87774121 -63.62 tie_down props GA 4
1301 A none 
1300  42.37460741 -122.87780502 -63.92 tie_down props GA 3
1301 A none 
1300  42.37449438 -122.87787065 -65.22 tie_down props GA 2
1301 A none 
1300  42.37438066 -122.87793744 -64.89 tie_down props GA 1
1301 A none 
1300  42.37278019 -122.88029463  49.70 hangar turboprops|props Superior Aircraft Maintenance 2
1301 B none 
1300  42.37249864 -122.87998036  50.18 hangar turboprops|props Superior Aircraft Maintenance 1
1301 B none 
1300  42.37139930 -122.87904082  22.63 hangar props Hangar 5
1301 A none 
1300  42.37262069 -122.87849141 113.47 hangar props Hangar 4-6
1301 A none 
1300  42.37248209 -122.87857124 113.16 hangar props Hangar 4-5
1301 A none 
1300  42.37234247 -122.87865061 113.92 hangar props Hangar 4-4
1301 A none 
1300  42.37206516 -122.87881014 112.60 hangar props Hangar 4-3
1301 A none 
1300  42.37220167 -122.87873204 113.31 hangar props Hangar 4-2
1301 A none 
1300  42.37192732 -122.87888729 112.58 hangar props Hangar 4-1
1301 A none 
1300  42.37275425 -122.87894414 113.22 hangar props Hangar 3-2
1301 A none 
1300  42.37260394 -122.87903219 113.17 hangar props Hangar 3-1
1301 A none 
1300  42.37226628 -122.87924207 112.43 hangar turboprops|props Hangar 2-2
1301 B none 
1300  42.37209527 -122.87933780 113.02 hangar turboprops|props Hangar 2-1
1301 B none 
1300  42.37119131 -122.87782880  23.51 hangar props Hangar 1-4
1301 A none 
1300  42.37112144 -122.87760771  23.93 hangar props Hangar 1-3
1301 A none 
1300  42.37105007 -122.87739046  23.63 hangar props Hangar 1-2
1301 A none 
1300  42.37098011 -122.87716951  22.62 hangar props Hangar 1-1
1301 A none 
1300  42.37187979 -122.87778013 113.90 tie_down props Transient Parking 24
1301 A none 
1300  42.37177568 -122.87784416 113.65 tie_down props Transient Parking 23
1301 A none 
1300  42.37167114 -122.87790907 115.16 tie_down props Transient Parking 22
1301 A none 
