A
1000 Generated by WorldEditor

1     39 1 0 KJFK John F Kennedy Int'l
112  40.62993662 -073.76440264  40.63002787 -073.76418308
112  40.63013896 -073.76398703  40.63023418 -073.76366291
112  40.63050596 -073.76302250  40.63061705 -073.76275588
111  40.63101520 -073.76179423
112  40.63121814 -073.76149519  40.63135343 -073.76135143
112  40.63145817 -073.76118753  40.63158256 -073.76097188
112  40.63169821 -073.76077636  40.63173094 -073.76069010
112  40.63173967 -073.76041695  40.63172658 -073.76025305
112  40.63176149 -073.75995114  40.63182478 -073.75978149
111  40.63232667 -073.75852208
111  40.63277620 -073.75730004
111  40.63311007 -073.75627639
111  40.63334356 -073.75558917
111  40.63379681 -073.75423179
112  40.63397108 -073.75375861  40.63407142 -073.75352550
111  40.63538935 -073.75020962
112  40.63617798 -073.74931306  40.63663028 -073.74919080
112  40.63692409 -073.74900229  40.63713284 -073.74883928
112  40.63779003 -073.74873229  40.63815728 -073.74872719
111  40.63866371 -073.74870169
112  40.63987758 -073.74856413  40.64021390 -073.74846734
112  40.64050771 -073.74839602  40.64069327 -073.74837055
112  40.64090589 -073.74862526  40.64103346 -073.74884432
112  40.64128474 -073.74931300  40.64147803 -073.74959829
112  40.64182982 -073.75020453  40.64189940 -073.75034718
112  40.64208883 -073.75021981  40.64224733 -073.75012301
112  40.64249861 -073.75016885  40.64262618 -073.75019433
112  40.64299343 -073.75022489  40.64308621 -073.75022998
111  40.64331429 -073.75038791
112  40.64371634 -073.75058150  40.64381299 -073.75049999
112  40.64404107 -073.75026563  40.64406426 -073.75020450
112  40.64410679 -073.75011279  40.64418024 -073.75005166
112  40.64425420 -073.75010763  40.64425583 -073.75010979
111  40.64432305 -073.75004929
111  40.64434601 -073.75009250
111  40.64427551 -073.75015516
112  40.64423944 -073.75034531  40.64418862 -073.75039284
112  40.64407057 -073.75037988  40.64404106 -073.75039716
111  40.64399516 -073.75044254
111  40.64387384 -073.75054409
112  40.64384596 -073.75075152  40.64397056 -073.75082066
111  40.64418042 -073.75095030
112  40.64445585 -073.75119878  40.64460177 -073.75138892
111  40.64477489 -073.75168134
111  40.64515488 -073.75233013
111  40.64550364 -073.75298032
112  40.64573764 -073.75333979  40.64580918 -073.75339283
112  40.64603275 -073.75340069  40.64608193 -073.75340854
112  40.64630848 -073.75345569  40.64633680 -073.75347533
111  40.64621756 -073.75352640
112  40.64589115 -073.75348122  40.64584346 -073.75348908
111  40.64580918 -073.75346158
111  40.64591798 -073.75362462
112  40.64607895 -073.75364819  40.64614602 -073.75361873
111  40.64586880 -073.75380337
112  40.64587923 -073.75367373  40.64585240 -073.75363837
111  40.64564970 -073.75332211
112  40.64540080 -073.75291353  40.64533075 -073.75277800
111  40.64507290 -073.75230460
111  40.64470178 -073.75165442
112  40.64444244 -073.75128317  40.64435302 -073.75118102
112  40.64416671 -073.75114763  40.64408027 -073.75122031
112  40.64397594 -073.75140299  40.64390887 -073.75156602
111  40.64374194 -073.75193138
112  40.64347813 -073.75238512  40.64333355 -073.75258155
111  40.64280296 -073.75327885
112  40.64254479 -073.75345176  40.64234968 -073.75352140
111  40.64177685 -073.75373705
112  40.64148523 -073.75389391  40.64141977 -073.75399587
112  40.64137999 -073.75455023  40.64141606 -073.75491969
112  40.64102586 -073.75559812  40.64063730 -073.75587251
111  40.64010298 -073.75624795
111  40.63838926 -073.75768251
111  40.63690517 -073.75883125
111  40.63578556 -073.75971458
111  40.63442541 -073.76068849
111  40.63275608 -073.76192956
112  40.63195636 -073.76256386  40.63188194 -073.76263660
111  40.63144028 -073.76312052
112  40.63099621 -073.76350007  40.63072016 -073.76370565
111  40.63022089 -073.76406305
112  40.63013207 -073.76422435  40.63010567 -073.76429393
112  40.63001685 -073.76441096  40.62997365 -073.76449952
112  40.62983203 -073.76497394  40.62981762 -073.76521115
112  40.62973601 -073.76551477  40.62966640 -073.76559384
112  40.62949837 -073.76570137  40.62943596 -073.76572984
112  40.62913421 -073.76593122  40.62898318 -073.76607664
112  40.62881472 -073.76632922  40.62874211 -073.76645168
112  40.62844295 -073.76680758  40.62834129 -073.76687646
112  40.62815395 -073.76699179  40.62810165 -073.76701555
111  40.62740468 -073.76743646
111  40.62650694 -073.76792003
112  40.62620329 -073.76808006  40.62609767 -073.76816008
111  40.62602110 -073.76821226
112  40.62619009 -073.76839664  40.62625082 -073.76854275
111  40.62644357 -073.76899501
111  40.62639868 -073.76902284
111  40.62616896 -073.76851144
112  40.62590228 -073.76832011  40.62575178 -073.76839664
111  40.62556695 -073.76854971
111  40.62492533 -073.76901240
112  40.62472202 -073.76921765  40.62462960 -073.76934289
111  40.62401439 -073.77014997
114  40.62398535 -073.77044219  40.62403815 -073.77061265
112  40.63097112 -073.76341720  40.63112031 -073.76330703
111  40.63138919 -073.76306940
111  40.63192530 -073.76250340
111  40.63271226 -073.76185531
111  40.63437634 -073.76061959
112  40.63564038 -073.75970791  40.63571252 -073.75965174
111  40.63567645 -073.75956532
112  40.63560103 -073.75936656  40.63557808 -073.75929311
112  40.63544200 -073.75920885  40.63531740 -073.75913972
111  40.63518788 -073.75916781
111  40.63506984 -073.75889343
111  40.63515673 -073.75881350
112  40.63528461 -073.75904466  40.63532724 -073.75911812
112  40.63545184 -073.75913540  40.63551414 -073.75915269
112  40.63554529 -073.75903386  40.63556496 -073.75893664
111  40.63552562 -073.75883510
111  40.63498458 -073.75768792
111  40.63505508 -073.75762311
111  40.63563724 -073.75881038
111  40.63658101 -073.75808496
111  40.63623536 -073.75734163
111  40.63649460 -073.75681339
111  40.63735244 -073.75611378
112  40.63822684 -073.75753936  40.63828843 -073.75764118
111  40.63836570 -073.75756149
111  40.64005427 -073.75616866
112  40.64099856 -073.75549453  40.64139712 -073.75521646
112  40.64130695 -073.75459853  40.64129794 -073.75451059
112  40.64131712 -073.75406162  40.64137778 -073.75384556
112  40.64134007 -073.75374833  40.64133351 -073.75355820
112  40.64103234 -073.75321457  40.64092413 -073.75307673
112  40.64073657 -073.75258714  40.64068247 -073.75246117
112  40.64040474 -073.75208566  40.64016489 -073.75183612
112  40.63985289 -073.75173867  40.63976633 -073.75171253
111  40.63971944 -073.75176006
112  40.63972124 -073.75160558  40.63973386 -073.75152953
111  40.63975550 -073.75146061
112  40.64021177 -073.75178621  40.64048590 -073.75191455
112  40.64080494 -073.75172692  40.64095136 -073.75165100
112  40.64120100 -073.75165732  40.64137383 -073.75166681
112  40.64155625 -073.75147385  40.64163787 -073.75136314
112  40.64182030 -073.75086017  40.64190671 -073.75059128
112  40.64177949 -073.75033505  40.64173388 -073.75018005
112  40.64131622 -073.74952208  40.64119620 -073.74933860
112  40.64090575 -073.74882616  40.64080254 -073.74861738
112  40.64060811 -073.74852881  40.64044008 -073.74848769
112  40.63989520 -073.74865851  40.63959275 -073.74875025
111  40.63866381 -073.74879137
112  40.63775887 -073.74882618  40.63744682 -073.74883567
112  40.63695714 -073.74910138  40.63678911 -073.74923423
112  40.63619622 -073.74943351  40.63574255 -073.74956953
111  40.63544659 -073.75028148
112  40.63403630 -073.75379371  40.63398830 -073.75392311
111  40.63385518 -073.75427392
111  40.63341002 -073.75565125
111  40.63318963 -073.75632410
111  40.63284921 -073.75735062
111  40.63238659 -073.75856979
112  40.63181025 -073.76000235  40.63177238 -073.76010928
112  40.63179222 -073.76040870  40.63181386 -073.76064871
111  40.63175434 -073.76081268
112  40.63150006 -073.76124992  40.63142612 -073.76138775
112  40.63125479 -073.76155884  40.63116101 -073.76165389
112  40.63105281 -073.76187965  40.63101133 -073.76196519
111  40.63056588 -073.76306067
112  40.63027012 -073.76376405  40.63019618 -073.76394227
113  40.63035668 -073.76385910
112  40.64386511 -073.75091000  40.64378462 -073.75086678
112  40.64373544 -073.75086678  40.64369222 -073.75084911
111  40.64364154 -073.75075089
112  40.64311663 -073.75038144  40.64300959 -073.75031001
111  40.64293101 -073.75031894
112  40.64249065 -073.75026894  40.64221966 -073.75022430
112  40.64202700 -073.75035594  40.64193683 -073.75040823
112  40.64192420 -073.75054846  40.64191158 -073.75060787
112  40.64191879 -073.75079088  40.64190437 -073.75089070
112  40.64172042 -073.75129473  40.64161041 -073.75156092
112  40.64138498 -073.75169876  40.64125333 -073.75176769
112  40.64100084 -073.75174867  40.64087280 -073.75176293
112  40.64068532 -073.75188477  40.64056012 -073.75195941
112  40.64065402 -073.75213422  40.64070469 -073.75222653
112  40.64091783 -073.75276472  40.64101173 -073.75300632
111  40.64113990 -073.75317720
112  40.64135453 -073.75350915  40.64146482 -073.75374878
111  40.64160194 -073.75368200
112  40.64251319 -073.75332815  40.64262159 -073.75328886
111  40.64274082 -073.75318708
112  40.64342778 -073.75232996  40.64349688 -073.75224068
111  40.64368251 -073.75189068
112  40.64392098 -073.75136926  40.64394266 -073.75131033
112  40.64404293 -073.75114069  40.64409577 -073.75104784
113  40.64400092 -073.75099069
110 1 0.00 0.0000 New Taxiway 32
111  40.64642383 -073.75650221
111  40.64552109 -073.75748954
111  40.64547526 -073.75746477
113  40.64639972 -073.75645132
110 1 0.00 0.0000 New Taxiway 31
111  40.64339433 -073.75757038
111  40.64335823 -073.75748867 20
111  40.64549918 -073.75581381
111  40.64556973 -073.75585808 20
111  40.64397169 -073.75711078
111  40.64416894 -073.75739047
111  40.64425622 -073.75760617
111  40.64419076 -073.75761767
111  40.64412311 -073.75744512
113  40.64392454 -073.75715465 20
110 1 0.00 0.0000 New Taxiway 28
111  40.63490509 -073.76410288
111  40.63486030 -073.76424507 20
111  40.62993158 -073.76808982
113  40.63001724 -073.76790741 20
110 1 0.00 0.0000 New Taxiway 27
111  40.62759916 -073.76991246
111  40.62756526 -073.76983599 20
111  40.62910753 -073.76862957
113  40.62904068 -073.76878053 20
110 1 0.00 0.0000 New Taxiway 25
111  40.62600578 -073.77115193
111  40.62600089 -073.77105372 20
111  40.62691028 -073.77034748
113  40.62694399 -073.77042320 20
110 1 0.00 0.0000 New Taxiway 24
112  40.62478979 -073.77207662  40.62475557 -073.77210887
111  40.62477421 -073.77214695
111  40.62515531 -073.77285330
112  40.62524696 -073.77290793  40.62531242 -073.77291655
111  40.62523168 -073.77302868
112  40.62511385 -073.77288205  40.62503965 -073.77274693
111  40.62445920 -073.77169177
111  40.62448975 -073.77164865
111  40.62466869 -073.77198503
112  40.62480398 -073.77199365  40.62489781 -073.77191603
111  40.62555464 -073.77138414
113  40.62557864 -073.77144739
110 1 0.00 0.0000 New Taxiway 23
111  40.62136605 -073.78548066
112  40.62130372 -073.78512543  40.62132404 -073.78496655
111  40.62158555 -073.78471842
111  40.62439184 -073.78253979
111  40.62829380 -073.77950279
112  40.62842054 -073.77908530  40.62840206 -073.77880699
112  40.62843638 -073.77786766  40.62850767 -073.77757194
112  40.62871099 -073.77722057  40.62874267 -073.77691094
111  40.62879812 -073.77637169
112  40.62872947 -073.77589506  40.62862649 -073.77564805
111  40.62806886 -073.77433984
112  40.62787028 -073.77413857  40.62772626 -073.77409545
111  40.62735966 -073.77396031
111  40.62738802 -073.77385393
111  40.62794229 -073.77406095
112  40.62816705 -073.77433409  40.62826962 -073.77458135
111  40.62882170 -073.77584932
112  40.62890026 -073.77642724  40.62886971 -073.77672627
111  40.62878897 -073.77728118
112  40.62861876 -073.77764634  40.62845510 -073.77788786
112  40.62848128 -073.77827314  40.62847910 -073.77839102
112  40.62857294 -073.77936572  40.62869295 -073.77973950
111  40.62870386 -073.77975618
111  40.62863185 -073.77981713
111  40.62850965 -073.77947210
111  40.62168605 -073.78477525
112  40.62141593 -073.78510050  40.62136946 -073.78524591
114  40.62143917 -073.78542958  40.62148564 -073.78554055
110 1 0.00 0.0000 New Taxiway 153
111  40.64874116 -073.76907927
111  40.64863723 -073.76931072
111  40.64830033 -073.76843685
113  40.64872324 -073.76842268
110 1 0.00 0.0000 New Taxiway 152
111  40.63336228 -073.76913068
111  40.63127286 -073.76920972
112  40.62980656 -073.76919681  40.62975271 -073.76919036
111  40.62960596 -073.76904425
111  40.62986531 -073.76816145
111  40.63020802 -073.76843561
111  40.63085916 -073.76840981
111  40.63085672 -073.76851302
112  40.63162677 -073.76850918  40.63175161 -073.76850595
112  40.63189114 -073.76880271  40.63195479 -073.76890593
111  40.63204536 -073.76888657
111  40.63204536 -073.76872852
111  40.63322937 -073.76869684
112  40.63329926 -073.76802555  40.63331581 -073.76797465
111  40.63349789 -073.76768142
113  40.63375905 -073.76782682
110 1 0.00 0.0000 New Taxiway 151
111  40.64731859 -073.75713251
111  40.64751467 -073.75695248
112  40.64753422 -073.75633842  40.64757006 -073.75620959
112  40.64782094 -073.75576729  40.64788610 -073.75566853
112  40.64834876 -073.75549245  40.64858661 -073.75544522
111  40.64872997 -073.75549245
111  40.64960642 -073.75705555
112  40.64959664 -073.75733468  40.64958035 -073.75752793
111  40.64956080 -073.75757087
111  40.64999740 -073.75845120
111  40.64972371 -073.75911252
111  40.64995830 -073.75939595
111  40.64983449 -073.75950330
111  40.64992323 -073.75963787
111  40.65014105 -073.76004296
111  40.65020175 -073.76017386
111  40.64940355 -073.76100046
111  40.64852823 -073.75934272
111  40.64858690 -073.75926006
111  40.64879325 -073.75872945
111  40.64845540 -073.75845747
112  40.64834818 -073.75833749  40.64829558 -073.75825216
111  40.64818633 -073.75806818
113  40.64802853 -073.75846014
110 1 0.00 0.0000 New Taxiway 150
111  40.64907446 -073.75884909 20
111  40.64928649 -073.75834521 20
111  40.64939393 -073.75842948 20
111  40.64933542 -073.75858745 20
111  40.64934580 -073.75859492 20
111  40.64933542 -073.75863224 20
111  40.64936562 -073.75865836 20
111  40.64938544 -073.75862850 20
111  40.64939487 -073.75863721 20
111  40.64945716 -073.75848048 20
111  40.64956853 -073.75856755 20
113  40.64935807 -073.75905517 20
110 1 0.00 0.0000 New Taxiway 51
111  40.65874006 -073.78863316 20
111  40.65851721 -073.78812857 21
111  40.65837747 -073.78781871 20
111  40.65817850 -073.78737710 21
111  40.65802672 -073.78704528 20
111  40.65708184 -073.78495802 21
111  40.65697079 -073.78471770 20
111  40.65655526 -073.78379668 21
111  40.65644963 -073.78356873 20
111  40.65437768 -073.77899405 21
111  40.65421851 -073.77864639 20
111  40.65395476 -073.77806575 21
111  40.65379928 -073.77771809 20
111  40.65185132 -073.77342423 21
111  40.65174104 -073.77318669 20
111  40.65096847 -073.77148388 21
111  40.65086278 -073.77124560 20
112  40.64987393 -073.76906005  40.64984364 -073.76899684 20
112  40.64979737 -073.76879946  40.64979652 -073.76869855 20
111  40.64987140 -073.76856216 20
111  40.65065748 -073.76711825 20
111  40.65072562 -073.76718257 20
112  40.64991824 -073.76865386  40.64984926 -073.76878374 20
111  40.64989237 -073.76889414 20
111  40.65093304 -073.77118956 21
111  40.65104268 -073.77142418 20
111  40.65181656 -073.77313313 21
111  40.65192134 -073.77336298 20
111  40.65388818 -073.77769278 21
111  40.65401543 -073.77797456 20
111  40.65430454 -073.77861730 21
111  40.65442975 -073.77890311 20
112  40.65450305 -073.77905877  40.65454784 -073.77915538 20
111  40.65460485 -073.77911915 20
111  40.65639957 -073.77771288 21
112  40.65673236 -073.77745041  40.65678163 -073.77740982 21
111  40.65675946 -073.77734000 21
112  40.65619777 -073.77608978  40.65612756 -073.77593391 21
111  40.65613126 -073.77582837 21
111  40.65611771 -073.77456841 20
111  40.65611032 -073.77417386 20
111  40.65611524 -073.77350491 20
111  40.65620516 -073.77350491 20
112  40.65620588 -073.77374478  40.65620407 -073.77383511 20
111  40.65619145 -073.77390405 20
111  40.65620046 -073.77456016 21
112  40.65621821 -073.77586479  40.65622227 -073.77593623 21
111  40.65626969 -073.77603446 21
112  40.65683742 -073.77729004  40.65689704 -073.77743293 21
111  40.65678186 -073.77754187 21
111  40.65644479 -073.77780792 20
112  40.65464412 -073.77921546  40.65460239 -073.77924900 20
111  40.65462478 -073.77932281 20
111  40.65652763 -073.78352392 21
111  40.65662481 -073.78373740 20
111  40.65704672 -073.78467246 21
111  40.65714652 -073.78489171 20
111  40.65811508 -073.78702660 21
111  40.65824005 -073.78730354 20
111  40.65846302 -073.78778764 21
111  40.65857779 -073.78805563 20
112  40.65865812 -073.78821988  40.65869091 -073.78829552 20
111  40.65877780 -073.78826527 20
111  40.65971067 -073.78754775 21
