I
1050 Generated by WorldEditor

1   1023 1 0 KATL Hartsfield Jackson Atlanta Intl
1302 city Atlanta
112  33.63716692 -084.44159835  33.63713806 -084.44162261 20
111  33.63711922 -084.44167425 20
111  33.63712161 -084.44236596 20
112  33.63716215 -084.44247766  33.63718599 -084.44251060 20
115  33.63727697 -084.44252357
120 Linear Feature 156
111  33.64047556 -084.44214329 51
111  33.64047510 -084.44204669 51
115  33.64046787 -084.44157382
120 Linear Feature 156
111  33.64005443 -084.44212350 51
115  33.64005165 -084.44157554
120 Linear Feature 156
111  33.63963257 -084.44211100 51
111  33.63963211 -084.44201440 51
115  33.63963354 -084.44157099
120 Linear Feature 156
111  33.63923092 -084.44206247 51
115  33.63922740 -084.44157393
120 Linear Feature 156
111  33.63881181 -084.44205660 51
115  33.63881071 -084.44156755
120 Linear Feature 156
111  33.63840170 -084.44210177 51
111  33.63840124 -084.44200518 51
115  33.63840334 -084.44157232
120 Linear Feature 156
111  33.63789092 -084.44212023 51
115  33.63789044 -084.44157555
120 Linear Feature 156
111  33.63737264 -084.44211459 51
111  33.63737218 -084.44201800 51
115  33.63737216 -084.44158260
120 Linear Feature 156
111  33.63798369 -084.43954680 51
115  33.63798340 -084.44005583
120 Linear Feature 155
111  33.64384473 -084.42334385 51
111  33.64386242 -084.42331798 51
111  33.64393302 -084.42333161 51
111  33.64397605 -084.42332873 51
111  33.64399758 -084.42329764 51
111  33.64402866 -084.42328263 51
111  33.64405252 -084.42330617 51
111  33.64404631 -084.42334570 51
111  33.64402457 -084.42337791 51
111  33.64403116 -084.42342778 51
111  33.64405607 -084.42350909 51
115  33.64403742 -084.42353670
120 Linear Feature 155
111  33.64349560 -084.42334595 51
111  33.64351329 -084.42332007 51
111  33.64358388 -084.42333371 51
111  33.64362692 -084.42333083 51
111  33.64364845 -084.42329974 51
111  33.64367952 -084.42328473 51
111  33.64370339 -084.42330827 51
111  33.64369717 -084.42334780 51
111  33.64367543 -084.42338001 51
111  33.64368202 -084.42342988 51
111  33.64370693 -084.42351119 51
115  33.64368829 -084.42353880
120 Linear Feature 155
111  33.64315519 -084.42334176 51
111  33.64317288 -084.42331588 51
111  33.64324348 -084.42332951 51
111  33.64328651 -084.42332663 51
111  33.64330804 -084.42329554 51
111  33.64333912 -084.42328053 51
111  33.64336298 -084.42330407 51
111  33.64335677 -084.42334360 51
111  33.64333502 -084.42337582 51
111  33.64334161 -084.42342569 51
111  33.64336652 -084.42350700 51
115  33.64334788 -084.42353461
120 Linear Feature 167
111  33.63502437 -084.40726130 53 102
111  33.63621779 -084.40726383 53 102
112  33.63654731 -084.40747187  33.63666776 -084.40763751 53 102
111  33.63669305 -084.40784735 53 102
111  33.63668672 -084.41611297 53 102
111  33.63676909 -084.41699839 53 102
112  33.63682401 -084.41710495  33.63685942 -084.41715221 53 102
111  33.63689372 -084.41717599 53 102
111  33.63765624 -084.41733328 53 102
115  33.63976449 -084.41732788
120 Linear Feature 166
111  33.63502297 -084.41022669 53 102
111  33.63534825 -084.41022669 53 102
112  33.63567988 -084.40970914  33.63566298 -084.40931844 53 102
111  33.63532713 -084.40922204 53 102
112  33.63515393 -084.40924741  33.63506732 -084.40927024 53 102
115  33.63502297 -084.40933620
120 Linear Feature 169
111  33.63602495 -084.40972225 53 102
111  33.63606145 -084.40999101 53 102
112  33.63618841 -084.41009394  33.63629633 -084.41008632 53 102
111  33.63630743 -084.40997386 53 102
111  33.63634235 -084.40971844 53 102
111  33.63630426 -084.40946493 53 102
112  33.63618206 -084.40935438  33.63609002 -084.40935247 53 102
113  33.63605828 -084.40946112 53 102
120 Linear Feature 172
111  33.63605602 -084.41268347 53 102
112  33.63619148 -084.41280320  33.63628749 -084.41279397 53 102
111  33.63630394 -084.41267120 53 102
111  33.63641384 -084.41184850 53 102
111  33.63641384 -084.41161212 53 102
111  33.63630394 -084.41078942 53 102
112  33.63618893 -084.41066970  33.63609334 -084.41065619 53 102
111  33.63606113 -084.41078942 53 102
111  33.63592568 -084.41162747 53 102
113  33.63592312 -084.41183621 53 102
120 Linear Feature 179
111  33.63605807 -084.41743315 53 102
112  33.63619114 -084.41755493  33.63629675 -084.41754986 53 102
111  33.63630520 -084.41741793 53 102
111  33.63641293 -084.41660355 53 102
111  33.63641293 -084.41434561 53 102
111  33.63630098 -084.41348810 53 102
112  33.63618269 -084.41337900  33.63607586 -084.41336887 53 102
111  33.63606229 -084.41350078 53 102
111  33.63591654 -084.41435068 53 102
113  33.63591232 -084.41658578 53 102
120 Linear Feature 178
111  33.63698420 -084.41851165 53 102
112  33.63683582 -084.41855988  33.63678345 -084.41861439 53 102
111  33.63677472 -084.41871504 53 102
111  33.63668743 -084.41950759 53 102
111  33.63668918 -084.42015967 53 102
111  33.63677297 -084.42100465 53 102
112  33.63684629 -084.42114094  33.63688993 -084.42118497 53 102
115  33.63699642 -084.42119126
120 Linear Feature 176
111  33.63503409 -084.42055368 53 102
111  33.63536066 -084.42076206 53 102
112  33.63560219 -084.42070485  33.63568878 -084.42060456 53 102
111  33.63572125 -084.42050465 53 102
111  33.63571105 -084.41830648 53 102
112  33.63544911 -084.41787338  33.63520077 -084.41770586 53 102
115  33.63503068 -084.41791015
120 Linear Feature 174
111  33.63501865 -084.41748914 53 102
111  33.63532509 -084.41748239 53 102
112  33.63559780 -084.41730342  33.63568214 -084.41716835 53 102
111  33.63571307 -084.41702653 53 102
111  33.63571307 -084.41661457 53 102
112  33.63544598 -084.41617898  33.63521545 -084.41603040 53 102
115  33.63502427 -084.41621950
120 Linear Feature 181
111  33.63611156 -084.42076414 53 102
112  33.63627420 -084.42085547  33.63636081 -084.42085294 53 102
111  33.63640939 -084.42067535 53 102
111  33.63640939 -084.41912016 53 102
111  33.63629955 -084.41827787 53 102
112  33.63617704 -084.41815102  33.63608349 -084.41814653 53 102
111  33.63606086 -084.41826265 53 102
111  33.63592145 -084.41909733 53 102
112  33.63591723 -084.41963010  33.63592357 -084.41973919 53 102
114  33.63597004 -084.42037344  33.63599327 -084.42053327 53 102
120 Linear Feature 186
111  33.63727927 -084.42216299 53 102
111  33.63762686 -084.42210159 53 102
112  33.63774443 -084.42187443  33.63773676 -084.42172707 53 102
111  33.63759364 -084.42166261 53 102
111  33.63717192 -084.42163191 53 102
111  33.63689589 -084.42168717 53 102
112  33.63675276 -084.42188671  33.63676043 -084.42204634 53 102
111  33.63690100 -084.42208624 53 102
113  33.63720004 -084.42216606 53 102
120 Linear Feature 184
111  33.63502451 -084.42172674 53 102
111  33.63535671 -084.42196429 53 102
112  33.63558522 -084.42190664  33.63567739 -084.42183745 53 102
111  33.63570812 -084.42170829 53 102
111  33.63570812 -084.42141077 53 102
112  33.63567739 -084.42130468  33.63565051 -084.42126316 53 102
111  33.63562170 -084.42123779 53 102
111  33.63527030 -084.42099562 53 102
112  33.63513780 -084.42098640  33.63508788 -084.42100024 53 102
115  33.63502259 -084.42106020
120 Linear Feature 194
111  33.63503001 -084.44459309 53 102
112  33.63548925 -084.44462986  33.63569336 -084.44442149 53 102
111  33.63567295 -084.44429483 53 102
111  33.63571717 -084.44382087 53 102
111  33.63571377 -084.44255836 53 102
112  33.63544503 -084.44213752  33.63521370 -084.44195774 53 102
115  33.63502661 -084.44219881
120 Linear Feature 192
111  33.63595347 -084.44442442 53 102
112  33.63623922 -084.44471451  33.63647735 -084.44468591 53 102
111  33.63650796 -084.44443259 53 102
111  33.63649436 -084.44232838 53 102
112  33.63641271 -084.44216903  33.63636509 -084.44212817 53 102
111  33.63629705 -084.44208322 53 102
111  33.63617118 -084.44208731 53 102
112  33.63604191 -084.44231612  33.63595687 -084.44256944 53 102
111  33.63595007 -084.44281051 53 102
113  33.63591605 -084.44366445 53 102
120 Linear Feature 188
111  33.63503214 -084.44757948 53 102
112  33.63514066 -084.44764240  33.63518182 -084.44764689 53 102
111  33.63533150 -084.44764240 53 102
112  33.63554105 -084.44749408  33.63563086 -084.44738172 53 102
111  33.63565331 -084.44717498 53 102
111  33.63569447 -084.44631205 53 102
111  33.63569821 -084.44583565 53 102
111  33.63564957 -084.44534576 53 102
112  33.63535769 -084.44504014  33.63515188 -084.44495025 53 102
115  33.63502465 -084.44514351
120 Linear Feature 190
111  33.63594423 -084.44681262 53 102
112  33.63623493 -084.44714321  33.63647924 -084.44712092 53 102
111  33.63650089 -084.44684234 53 102
111  33.63649780 -084.44527857 53 102
112  33.63622875 -084.44502599  33.63600299 -084.44502227 53 102
111  33.63595660 -084.44529343 53 102
113  33.63591331 -084.44609574 53 102
120 Linear Feature 202
111  33.63705174 -084.44136353 20
115  33.63705900 -084.44281407
120 Linear Feature 198
111  33.63503455 -084.44165988 53 102
112  33.63519919 -084.44174977  33.63526281 -084.44174078 53 102
111  33.63536010 -084.44173629 53 102
112  33.63559210 -084.44157000  33.63564823 -084.44148460 53 102
111  33.63570811 -084.44127337 53 102
111  33.63569688 -084.44062168 53 102
112  33.63563701 -084.44046437  33.63558836 -084.44039696 53 102
111  33.63548733 -084.44035650 53 102
112  33.63512435 -084.44035201  33.63507945 -084.44035650 53 102
115  33.63501584 -084.44041493
120 Linear Feature 196
111  33.63591147 -084.44158425 53 102
112  33.63597895 -084.44173283  33.63602674 -084.44178348 53 102
111  33.63609984 -084.44176660 53 102
112  33.63637255 -084.44151672  33.63644283 -084.44135126 53 102
111  33.63646251 -084.44118580 53 102
112  33.63639223 -084.44090891  33.63634162 -084.44082111 53 102
111  33.63628258 -084.44077046 53 102
111  33.63607173 -084.44061175 53 102
112  33.63597614 -084.44062526  33.63591991 -084.44066240 53 102
113  33.63590866 -084.44072319 53 102
120 Linear Feature 200
111  33.63711444 -084.44137558 20
112  33.63715965 -084.44145735  33.63719650 -084.44149381 20
111  33.63725410 -084.44149719 20
111  33.63870301 -084.44150138 20
112  33.63880949 -084.44145945  33.63885122 -084.44143224 20
111  33.63886012 -084.44136509 20
111  33.63886186 -084.44029574 20
112  33.63881997 -084.44018251  33.63878678 -084.44015305 20
111  33.63875363 -084.44013848 20
111  33.63729949 -084.44013429 20
112  33.63723315 -084.44016364  33.63721472 -084.44018057 20
111  33.63720871 -084.44021187 20
111  33.63720871 -084.44043203 20
112  33.63718951 -084.44068783  33.63717325 -084.44078287 20
114  33.63713190 -084.44097718  33.63711459 -084.44107768 20
120 Linear Feature 201
111  33.63705174 -084.44136353 21
112  33.63705366 -084.44110982  33.63705750 -084.44104755 21
111  33.63709591 -084.44081922 21
112  33.63713431 -084.44061395  33.63714391 -084.44053553 21
115  33.63714007 -084.44027260
120 Linear Feature 208
111  33.63714312 -084.43806535 53 102
112  33.63690728 -084.43819229  33.63680484 -084.43830117 53 102
111  33.63676926 -084.43847164 53 102
111  33.63677693 -084.43987454 53 102
112  33.63690984 -084.44015697  33.63698651 -084.44023985 53 102
115  33.63714007 -084.44027260
120 Linear Feature 206
111  33.63502517 -084.44004877 53 102
112  33.63515196 -084.44011191  33.63520763 -084.44010820 53 102
111  33.63547359 -084.44011563 53 102
112  33.63564368 -084.44002648  33.63569007 -084.43996334 53 102
111  33.63571172 -084.43984819 53 102
111  33.63570862 -084.43643838 53 102
112  33.63563440 -084.43626380  33.63556637 -084.43618208 53 102
111  33.63549833 -084.43617837 53 102
112  33.63518598 -084.43617094  33.63511485 -084.43617465 53 102
115  33.63502517 -084.43624151
120 Linear Feature 204
111  33.63630817 -084.44040267 53 102
112  33.63644293 -084.44038593  33.63649405 -084.44034965 53 102
111  33.63650102 -084.44025476 53 102
111  33.63650334 -084.43788265 53 102
112  33.63645920 -084.43775428  33.63641737 -084.43769567 53 102
111  33.63636393 -084.43769288 53 102
111  33.63623382 -084.43768451 53 102
112  33.63605026 -084.43783800  33.63600147 -084.43790777 53 102
111  33.63596662 -084.43807800 53 102
111  33.63591550 -084.43853289 53 102
111  33.63591782 -084.43925568 53 102
111  33.63594570 -084.43970778 53 102
112  33.63599217 -084.44000639  33.63603632 -084.44011243 53 102
113  33.63612926 -084.44023801 53 102
120 Linear Feature 226
111  33.63591562 -084.43040996 53 102
112  33.63606897 -084.43070298  33.63611776 -084.43075601 53 102
111  33.63628738 -084.43079787 53 102
112  33.63644305 -084.43076159  33.63649185 -084.43071694 53 102
111  33.63650114 -084.43060531 53 102
111  33.63650114 -084.42799599 53 102
112  33.63643143 -084.42787878  33.63637776 -084.42783273 53 102
111  33.63631758 -084.42783134 53 102
112  33.63606735 -084.42793711  33.63599834 -084.42799543 53 102
113  33.63591562 -084.42821925 53 102
120 Linear Feature 224
111  33.63502694 -084.42975721 53 102
111  33.63520074 -084.43044483 53 102
111  33.63539754 -084.43097590 53 102
112  33.63558411 -084.43110176  33.63570424 -084.43108641 53 102
111  33.63571446 -084.43099125 53 102
111  33.63570424 -084.42908187 53 102
112  33.63542821 -084.42867666  33.63517262 -084.42853238 53 102
115  33.63501672 -084.42871043
120 Linear Feature 220
111  33.63601817 -084.43262879 53 102
112  33.63623574 -084.43285713  33.63641105 -084.43282161 53 102
111  33.63643218 -084.43266685 53 102
111  33.63650611 -084.43225839 53 102
111  33.63650399 -084.43125627 53 102
112  33.63644696 -084.43115478  33.63640261 -084.43112180 53 102
111  33.63636881 -084.43110912 53 102
111  33.63622940 -084.43111927 53 102
112  33.63601606 -084.43127656  33.63591467 -084.43138312 53 102
113  33.63592101 -084.43160384 53 102
120 Linear Feature 216
111  33.63602075 -084.43380390 53 102
112  33.63623544 -084.43399422  33.63640157 -084.43399729 53 102
111  33.63642969 -084.43377320 53 102
111  33.63643224 -084.43352454 53 102
112  33.63623800 -084.43334036  33.63610510 -084.43332194 53 102
113  33.63602331 -084.43352454 53 102
120 Linear Feature 214
111  33.63501846 -084.43586117 53 102
112  33.63512810 -084.43592870  33.63517309 -084.43592532 53 102
111  33.63550202 -084.43592532 53 102
112  33.63564822 -084.43582740  33.63568476 -084.43578013 53 102
111  33.63571569 -084.43565856 53 102
111  33.63571007 -084.43471308 53 102
111  33.63561167 -084.43361903 53 102
112  33.63556668 -084.43344681  33.63553576 -084.43338941 53 102
111  33.63546547 -084.43335227 53 102
111  33.63512810 -084.43325434 53 102
115  33.63502408 -084.43326110
120 Linear Feature 212
111  33.63591882 -084.43649526 53 102
111  33.63597786 -084.43702879 53 102
112  33.63606782 -084.43723814  33.63613249 -084.43730906 53 102
111  33.63622245 -084.43736984 53 102
111  33.63636021 -084.43736646 53 102
112  33.63646142 -084.43729893  33.63648954 -084.43724828 53 102
111  33.63650078 -084.43717061 53 102
111  33.63650359 -084.43506690 53 102
111  33.63642206 -084.43464818 53 102
112  33.63622807 -084.43448609  33.63609031 -084.43448272 53 102
111  33.63603409 -084.43464142 53 102
113  33.63592444 -084.43570848 53 102
120 Linear Feature 641
111  33.63714524 -084.43371020 20
115  33.63714824 -084.43148511
120 Linear Feature 640
111  33.63721026 -084.43809100 22
111  33.63717615 -084.43809100 22
111  33.63718271 -084.42812495 22
111  33.63717319 -084.42804108 22
111  33.63702719 -084.42726529 22
111  33.63702084 -084.42719667 22
111  33.63701132 -084.42690694 22
115  33.63697799 -084.42690694
120 Linear Feature 210
111  33.63714633 -084.43477776 53 102
112  33.63690786 -084.43489235  33.63676721 -084.43502982
111  33.63690786 -084.43489235
112  33.63690786 -084.43489235  33.63679964 -084.43500925 53 102
111  33.63677254 -084.43515279 53 102
111  33.63676498 -084.43659617 53 102
112  33.63691806 -084.43687401  33.63700752 -084.43695076 53 102
115  33.63714258 -084.43700067
120 Linear Feature 623
111  33.63714114 -084.43391292 51 101
112  33.63681023 -084.43373714  33.63666933 -084.43358328 51 101
115  33.63663618 -084.43332759
120 Linear Feature 643
111  33.63714706 -084.43043014 20
115  33.63714143 -084.42821159
120 Linear Feature 642
111  33.63714824 -084.43148511 21
115  33.63714706 -084.43043014
120 Linear Feature 218
111  33.63714824 -084.43148511 53 102
112  33.63690768 -084.43161165  33.63680033 -084.43171295 53 102
111  33.63677733 -084.43188793 53 102
111  33.63677222 -084.43330925 53 102
112  33.63691024 -084.43358247  33.63699713 -084.43369298 53 102
115  33.63714524 -084.43371020
120 Linear Feature 222
111  33.63501857 -084.43293357 53 102
111  33.63511573 -084.43293611 53 102
111  33.63545369 -084.43284732 53 102
112  33.63556142 -084.43276106  33.63560556 -084.43271361 53 102
111  33.63561000 -084.43264182 53 102
111  33.63565436 -084.43217501 53 102
112  33.63565858 -084.43209307  33.63565161 -084.43206516 53 102
111  33.63563535 -084.43202026 53 102
