I
1050 Generated by WorldEditor 2.1.0r1

1   1869 1 0 KLSV Nellis AFB
111  36.24081504 -115.03385605 51
111  36.24099426 -115.03365992 51
111  36.24126729 -115.03336115 51
111  36.24144380 -115.03316799 51
111  36.24171100 -115.03287560 51
111  36.24190013 -115.03266863 51
111  36.24215902 -115.03238533 51
111  36.24236654 -115.03215824 51
111  36.24239134 -115.03213110 51
111  36.24245085 -115.03206598 51
111  36.24255161 -115.03195572 51
111  36.24260799 -115.03189402 51
111  36.24276099 -115.03172660 51
111  36.24296217 -115.03151911 51
112  36.24310318 -115.03140838  36.24318779 -115.03135826 51
111  36.24327428 -115.03136525 51
111  36.24340462 -115.03135988 51
111  36.24354951 -115.03135391 51
111  36.24384488 -115.03134173 51
111  36.24397490 -115.03133636 51
111  36.24413164 -115.03132990 51
111  36.24429377 -115.03132322 51
111  36.24442302 -115.03131789 51
111  36.24461025 -115.03131017 51
111  36.24488603 -115.03129879 51
111  36.24535921 -115.03127928 51
111  36.24699105 -115.03121200 51
111  36.24709836 -115.03120757 51
111  36.24741957 -115.03119433 51
111  36.24748775 -115.03119198 51
111  36.24769140 -115.03118497 51
111  36.24788573 -115.03117828 51
111  36.24809410 -115.03117111 51
111  36.24829543 -115.03116418 51
111  36.24851092 -115.03115676 51
111  36.24870439 -115.03115010 51
111  36.24891746 -115.03114276 51
111  36.24911512 -115.03113796 51
111  36.24927934 -115.03112990 51
111  36.24932959 -115.03112743 51
111  36.24937646 -115.03112513
112  36.24937646 -115.03112513  36.24942269 -115.03112280 51
112  36.24954192 -115.03107850  36.24956872 -115.03107345 51
111  36.24958885 -115.03107221 51
111  36.24973276 -115.03106452 51
111  36.24975421 -115.03106375 51
111  36.25003310 -115.03105377 51
111  36.25020778 -115.03104753 51
111  36.25027279 -115.03104520 51
111  36.25045221 -115.03103878 51
111  36.25050780 -115.03103680 51
111  36.25061826 -115.03103284 51
111  36.25071047 -115.03102955 51
111  36.25089799 -115.03102268 51
111  36.25097783 -115.03101975 51
111  36.25117452 -115.03101254 51
111  36.25134924 -115.03100614 51
111  36.25153775 -115.03099924 51
111  36.25165648 -115.03099888 51
112  36.25176068 -115.03085704  36.25175284 -115.03075018
111  36.25176068 -115.03085704 51
111  36.25174586 -115.03069137 51
111  36.25172266 -115.03043189 51
111  36.25171354 -115.03032993 51
111  36.25169079 -115.03007549 51
111  36.25168261 -115.02998406 51
111  36.25165898 -115.02971983 51
111  36.25165004 -115.02961980 51
111  36.25149622 -115.02789966 51
112  36.25144317 -115.02776923  36.25139511 -115.02772482 51
112  36.25146675 -115.02761969  36.25153294 -115.02761126 51
112  36.25152704 -115.02775518  36.25149078 -115.02781477 51
115  36.25149622 -115.02789966
120 CL Bravo
111  36.23026933 -115.03258469 51
111  36.23210764 -115.03515266
111  36.23211973 -115.03517024 51
111  36.23246962 -115.03567309
111  36.23248624 -115.03569726 51
111  36.23273490 -115.03606021
111  36.23275474 -115.03608906 51
111  36.23281947 -115.03618321 51
111  36.23301888 -115.03647802
111  36.23303619 -115.03650320 51
111  36.23388008 -115.03773061
111  36.23389634 -115.03775396 51
111  36.23417278 -115.03814221 51
112  36.23423765 -115.03826342  36.23425175 -115.03830188
111  36.23423765 -115.03826342
111  36.23424809 -115.03829230 51
111  36.23441309 -115.03874327
111  36.23442488 -115.03877591 51
111  36.23445015 -115.03884584 51
112  36.23451595 -115.03896355  36.23454822 -115.03900630
111  36.23451595 -115.03896355 51
111  36.23459875 -115.03909161
111  36.23461680 -115.03911842 51
115  36.23496551 -115.03962308
120 CL Charly
111  36.23075870 -115.03150094 51
111  36.23074222 -115.03086585 51
115  36.23063447 -115.02671219
120 CL Delta Echo
111  36.24538886 -115.02208088 51
111  36.24540219 -115.02261686 51
111  36.24540953 -115.02291175
111  36.24541053 -115.02295722 51
111  36.24544358 -115.02425110
111  36.24544577 -115.02429818 51
111  36.24546577 -115.02508390
111  36.24546686 -115.02512465 51
111  36.24549133 -115.02604294
112  36.24549133 -115.02604294  36.24549291 -115.02606339 51
111  36.24548968 -115.02608982
111  36.24548677 -115.02613062
112  36.24548677 -115.02613062  36.24545674 -115.02641782 51
112  36.24536368 -115.02672161  36.24532440 -115.02696247
111  36.24536368 -115.02672161
112  36.24534652 -115.02693259  36.24535090 -115.02700571
111  36.24534652 -115.02693259 51
112  36.24541153 -115.02724732  36.24548621 -115.02745500
111  36.24541153 -115.02724732 51
111  36.24547535 -115.02741725
112  36.24547535 -115.02741725  36.24552778 -115.02750188 51
111  36.24553452 -115.02768328 51
111  36.24553833 -115.02778210
111  36.24553924 -115.02781734 53
111  36.24554744 -115.02813441 51
111  36.24555582 -115.02845846 51
111  36.24556271 -115.02872537 51
111  36.24557007 -115.02900982 51
111  36.24562127 -115.03099371 51
111  36.24564725 -115.03199976 51
111  36.24565270 -115.03221075 51
111  36.24568875 -115.03360690 51
112  36.24569721 -115.03379224  36.24570755 -115.03388083
111  36.24569721 -115.03379224 51
111  36.24571790 -115.03393684 51
111  36.24581660 -115.03462685 51
112  36.24603941 -115.03479121  36.24624153 -115.03477955
111  36.24603941 -115.03479121 51
111  36.24625748 -115.03478173 51
111  36.24633031 -115.03477857 51
111  36.24678542 -115.03475879 51
111  36.24685585 -115.03475573 51
111  36.24724649 -115.03473876 51
112  36.24749280 -115.03441236  36.24749656 -115.03408481
111  36.24749280 -115.03441236 51
111  36.24747751 -115.03382396 51
111  36.24746554 -115.03336325 51
112  36.24745426 -115.03328049  36.24744297 -115.03323736
111  36.24745426 -115.03328049 51
111  36.24740161 -115.03311030 51
112  36.24734991 -115.03278740  36.24734521 -115.03260672
111  36.24734991 -115.03278740 51
111  36.24734686 -115.03267265 51
111  36.24732675 -115.03191341 51
111  36.24731412 -115.03143666 51
111  36.24731159 -115.03134109 51
111  36.24730403 -115.03105547 51
111  36.24729825 -115.03083745 51
111  36.24727355 -115.02990498 51
111  36.24726447 -115.02956219 51
111  36.24725672 -115.02926966 51
111  36.24724971 -115.02900501 51
111  36.24724224 -115.02872291 51
111  36.24723415 -115.02841754 51
111  36.24722702 -115.02814826 51
111  36.24722464 -115.02805847 51
111  36.24720972 -115.02749549 51
111  36.24720482 -115.02731015
111  36.24720438 -115.02729377
111  36.24720244 -115.02722038
111  36.24720194 -115.02720169 51
111  36.24719851 -115.02707204 51
111  36.24715912 -115.02558580
111  36.24715785 -115.02553802 51
111  36.24714778 -115.02515802 51
112  36.24713556 -115.02507059  36.24712334 -115.02502629
111  36.24713556 -115.02507059 51
111  36.24712034 -115.02501491
111  36.24710525 -115.02498009 51
111  36.24697781 -115.02465093 51
111  36.24694030 -115.02455950
111  36.24692653 -115.02452594 51
111  36.24691182 -115.02449008 51
112  36.24689396 -115.02445161  36.24688550 -115.02443763
111  36.24689396 -115.02445161 51
111  36.24663329 -115.02400515
111  36.24660872 -115.02396319 51
111  36.24627858 -115.02340017
111  36.24626224 -115.02337224 51
111  36.24575694 -115.02250869
111  36.24574140 -115.02248334 51
111  36.24563992 -115.02231374 51
111  36.24556113 -115.02218206
112  36.24531097 -115.02176825  36.24524316 -115.02165608
111  36.24531097 -115.02176825 51
111  36.24521627 -115.02163410 51
111  36.24505418 -115.02140807 51
112  36.24499214 -115.02125886  36.24498461 -115.02118193
111  36.24499214 -115.02125886
111  36.24498743 -115.02122040
112  36.24498743 -115.02122040  36.24497991 -115.02105954 51
111  36.24491505 -115.02096396 51
111  36.24488836 -115.02092624 51
111  36.24487290 -115.02090440 51
111  36.24477173 -115.02076143 51
111  36.24474646 -115.02072572 51
111  36.24464443 -115.02058153 51
111  36.24462238 -115.02055036 51
111  36.24451627 -115.02040041 51
111  36.24449767 -115.02037412 51
111  36.24438072 -115.02020887 51
115  36.24426920 -115.02005126
120 CL Golf HCA
112  36.22271914 -115.04103548  36.22251721 -115.04065372 51
111  36.22274454 -115.04036013 51
111  36.22283664 -115.04025886 51
111  36.22286764 -115.04022477 51
111  36.22294487 -115.04013978 51
111  36.22306738 -115.04000494 51
111  36.22315018 -115.03991381 51
111  36.22327420 -115.03977792 51
111  36.22336085 -115.03968269 51
111  36.22348471 -115.03954655 51
111  36.22357000 -115.03945281 51
111  36.22369344 -115.03931714 51
111  36.22377614 -115.03922623 51
111  36.22390001 -115.03909009 51
111  36.22398555 -115.03899608 51
111  36.22410816 -115.03886132 51
111  36.22419102 -115.03877024 51
111  36.22431473 -115.03863427 51
111  36.22439932 -115.03854130 51
111  36.22452346 -115.03840486 51
111  36.22460772 -115.03831224 51
111  36.22473139 -115.03817632 51
111  36.22481673 -115.03808212 51
111  36.22494148 -115.03794498 51
111  36.22502360 -115.03785471 51
111  36.22514724 -115.03771879 51
111  36.22523588 -115.03762135 51
111  36.22535995 -115.03748497 51
111  36.22545794 -115.03737724 51
111  36.22558137 -115.03724155 51
111  36.22567684 -115.03713660 51
111  36.22580012 -115.03700108 51
111  36.22589974 -115.03689156 51
111  36.22602234 -115.03675679 51
111  36.22611884 -115.03665066 51
111  36.22624233 -115.03651491 51
111  36.22633980 -115.03640775 51
111  36.22646375 -115.03627149 51
111  36.22656264 -115.03616278 51
111  36.22668613 -115.03602703 51
111  36.22677823 -115.03592577 51
111  36.22690167 -115.03579007 51
111  36.22699740 -115.03568483 51
111  36.22712052 -115.03554948 51
111  36.22722267 -115.03543719 51
111  36.22734637 -115.03530120 51
111  36.22743863 -115.03519978 51
111  36.22756202 -115.03506414 51
111  36.22765765 -115.03495901 51
111  36.22778145 -115.03482291 51
111  36.22787813 -115.03471663 51
111  36.22800119 -115.03458134 51
111  36.22814384 -115.03442453 51
111  36.22855656 -115.03397082 51
111  36.22861729 -115.03390405 51
111  36.22897782 -115.03350636 51
111  36.22904438 -115.03343317 51
111  36.22940868 -115.03303261 51
111  36.22949181 -115.03294121 51
111  36.22984266 -115.03255542 51
111  36.23029391 -115.03208133 51
111  36.23066055 -115.03169254 51
112  36.23075870 -115.03150094  36.23075757 -115.03139428
111  36.23075870 -115.03150094
112  36.23075870 -115.03150094  36.23079734 -115.03126136 51
111  36.23106329 -115.03123942 51
111  36.23306232 -115.03116111 51
112  36.23403723 -115.03071248  36.23449338 -115.03026007
111  36.23403723 -115.03071248 51
111  36.23838936 -115.02606272 51
111  36.23873028 -115.02569342 51
111  36.23883653 -115.02557832 51
111  36.23905714 -115.02533935 51
111  36.23916939 -115.02521775 51
111  36.23939300 -115.02497553 51
111  36.23951486 -115.02484352 51
111  36.23983662 -115.02449498 51
111  36.23985523 -115.02447482 51
111  36.24030996 -115.02398224 51
111  36.24135963 -115.02284519 51
111  36.24250493 -115.02160455 51
111  36.24330815 -115.02073447 51
111  36.24394993 -115.02004250 51
111  36.24427076 -115.01969337 51
111  36.24439802 -115.01955909 51
111  36.24447924 -115.01948859 51
112  36.24452459 -115.01946845  36.24454896 -115.01946174
111  36.24452459 -115.01946845 51
111  36.24464169 -115.01943488 51
112  36.24467959 -115.01942985  36.24469832 -115.01943013
111  36.24467959 -115.01942985 51
111  36.24495754 -115.01941796 51
111  36.24568247 -115.01938696 51
111  36.24658532 -115.01934836 51
112  36.24695408 -115.01883472  36.24696708 -115.01834727
111  36.24695408 -115.01883472 51
111  36.24690535 -115.01716287 51
112  36.24653984 -115.01672376  36.24619220 -115.01665326
111  36.24653984 -115.01672376 51
111  36.24594243 -115.01674940 51
112  36.24589731 -115.01675639  36.24587362 -115.01676618
111  36.24589731 -115.01675639 51
111  36.24554534 -115.01690746 51
112  36.24526895 -115.01739564  36.24527797 -115.01775792
111  36.24526895 -115.01739564 51
115  36.24530730 -115.01895389
120 CL HCA
111  36.24495754 -115.01941796 51
112  36.24530647 -115.01894956  36.24533648 -115.01853039
111  36.24530647 -115.01894956
112  36.24530647 -115.01894956  36.24538804 -115.01938870 51
115  36.24568247 -115.01938696
120 CL Hotel
111  36.24800628 -115.03292495 51
111  36.24822254 -115.03291533
111  36.24824886 -115.03291416 51
111  36.24868884 -115.03289458 51
111  36.24977265 -115.03284634 51
115  36.25080872 -115.03280022
120 CL H bp
111  36.24868884 -115.03289458 51
112  36.24880458 -115.03291792  36.24886820 -115.03291624
111  36.24880458 -115.03291792 51
111  36.24970075 -115.03288099
112  36.24970075 -115.03288099  36.24974949 -115.03287260 51
115  36.24977265 -115.03284634
120 Linear Feature 4
111  36.24300977 -115.03284881 51
112  36.24300977 -115.03260878  36.24291723 -115.03248701
111  36.24300977 -115.03260878 51
115  36.24262842 -115.03208593
120 Linear Feature 3
111  36.24294936 -115.03291945 51
112  36.24293897 -115.03266303  36.24283793 -115.03252838
111  36.24293897 -115.03266303 51
115  36.24256679 -115.03215475
120 Linear Feature 18
111  36.24245085 -115.03206598 51
112  36.24262842 -115.03208593  36.24269220 -115.03218383
111  36.24262842 -115.03208593
112  36.24262842 -115.03208593  36.24256920 -115.03197108 51
115  36.24260799 -115.03189402
120 Linear Feature 24
111  36.24461025 -115.03131017 51
112  36.24474602 -115.03146016  36.24475188 -115.03160453
111  36.24474602 -115.03146016
112  36.24474602 -115.03146016  36.24476213 -115.03131216 51
115  36.24488603 -115.03129879
120 Linear Feature 23
111  36.24413164 -115.03132990 51
112  36.24425971 -115.03151180  36.24427216 -115.03168432
111  36.24425971 -115.03151180
112  36.24425971 -115.03151180  36.24426776 -115.03133475 51
115  36.24442018 -115.03131621
120 Linear Feature 22
111  36.24397490 -115.03133636 51
112  36.24412251 -115.03152395  36.24412983 -115.03170010
111  36.24412251 -115.03152395
112  36.24412251 -115.03152395  36.24413496 -115.03133418 51
115  36.24429377 -115.03132322
120 Linear Feature 21
111  36.24354951 -115.03135391 51
112  36.24368887 -115.03152244  36.24369912 -115.03168679
111  36.24368887 -115.03152244
112  36.24368887 -115.03152244  36.24369766 -115.03134993 51
115  36.24384488 -115.03134173
120 Linear Feature 20
112  36.24310318 -115.03140838  36.24318007 -115.03138477 51
112  36.24325510 -115.03155047  36.24325729 -115.03166305
111  36.24325510 -115.03155047
112  36.24325510 -115.03155047  36.24325949 -115.03136161 51
115  36.24340462 -115.03135988
120 Linear Feature 17
111  36.24239134 -115.03213110 51
112  36.24256679 -115.03215475  36.24263968 -115.03225454
111  36.24256679 -115.03215475
112  36.24256679 -115.03215475  36.24250453 -115.03205120 51
111  36.24255480 -115.03195259 51
112  36.24274410 -115.03198103  36.24282761 -115.03209588
111  36.24274410 -115.03198103
112  36.24274410 -115.03198103  36.24266817 -115.03183230 51
115  36.24276099 -115.03172660
120 Linear Feature 16
111  36.24215902 -115.03238533 51
112  36.24234539 -115.03240965  36.24242891 -115.03251508
111  36.24234539 -115.03240965
112  36.24234539 -115.03240965  36.24227099 -115.03228351 51
115  36.24236654 -115.03215824
120 Linear Feature 15
111  36.24171100 -115.03287560 51
112  36.24190536 -115.03291174  36.24199191 -115.03301529
111  36.24190536 -115.03291174
112  36.24190536 -115.03291174  36.24181425 -115.03278748 51
115  36.24190013 -115.03266863
120 Linear Feature 14
111  36.24126729 -115.03336115 51
112  36.24145061 -115.03339195  36.24154172 -115.03349739
111  36.24145061 -115.03339195
112  36.24145061 -115.03339195  36.24138380 -115.03327523 51
