I
1050 Generated by WorldEditor 2.1.0r1

1    442 1 0 YPTN Tindal (Military)
1302 city 
112 -14.51283975  132.38152002 -14.51283657  132.38104896 3
112 -14.51199382  132.38064621 -14.51154413  132.38064644 3
114 -14.51114787  132.38152002 -14.51116063  132.38199437 3
111 -14.53017012  132.39069077
112 -14.52960967  132.39011770 -14.52923412  132.38982822
111 -14.52896533  132.38960569
112 -14.52852497  132.38958797 -14.52835531  132.38970218
111 -14.52852497  132.38958797
112 -14.52852497  132.38958797 -14.52823712  132.38977899
111 -14.52807127  132.38995425
112 -14.52806937  132.39056670 -14.52834388  132.39087981
111 -14.52806937  132.39056670
112 -14.52806937  132.39056670 -14.52829622  132.39075181
111 -14.52837739  132.39095661
111 -14.52856918  132.39086934
112 -14.52927376  132.39097332 -14.52958868  132.39127501
111 -14.52927376  132.39097332
112 -14.52927376  132.39097332 -14.52941330  132.39111747
113 -14.52961003  132.39100404
111 -14.52919135  132.39208154
112 -14.52919135  132.39208154 -14.52938331  132.39216906
112 -14.52928137  132.39175606 -14.52904573  132.39171503
111 -14.52928137  132.39175606
112 -14.52928137  132.39175606 -14.52915826  132.39174238
112 -14.52908280  132.39182854 -14.52908412  132.39190239
111 -14.52906691  132.39195162
112 -14.52908942  132.39199812 -14.52911854  132.39202137
113 -14.52908942  132.39199812
111 -14.52763320  132.39321955
111 -14.52764023  132.39322007
112 -14.52858737  132.39280766 -14.52910016  132.39248273
111 -14.52858737  132.39280766
111 -14.52903177  132.39249001
111 -14.52917959  132.39234641
112 -14.52916084  132.39217547 -14.52907810  132.39208771
111 -14.52916084  132.39217547
111 -14.52900088  132.39203301
112 -14.52883262  132.39206383 -14.52872015  132.39203626
111 -14.52883262  132.39206383
111 -14.52856955  132.39198703
112 -14.52856955  132.39198703 -14.52844754  132.39195355
111 -14.52842848  132.39204807
114 -14.52804341  132.39260932 -14.52772124  132.39295000
111 -14.52835503  132.39336459
111 -14.52841754  132.39334654
111 -14.52840375  132.39321074
112 -14.52840375  132.39321074 -14.52838169  132.39298946
112 -14.52814083  132.39326677 -14.52820886  132.39342632
111 -14.52814083  132.39326677
113 -14.52818955  132.39338073
111 -14.52805568  132.39329850
112 -14.52782732  132.39322670 -14.52764198  132.39326773
111 -14.52782732  132.39322670
112 -14.52782732  132.39322670 -14.52769163  132.39326089
111 -14.52760999  132.39327685
112 -14.52790454  132.39381703 -14.52829507  132.39394809
111 -14.52790454  132.39381703
112 -14.52790454  132.39381703 -14.52800493  132.39384780
111 -14.52802700  132.39370649
111 -14.52805127  132.39357315
112 -14.52811305  132.39342956 -14.52816931  132.39338853
113 -14.52811305  132.39342956
111 -14.53133507  132.39211458
111 -14.53074596  132.39207355
112 -14.53064006  132.39214877 -14.53062550  132.39222672
111 -14.53064006  132.39214877
112 -14.53064006  132.39214877 -14.53058049  132.39252622
111 -14.53045472  132.39279289
112 -14.53047061  132.39289136 -14.53051297  132.39293375
111 -14.53047061  132.39289136
111 -14.53053945  132.39294743
111 -14.53084922  132.39314299
112 -14.53095513  132.39329479 -14.53096969  132.39339326
111 -14.53095513  132.39329479
112 -14.53095513  132.39329479 -14.53095778  132.39330573
111 -14.53096705  132.39330847
111 -14.53113914  132.39334813
112 -14.53113914  132.39334813 -14.53125829  132.39337411
112 -14.53136552  132.39290367 -14.53135493  132.39257955
113 -14.53136552  132.39290367
111 -14.53093786  132.39367840
112 -14.53093786  132.39367840 -14.53107465  132.39381744
112 -14.53105259  132.39341628 -14.53082202  132.39333993
111 -14.53105259  132.39341628
111 -14.53095110  132.39338665
112 -14.53085070  132.39353139 -14.53077569  132.39360546
111 -14.53085070  132.39353139
112 -14.53085070  132.39353139 -14.53082643  132.39355760
113 -14.53084629  132.39358723
111 -14.52963762  132.39105362
112 -14.52963762  132.39105362 -14.52945909  132.39117053
111 -14.52948933  132.39128463
112 -14.52950139  132.39173446 -14.52950038  132.39196566
111 -14.52950139  132.39173446
112 -14.52950139  132.39173446 -14.52948574  132.39230430
111 -14.52905316  132.39253788
111 -14.52860783  132.39285391
111 -14.52855543  132.39290329
112 -14.52849291  132.39315401 -14.52850303  132.39335630
111 -14.52849291  132.39315401
111 -14.52850375  132.39327622
111 -14.52848870  132.39327802
111 -14.52849037  132.39329228
111 -14.52849262  132.39332008
111 -14.52851056  132.39331851
111 -14.52851314  132.39335043
111 -14.52851521  132.39337607
111 -14.52852235  132.39346435
111 -14.52852443  132.39349009
111 -14.52852663  132.39351734
111 -14.52849917  132.39351964
111 -14.52849712  132.39349220
111 -14.52834451  132.39350543
111 -14.52825859  132.39352033
112 -14.52819411  132.39358412 -14.52818281  132.39364395
111 -14.52819411  132.39358412
111 -14.52815424  132.39378944
112 -14.52815424  132.39378944 -14.52814447  132.39386257
111 -14.52821773  132.39388977
112 -14.52914160  132.39380099 -14.52958338  132.39363020
111 -14.52914160  132.39380099
112 -14.52914160  132.39380099 -14.52919528  132.39376888
111 -14.52916558  132.39367514
111 -14.52910742  132.39351372
112 -14.52910742  132.39351372 -14.52907800  132.39344194
111 -14.52900469  132.39345318
111 -14.52878460  132.39346834
111 -14.52878729  132.39349959
111 -14.52876040  132.39350193
111 -14.52875775  132.39346961
111 -14.52875566  132.39344407
111 -14.52874844  132.39335604
111 -14.52874636  132.39333067
111 -14.52874370  132.39329814
111 -14.52877060  132.39329579
111 -14.52891600  132.39331060
111 -14.52901662  132.39330376
112 -14.52922116  132.39341245 -14.52926866  132.39353416
111 -14.52922116  132.39341245
111 -14.52930323  132.39364220
112 -14.52930323  132.39364220 -14.52933236  132.39372425
111 -14.52941443  132.39369280
112 -14.52941443  132.39369280 -14.53045801  132.39312111
112 -14.53019553  132.39073552 -14.52955674  132.38967707
113 -14.53019553  132.39073552
111 -14.52521465  132.39458437
111 -14.52514377  132.39445988
112 -14.52531390  132.39382281 -14.52508942  132.39355431
111 -14.52503744  132.39350061
111 -14.52473194  132.39378907
111 -14.52463102  132.39390824
112 -14.52461448  132.39410351 -14.52464756  132.39420359
111 -14.52461448  132.39410351
112 -14.52461448  132.39410351 -14.52472554  132.39438910
111 -14.52469246  132.39485775
112 -14.52479406  132.39507255 -14.52488621  132.39509207
111 -14.52479406  132.39507255
112 -14.52479406  132.39507255 -14.52529499  132.39516774
111 -14.52563761  132.39490413
111 -14.52644099  132.39432808
112 -14.52709787  132.39421823 -14.52752555  132.39428658
111 -14.52709787  132.39421823
112 -14.52709787  132.39421823 -14.52710496  132.39362021
112 -14.52616217  132.39388627 -14.52569196  132.39423288
113 -14.52616217  132.39388627
111 -14.52479603  132.39347377
112 -14.52494371  132.39349411 -14.52501460  132.39344732
111 -14.52494371  132.39349411
111 -14.52499885  132.39345546
111 -14.52491417  132.39337206
112 -14.52481375  132.39335376 -14.52477043  132.39338223
111 -14.52481375  132.39335376
113 -14.52473105  132.39341478
111 -14.52624692  132.39336873
112 -14.52564297  132.39320763 -14.52542464  132.39304653
111 -14.52564297  132.39320763
112 -14.52564297  132.39320763 -14.52551537  132.39311683
111 -14.52536226  132.39322227
111 -14.52514393  132.39341559
111 -14.52544448  132.39376122
112 -14.52601354  132.39381167 -14.52629425  132.39360663
111 -14.52644107  132.39357913
112 -14.52655724  132.39346319 -14.52656512  132.39337572
111 -14.52655724  132.39346319
113 -14.52655921  132.39336352
111 -14.52433445  132.39366525
112 -14.52433445  132.39366525 -14.52429704  132.39381373
112 -14.52458649  132.39382390 -14.52468494  132.39373440
111 -14.52458649  132.39382390
111 -14.52469085  132.39373034
112 -14.52472039  132.39353913 -14.52464359  132.39344760
111 -14.52472039  132.39353913
111 -14.52463572  132.39344963
112 -14.52455302  132.39344557 -14.52450182  132.39343133
111 -14.52455302  132.39344557
111 -14.52447425  132.39342523
111 -14.52441518  132.39341709
112 -14.52438958  132.39345980 -14.52438304  132.39348514
113 -14.52438958  132.39345980
112 -14.52434960  132.39191014 -14.52432855  132.39191543
111 -14.52434960  132.39191014
112 -14.52434960  132.39191014 -14.52426217  132.39193210
111 -14.52427399  132.39201754
112 -14.52478673  132.39300610 -14.52517425  132.39345278
111 -14.52478673  132.39300610
111 -14.52511281  132.39337955
111 -14.52531366  132.39317696
112 -14.52533729  132.39291090 -14.52523096  132.39276201
111 -14.52533729  132.39291090
112 -14.52533729  132.39291090 -14.52512699  132.39267658
111 -14.52511517  132.39221037
111 -14.52511281  132.39205903
112 -14.52498994  132.39182227 -14.52489306  132.39181250
111 -14.52498994  132.39182227
111 -14.52478437  132.39180518
112 -14.52478437  132.39180518 -14.52472530  132.39180274
111 -14.52469458  132.39177345
112 -14.52458589  132.39185888 -14.52450555  132.39188085
111 -14.52458589  132.39185888
112 -14.52442049  132.39189351 -14.52434090  132.39191126
111 -14.52442049  132.39189351
114 -14.52442049  132.39189351 -14.52439525  132.39189914
111 -14.52497813  132.39171975
112 -14.52497813  132.39171975 -14.52510100  132.39171487
112 -14.52496159  132.39146346 -14.52481273  132.39146346
111 -14.52496159  132.39146346
111 -14.52481273  132.39146346
112 -14.52481273  132.39146346 -14.52476783  132.39146346
111 -14.52474656  132.39148542
111 -14.52474656  132.39160991
112 -14.52474656  132.39160991 -14.52474893  132.39166361
111 -14.52473239  132.39169534
112 -14.52480327  132.39172463 -14.52485526  132.39172463
113 -14.52480327  132.39172463
111 -14.52235912  132.39041268
112 -14.52260854  132.39025334 -14.52271684  132.38996180
111 -14.52260854  132.39025334
111 -14.52253634  132.39020927
112 -14.52246086  132.39012282 -14.52244773  132.39008723
111 -14.52246086  132.39012282
112 -14.52246086  132.39012282 -14.52225247  132.39010587
113 -14.52226723  132.39026012
111 -14.52237389  132.38968211
111 -14.52229513  132.38983636
112 -14.52243953  132.39002451 -14.52262823  132.39007028
111 -14.52243953  132.39002451
112 -14.52243953  132.39002451 -14.52243460  132.38994654
111 -14.52249532  132.38988552
111 -14.52269879  132.38968211
112 -14.52269879  132.38968211 -14.52276770  132.38961601
111 -14.52273653  132.38955159
113 -14.52263972  132.38941938
111 -14.52639895  132.39046772
111 -14.52653127  132.39034717
112 -14.52662106  132.39030418 -14.52666320  132.39030635
111 -14.52662106  132.39030418
112 -14.52662106  132.39030418 -14.52661069  132.39023516
111 -14.52666360  132.39016017
111 -14.52688571  132.38990143
112 -14.52688571  132.38990143 -14.52698967  132.38977450
112 -14.52636823  132.38979891 -14.52607287  132.39000639
111 -14.52636823  132.38979891
112 -14.52636823  132.38979891 -14.52547062  132.39042818
112 -14.52452282  132.39015743 -14.52394392  132.39023798
112 -14.52417075  132.39078585 -14.52429677  132.39076551
111 -14.52417075  132.39078585
111 -14.52429677  132.39076551
111 -14.52450550  132.39071262
112 -14.52450550  132.39071262 -14.52468960  132.39066415
111 -14.52473785  132.39088959
111 -14.52474360  132.39109934
111 -14.52476704  132.39109884
111 -14.52476758  132.39112671
111 -14.52473700  132.39112736
111 -14.52471144  132.39112790
111 -14.52462647  132.39112969
111 -14.52460128  132.39113023
111 -14.52456964  132.39113089
111 -14.52456910  132.39110301
111 -14.52459607  132.39097705
111 -14.52458721  132.39091366
112 -14.52448580  132.39085908 -14.52440507  132.39087738
111 -14.52448580  132.39085908
111 -14.52433025  132.39089569
111 -14.52423770  132.39092823
112 -14.52423770  132.39092823 -14.52415303  132.39095739
111 -14.52416485  132.39103604
111 -14.52417666  132.39120080
111 -14.52418060  132.39147947
111 -14.52420620  132.39169305
112 -14.52432237  132.39176424 -14.52441853  132.39174288
111 -14.52432237  132.39176424
111 -14.52453109  132.39171745
112 -14.52453109  132.39171745 -14.52459017  132.39169983
111 -14.52460001  132.39165847
111 -14.52460694  132.39156490
111 -14.52460182  132.39154108
111 -14.52457440  132.39137254
111 -14.52460596  132.39137196
111 -14.52463105  132.39137151
111 -14.52471621  132.39136995
111 -14.52474174  132.39136948
111 -14.52477160  132.39136894
111 -14.52477295  132.39138712
111 -14.52479972  132.39138640
111 -14.52481209  132.39138606
111 -14.52481192  132.39135818
111 -14.52496429  132.39135946
112 -14.52510803  132.39112215 -14.52512772  132.39087738
111 -14.52510803  132.39112215
112 -14.52510803  132.39112215 -14.52512517  132.39050402
112 -14.52618747  132.39046080 -14.52664773  132.39067567
111 -14.52618747  132.39046080
114 -14.52618747  132.39046080 -14.52632232  132.39053126
111 -14.52596559  132.38909865
112 -14.52596559  132.38909865 -14.52595614  132.38894487
112 -14.52571985  132.38908889 -14.52572694  132.38925487
111 -14.52571985  132.38908889
111 -14.52572694  132.38925487
112 -14.52587580  132.38928172 -14.52599158  132.38923046
111 -14.52587580  132.38928172
113 -14.52597504  132.38922558
111 -14.52624677  132.38904983
112 -14.52624677  132.38904983 -14.52631057  132.38899857
111 -14.52627513  132.38893999
111 -14.52625859  132.38890582
111 -14.52621606  132.38891558
112 -14.52606247  132.38905960 -14.52606010  132.38918164
111 -14.52606247  132.38905960
113 -14.52605774  132.38917188
112 -14.52812170  132.38889079 -14.52815452  132.38904843
111 -14.52812170  132.38889079
111 -14.52813483  132.38894842
111 -14.52826938  132.38885180
112 -14.52835307  132.38880943 -14.52838917  132.38879926
111 -14.52835307  132.38880943
114 -14.52835307  132.38880943 -14.52829892  132.38869077
111 -14.52874852  132.38912980
112 -14.52886503  132.38916201 -14.52894215  132.38912641
111 -14.52886503  132.38916201
112 -14.52886503  132.38916201 -14.52907998  132.38902640
111 -14.52928510  132.38868908
112 -14.52846301  132.38881112 -14.52837276  132.38908064
111 -14.52846301  132.38881112
112 -14.52846301  132.38881112 -14.52853029  132.38881960
113 -14.52856638  132.38887045
112 -14.53022132  132.38930347 -14.53032306  132.38917464
112 -14.52999980  132.38914074 -14.52991776  132.38927465
111 -14.52999980  132.38914074
111 -14.52990955  132.38929499
112 -14.52989150  132.38935602 -14.52988822  132.38938483
111 -14.52989150  132.38935602
112 -14.52989150  132.38935602 -14.52992596  132.38936110
111 -14.52994893  132.38938314
111 -14.53005887  132.38947128
111 -14.53007364  132.38946789
113 -14.53010974  132.38943908
112 -14.52919727  132.38905626 -14.52904841  132.38921980
111 -14.52919727  132.38905626
112 -14.52919727  132.38905626 -14.52893736  132.38937114
112 -14.52947609  132.38969578 -14.52962259  132.38950539
111 -14.52947609  132.38969578
111 -14.52969112  132.38941019
112 -14.52980453  132.38934917 -14.52985888  132.38935649
111 -14.52980453  132.38934917
112 -14.52980453  132.38934917 -14.52981162  132.38932476
111 -14.52983525  132.38927106
111 -14.52991323  132.38907334
112 -14.52991323  132.38907334 -14.52995103  132.38898059
111 -14.52987069  132.38891468
111 -14.52972656  132.38882437
113 -14.52941938  132.38872429
111 -14.52649139  132.39051676
112 -14.52649139  132.39051676 -14.52642051  132.39061847
112 -14.52667846  132.39068559 -14.52676116  132.39059406
111 -14.52667846  132.39068559
111 -14.52674737  132.39061237
111 -14.52679266  132.39052490
111 -14.52670012  132.39043540
112 -14.52665483  132.39037641 -14.52664498  132.39034793
111 -14.52665483  132.39037641
112 -14.52665483  132.39037641 -14.52660757  132.39037234
113 -14.52657016  132.39041302
111 -14.53131414  132.39160199
111 -14.53125926  132.39160443
111 -14.53125813  132.39157829
111 -14.53125430  132.39149017
111 -14.53125319  132.39146446
111 -14.53125179  132.39143212
111 -14.53130837  132.39142950
111 -14.53130374  132.39130488
111 -14.53126513  132.39130664
111 -14.53126807  132.39138993
111 -14.53124926  132.39139044
111 -14.53124565  132.39129896
111 -14.53129791  132.39109618
112 -14.53126090  132.39058019 -14.53122672  132.39033534
112 -14.53101992  132.39029068 -14.53094082  132.39032424
111 -14.53101992  132.39029068
111 -14.53087245  132.39035022
111 -14.53031647  132.39066366
112 -14.53062158  132.39141837 -14.53072905  132.39189711
111 -14.53062158  132.39141837
112 -14.53062158  132.39141837 -14.53063345  132.39148736
