I
1050 Generated by WorldEditor 2.2.0r2

1    438 1 0 PAFA Fairbanks Intl
111  64.80006292 -147.87453642
111  64.80016990 -147.87434632
112  64.80016990 -147.87434632  64.80026580 -147.87417113
111  64.80042274 -147.87421476
111  64.80052963 -147.87421717
112  64.80052963 -147.87421717  64.80066372 -147.87420466
111  64.80076089 -147.87400957
111  64.80411755 -147.86786044
112  64.80411755 -147.86786044  64.80420493 -147.86767020
111  64.80416106 -147.86741614
111  64.80400565 -147.86696266
112  64.80400565 -147.86696266  64.80394598 -147.86678243
111  64.80386623 -147.86676950
111  64.80363446 -147.86671944
112  64.80363446 -147.86671944  64.80357905 -147.86670692
111  64.80355010 -147.86678202
111  64.79992035 -147.87347296
112  64.79992035 -147.87347296  64.79979248 -147.87372323
113  64.79987364 -147.87403065
111  64.80428179 -147.86712676
112  64.80428179 -147.86712676  64.80434765 -147.86733014
111  64.80445549 -147.86721714
111  64.80734336 -147.86191991
112  64.80734336 -147.86191991  64.80744622 -147.86173910
111  64.80737106 -147.86143925
111  64.80724105 -147.86105121
112  64.80724105 -147.86105121  64.80718999 -147.86087737
111  64.80710146 -147.86085344
111  64.80688726 -147.86080339
112  64.80688726 -147.86080339  64.80679624 -147.86080165
111  64.80675939 -147.86089602
111  64.80420627 -147.86557893
112  64.80420627 -147.86557893  64.80411036 -147.86572661
111  64.80411889 -147.86591184
111  64.80409758 -147.86638744
112  64.80409758 -147.86638744  64.80409166 -147.86660646
113  64.80412955 -147.86669032
111  64.80685635 -147.85941450
111  64.80695194 -147.85970424
111  64.80697784 -147.85977378
112  64.80703396 -147.85976943  64.80705862 -147.85971438
111  64.80705307 -147.85965788
111  64.80693590 -147.85929425
114  64.80687485 -147.85929135  64.80684278 -147.85934496
111  64.80731712 -147.86054020
112  64.80731712 -147.86054020  64.80731651 -147.86064451
111  64.80734673 -147.86072419
111  64.80751077 -147.86120083
112  64.80751077 -147.86120083  64.80758600 -147.86139496
111  64.80767974 -147.86128486
111  64.80960720 -147.85774307
112  64.80960720 -147.85774307  64.80967825 -147.85758033
111  64.80960898 -147.85732162
111  64.80935056 -147.85654134
112  64.80935056 -147.85654134  64.80926709 -147.85636400
111  64.80918983 -147.85644328
111  64.80739757 -147.85973108
112  64.80739757 -147.85973108  64.80734639 -147.85983395
113  64.80734983 -147.85994468
111  64.80974069 -147.85707387
112  64.80974069 -147.85707387  64.80982653 -147.85730163
111  64.80992398 -147.85716400
111  64.81269847 -147.85206349
112  64.81269847 -147.85206349  64.81276241 -147.85187820
111  64.81270615 -147.85160918
111  64.81242516 -147.85071432
112  64.81242516 -147.85071432  64.81235696 -147.85055658
111  64.81226958 -147.85062669
111  64.80954327 -147.85562474
111  64.80944988 -147.85587573
112  64.80944988 -147.85587573  64.80943286 -147.85605828
113  64.80947578 -147.85627909
111  64.81287956 -147.85124548
112  64.81287956 -147.85124548  64.81300166 -147.85146776
111  64.81312821 -147.85129591
111  64.81405730 -147.84958103
112  64.81405730 -147.84958103  64.81415107 -147.84939574
111  64.81408074 -147.84914033
111  64.81381647 -147.84834905
112  64.81381647 -147.84834905  64.81370244 -147.84809114
111  64.81357756 -147.84831276
111  64.81354500 -147.84826928
111  64.81262885 -147.84995599
112  64.81262885 -147.84995599  64.81253819 -147.85016610
111  64.81259628 -147.85038027
113  64.81270327 -147.85070704
112  64.80815567 -147.85280280  64.80813872 -147.85284747
111  64.80818215 -147.85299017
111  64.80848647 -147.85385718
112  64.80851835 -147.85387400  64.80853502 -147.85383860
111  64.80851385 -147.85375287
113  64.80819194 -147.85283491
111  64.81467149 -147.85016498
112  64.81467149 -147.85016498  64.81459067 -147.84999595
111  64.81451136 -147.85009195
111  64.81341065 -147.85210642
112  64.81341065 -147.85210642  64.81335204 -147.85236433
111  64.81340843 -147.85261417
111  64.81356383 -147.85310454
112  64.81356383 -147.85310454  64.81361818 -147.85320971
111  64.81369622 -147.85307707
111  64.81446456 -147.85169988 20
111  64.81478514 -147.85110724
111  64.81475939 -147.85103420
112  64.81475939 -147.85103420  64.81486062 -147.85079631
113  64.81479935 -147.85056469
111  64.81477583 -147.84984990
111  64.81494222 -147.85036260
112  64.81494222 -147.85036260  64.81504335 -147.85051332
111  64.81513240 -147.85034522
111  64.81515830 -147.85041130 20
111  64.81634157 -147.84823226
111  64.81633491 -147.84813835
111  64.81638227 -147.84798705
112  64.81638227 -147.84798705  64.81644074 -147.84776966
111  64.81637117 -147.84760097
111  64.81610299 -147.84677783
111  64.81623759 -147.84654105
111  64.81626305 -147.84662110
111  64.81649335 -147.84734520
112  64.81649335 -147.84734520  64.81660287 -147.84765823
111  64.81674022 -147.84739041
111  64.81678107 -147.84742172 20
111  64.81896730 -147.84339543
111  64.81895188 -147.84332779
112  64.81895188 -147.84332779  64.81906057 -147.84310740
111  64.81896575 -147.84276978
111  64.81873037 -147.84209094
111  64.81869626 -147.84199257
111  64.81883131 -147.84175487
111  64.81885697 -147.84183332
111  64.81909772 -147.84256942
112  64.81909772 -147.84256942  64.81917913 -147.84283031
111  64.81930280 -147.84266683
111  64.81935612 -147.84267957 20
111  64.82250405 -147.83688092
111  64.82248978 -147.83679789
112  64.82248978 -147.83679789  64.82260078 -147.83656202
111  64.82252510 -147.83630210
111  64.82227138 -147.83554240
111  64.82224773 -147.83547158
111  64.82236412 -147.83525638
111  64.82237499 -147.83523627
111  64.82267049 -147.83612028
112  64.82267049 -147.83612028  64.82276995 -147.83628309
111  64.82286012 -147.83610842
111  64.82288222 -147.83617003 20
111  64.82404184 -147.83404294 20
111  64.82440471 -147.83321895 20
111  64.82463966 -147.83275037
112  64.82463966 -147.83275037  64.82469649 -147.83261051 20
111  64.82463113 -147.83236459
111  64.82419103 -147.83106951
111  64.82356751 -147.82924029
112  64.82356751 -147.82924029  64.82352372 -147.82916056
111  64.82347439 -147.82924029
111  64.82343184 -147.82932727
111  64.82336030 -147.82912287
111  64.82342752 -147.82899241
112  64.82342752 -147.82899241  64.82346020 -147.82890688
111  64.82341704 -147.82879091
111  64.82308902 -147.82781593
112  64.82308902 -147.82781593  64.82306024 -147.82772171
111  64.82302463 -147.82779332
111  64.82260372 -147.82858998
111  64.82207173 -147.82959202
111  64.82125627 -147.83113127
111  64.82117848 -147.83132414
112  64.82117848 -147.83132414  64.82112360 -147.83150677
111  64.82119127 -147.83168732
111  64.82153503 -147.83273116
112  64.82153503 -147.83273116  64.82161726 -147.83294376
111  64.82170832 -147.83278335
111  64.82186742 -147.83250504
112  64.82186742 -147.83250504  64.82201800 -147.83230331
111  64.82211780 -147.83257461
111  64.82233302 -147.83320952
112  64.82233302 -147.83320952  64.82240024 -147.83340955
111  64.82235584 -147.83365163
111  64.82217700 -147.83430538
112  64.82217700 -147.83430538  64.82212298 -147.83449150
111  64.82218317 -147.83465617
111  64.82225409 -147.83486056
111  64.82224076 -147.83488509
111  64.82212027 -147.83510698
111  64.82169167 -147.83381835
112  64.82169167 -147.83381835  64.82160464 -147.83358040
111  64.82151036 -147.83376762
111  64.81829562 -147.83968409
112  64.81829562 -147.83968409  64.81820534 -147.83987714
111  64.81827857 -147.84011736
111  64.81863739 -147.84119838
111  64.81870671 -147.84140723
111  64.81857227 -147.84163913
111  64.81851244 -147.84145492
111  64.81814553 -147.84033326
112  64.81814553 -147.84033326  64.81808336 -147.84015761
111  64.81797532 -147.84027384
111  64.81680577 -147.84241093
111  64.81672851 -147.84241928
111  64.81566233 -147.84437440
112  64.81566233 -147.84437440  64.81556983 -147.84459178
111  64.81565666 -147.84483797
111  64.81611488 -147.84616730
111  64.81598079 -147.84641564
111  64.81591196 -147.84620709
111  64.81552346 -147.84502997
112  64.81552346 -147.84502997  64.81544205 -147.84482709
111  64.81535207 -147.84495485
111  64.81429910 -147.84689497
111  64.81432396 -147.84697009
112  64.81432396 -147.84697009  64.81421222 -147.84717702
111  64.81429554 -147.84745421
111  64.81465992 -147.84854770
111  64.81486012 -147.84914852
111  64.81491361 -147.84930905
111  64.81481238 -147.84949923
114  64.81481238 -147.84949923  64.81474701 -147.84968472
111  64.81896926 -147.83784480
111  64.82140684 -147.83335799
112  64.82140684 -147.83335799  64.82146332 -147.83318767
111  64.82142475 -147.83302436
111  64.82104879 -147.83188224
112  64.82104879 -147.83188224  64.82096674 -147.83167184
111  64.82087029 -147.83185787
111  64.82064520 -147.83216661
111  64.81981247 -147.83370363
111  64.81981869 -147.83374964
111  64.81974676 -147.83392914
111  64.81991904 -147.83444883
111  64.81981691 -147.83461664
111  64.81972012 -147.83432569
112  64.81972012 -147.83432569  64.81964979 -147.83415037
111  64.81953630 -147.83427978
111  64.81952209 -147.83424221
111  64.81847436 -147.83615260
111  64.81848398 -147.83618564
112  64.81848398 -147.83618564  64.81836262 -147.83643609
111  64.81844402 -147.83680480
111  64.81878369 -147.83783094
114  64.81878369 -147.83783094  64.81886362 -147.83794747
130 Airport Boundary 83
111  64.80172986 -147.89662886
111  64.80159497 -147.89654721
111  64.80120306 -147.89525606
111  64.80140527 -147.89478613
111  64.80149261 -147.89451156
111  64.80147779 -147.89417534
111  64.80136436 -147.89331184
111  64.80100901 -147.89322519
111  64.80100491 -147.89300690
111  64.79931565 -147.89261535
111  64.79809161 -147.89214375
111  64.79741050 -147.89035176
111  64.79598857 -147.88606143
111  64.79554413 -147.88362459
111  64.79559987 -147.88096249
111  64.79587417 -147.88063054
111  64.79579053 -147.88009138
111  64.79599234 -147.87901074
111  64.79642195 -147.87809258
111  64.79749783 -147.87615916
111  64.79847531 -147.87444524
111  64.79863767 -147.87402157
111  64.80023673 -147.87107114
111  64.80040730 -147.87089396
111  64.80249674 -147.86703042
111  64.80326489 -147.86526568
111  64.80418633 -147.85955642
111  64.80452385 -147.85896755
111  64.80467638 -147.85839737
111  64.82111021 -147.82856157
111  64.82116531 -147.82870034
111  64.82265514 -147.82588319
111  64.82324360 -147.82760404
111  64.82496921 -147.82015345
111  64.82510697 -147.81987124
111  64.82555963 -147.82017196
111  64.82843301 -147.82372983
111  64.82965322 -147.82558990
111  64.82961582 -147.82573797
111  64.82980476 -147.82603412
111  64.82984806 -147.82589993
111  64.83141071 -147.82829227
111  64.83212512 -147.82926869
111  64.83295958 -147.83071254
111  64.83353912 -147.83211999
111  64.83391228 -147.83351457
111  64.83380519 -147.83560693
111  64.83269365 -147.83841261
111  64.83163798 -147.84035613
111  64.83139236 -147.84066681
111  64.83095775 -147.84092903
111  64.82945010 -147.84375980
111  64.82925018 -147.84410651
111  64.82918653 -147.84421727
111  64.82921272 -147.84473111
111  64.82942116 -147.84664359
111  64.82624913 -147.85304038
111  64.82568659 -147.85133237
111  64.82523722 -147.85216136
111  64.82508469 -147.85174884
111  64.82388253 -147.85396568
111  64.82345283 -147.85567740
111  64.82311662 -147.85723873
111  64.82258524 -147.85865740
111  64.82232447 -147.85789027
111  64.82165040 -147.85911614
111  64.82186197 -147.85977148
111  64.82147358 -147.86048639
111  64.82064502 -147.86244770
111  64.81984205 -147.86401576
111  64.81933310 -147.86432198
111  64.81896818 -147.86501900
111  64.81858140 -147.86616894
111  64.81889301 -147.86671498
111  64.81773808 -147.87034994
111  64.81718862 -147.87206928
111  64.81725356 -147.87274453
111  64.81692686 -147.87330878
111  64.81627740 -147.87407653
111  64.81591331 -147.87466852
111  64.81531108 -147.87577849
111  64.80981614 -147.88557958
111  64.80621573 -147.89212157
111  64.80530860 -147.89367583
111  64.80521886 -147.89382562
111  64.80464733 -147.89401978
111  64.80352317 -147.89609452
111  64.80344759 -147.89583934
111  64.80319266 -147.89629530
111  64.80316806 -147.89640316
113  64.80275485 -147.89682224
120 Linear Feature 42
111  64.81328025 -147.84676354 1
111  64.81320984 -147.84676910 1
115  64.81323233 -147.84660644
120 Linear Feature 42
111  64.81284194 -147.84768200 1
111  64.81277154 -147.84768757 1
115  64.81279402 -147.84752491
120 Linear Feature 42
111  64.81186127 -147.84926378 1
111  64.81179086 -147.84926934 1
115  64.81181334 -147.84910670
120 Linear Feature 42
111  64.81242262 -147.84845237 1
111  64.81235222 -147.84845793 1
115  64.81237470 -147.84829528
120 Linear Feature 42
111  64.81494261 -147.84330605 1
111  64.81487221 -147.84331161 1
115  64.81489469 -147.84314894
120 Linear Feature 42
111  64.81676407 -147.83998377 1
111  64.81669366 -147.83998933 1
115  64.81671615 -147.83982665
120 Linear Feature 42
111  64.81718953 -147.83920876 1
111  64.81711913 -147.83921432 1
115  64.81714161 -147.83905165
120 Linear Feature 42
111  64.81808517 -147.83755917 1
111  64.81801477 -147.83756474 1
115  64.81803725 -147.83740205
120 Linear Feature 42
111  64.81833790 -147.83709496 1
111  64.81826749 -147.83710052 1
115  64.81828998 -147.83693783
120 Linear Feature 42
111  64.81788907 -147.83791246 1
111  64.81781866 -147.83791802 1
115  64.81784115 -147.83775533
120 Linear Feature 42
111  64.81742655 -147.83876590 1
111  64.81735615 -147.83877146 1
115  64.81737863 -147.83860878
120 Linear Feature 42
111  64.81699444 -147.83974634 1
111  64.81692403 -147.83975190 1
115  64.81694651 -147.83958922
120 Linear Feature 42
111  64.81652713 -147.84040888 1
111  64.81645672 -147.84041444 1
115  64.81647921 -147.84025177
120 Linear Feature 42
111  64.81563591 -147.84222074 1
111  64.81556550 -147.84222630 1
115  64.81558798 -147.84206363
120 Linear Feature 42
111  64.81623656 -147.84090608 1
111  64.81616616 -147.84091164 1
115  64.81618864 -147.84074897
120 Linear Feature 42
111  64.81605401 -147.84126589 1
111  64.81598360 -147.84127145 1
115  64.81600609 -147.84110878
120 Linear Feature 42
111  64.81582500 -147.84168874 1
111  64.81575460 -147.84169430 1
115  64.81577708 -147.84153163
120 Linear Feature 42
111  64.81517022 -147.84289101 1
111  64.81509981 -147.84289657 1
115  64.81512229 -147.84273391
120 Linear Feature 42
111  64.81540469 -147.84246018 1
111  64.81533429 -147.84246574 1
115  64.81535677 -147.84230307
120 Linear Feature 42
111  64.81684701 -147.84024028 1
111  64.81677661 -147.84024585 1
115  64.81679909 -147.84008317
120 Linear Feature 42
111  64.81727248 -147.83946528 1
111  64.81720207 -147.83947084 1
115  64.81722456 -147.83930817
120 Linear Feature 42
111  64.81816812 -147.83781570 1
111  64.81809771 -147.83782126 1
115  64.81812020 -147.83765858
120 Linear Feature 42
111  64.81842085 -147.83735149 1
111  64.81835044 -147.83735705 1
115  64.81837292 -147.83719436
120 Linear Feature 42
111  64.81797201 -147.83816898 1
111  64.81790161 -147.83817454 1
115  64.81792409 -147.83801186
120 Linear Feature 42
111  64.81750950 -147.83902242 1
111  64.81743910 -147.83902798 1
